Iteration,Cheesecake,Profiterole,Mucake
1,0,24,19
2,0,20,23
3,0,21,25
4,0,22,24
5,0,22,24
6,0,21,25
7,0,20,26
8,0,19,27
9,0,19,27
10,1,22,23
11,1,22,23
12,1,23,22
13,1,24,21
14,1,21,24
15,0,22,24
16,0,21,25
17,0,22,24
18,0,22,24
19,0,23,23
20,0,21,25
21,0,22,24
22,0,21,25
23,0,20,26
24,0,20,26
25,0,20,27
26,0,20,27
27,0,19,28
28,0,20,27
29,0,19,28
30,0,19,28
31,0,21,26
32,0,22,25
33,0,21,26
34,0,21,26
35,0,20,27
36,0,20,27
37,0,20,27
38,0,20,27
39,0,20,27
40,0,19,28
41,0,19,28
42,0,19,28
43,0,19,28
44,0,19,28
45,0,20,27
46,0,20,27
47,0,20,27
48,0,20,27
49,0,20,27
50,0,20,27
51,0,21,26
52,0,21,26
53,0,21,26
54,0,21,26
55,0,21,26
56,0,21,26
57,0,21,26
58,0,21,26
59,0,21,26
60,0,21,26
61,0,21,26
62,0,21,26
63,0,20,27
64,0,21,26
65,0,20,27
66,0,19,28
67,0,19,28
68,0,19,28
69,0,19,28
70,0,19,28
71,0,19,28
72,0,19,28
73,0,19,28
74,0,19,28
75,0,18,29
76,0,19,28
77,0,19,28
78,0,19,28
79,0,18,29
80,0,18,29
81,0,18,29
82,0,18,29
83,0,19,28
84,0,19,28
85,0,20,27
86,0,21,26
87,0,20,27
88,0,20,27
89,0,20,27
90,0,20,27
91,0,20,27
92,0,20,27
93,0,20,27
94,0,20,27
95,0,20,27
96,0,21,26
97,0,21,26
98,0,21,26
99,0,21,26
100,0,21,26
