Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.4956117717071553,[D@27a7ef08,86.0%,86.0%,30.069930069930066%,43,43,43,143
2,3.749391432891627,[D@280e8a1a,86.0%,86.0%,25.0%,43,43,43,172
3,4.029016733311489,[D@11e33bac,92.0%,92.0%,29.11392405063291%,46,46,46,158
4,4.129851929430231,[D@30501e60,92.0%,92.0%,28.57142857142857%,46,46,46,161
5,4.152673014354659,[D@289778cd,92.0%,92.0%,28.57142857142857%,46,46,46,161
6,4.188493143371948,[D@7495699f,92.0%,92.0%,28.57142857142857%,46,46,46,161
7,4.233855887567182,[D@7c2312fa,92.0%,92.0%,28.57142857142857%,46,46,46,161
8,4.249332257978155,[D@4cb0a000,92.0%,92.0%,28.57142857142857%,46,46,46,161
9,4.2639184741067355,[D@5ff2e84b,92.0%,92.0%,28.57142857142857%,46,46,46,161
10,4.291444356824582,[D@74abbb,92.0%,92.0%,26.900584795321635%,46,46,46,171
11,4.291444356824582,[D@64a4dd8d,92.0%,92.0%,26.900584795321635%,46,46,46,171
12,4.297125148043355,[D@2dddc1b9,92.0%,92.0%,25.136612021857925%,46,46,46,183
13,4.297920538622643,[D@65a5d4f9,92.0%,92.0%,25.136612021857925%,46,46,46,183
14,4.332589698798422,[D@40298285,92.0%,92.0%,25.136612021857925%,46,46,46,183
15,4.343203209211797,[D@22367b8,92.0%,92.0%,25.136612021857925%,46,46,46,183
16,4.348730646368621,[D@41b0ae4c,92.0%,92.0%,25.136612021857925%,46,46,46,183
17,4.361934323809233,[D@af9a89f,92.0%,92.0%,25.136612021857925%,46,46,46,183
18,4.367308272803136,[D@6482eef,92.0%,92.0%,25.136612021857925%,46,46,46,183
19,4.367517314880551,[D@1fcf9739,92.0%,92.0%,25.136612021857925%,46,46,46,183
20,4.382202956473388,[D@5b498842,92.0%,92.0%,25.136612021857925%,46,46,46,183
21,4.405496616228248,[D@1cb37ee4,92.0%,92.0%,25.136612021857925%,46,46,46,183
22,4.407719503375214,[D@5bcb04cb,92.0%,92.0%,25.136612021857925%,46,46,46,183
23,4.412945669060497,[D@385e36d4,92.0%,92.0%,25.136612021857925%,46,46,46,183
24,4.413231814354039,[D@2fc2a205,92.0%,92.0%,25.136612021857925%,46,46,46,183
25,4.479646027916412,[D@2881ad47,94.0%,94.0%,25.683060109289617%,47,47,47,183
26,4.487802846140607,[D@2bef09c0,94.0%,94.0%,25.543478260869566%,47,47,47,184
27,4.491881221501815,[D@62ce72ff,94.0%,94.0%,25.543478260869566%,47,47,47,184
28,4.499250538378668,[D@58a63629,94.0%,94.0%,25.543478260869566%,47,47,47,184
29,4.518485715318435,[D@7de843ef,94.0%,94.0%,25.543478260869566%,47,47,47,184
30,4.519934453292154,[D@2e1af49b,94.0%,94.0%,25.543478260869566%,47,47,47,184
31,4.524319618099288,[D@3fd2322d,94.0%,94.0%,25.543478260869566%,47,47,47,184
32,4.531870241263205,[D@56ac5c80,94.0%,94.0%,25.543478260869566%,47,47,47,184
33,4.536869032259796,[D@69e49a81,94.0%,94.0%,25.543478260869566%,47,47,47,184
34,4.544869032259797,[D@1023150a,94.0%,94.0%,25.543478260869566%,47,47,47,184
35,4.550221586444316,[D@3ece1e79,94.0%,94.0%,25.543478260869566%,47,47,47,184
36,4.550693722399315,[D@ab20d7c,94.0%,94.0%,25.543478260869566%,47,47,47,184
37,4.550693722399315,[D@474fae39,94.0%,94.0%,25.543478260869566%,47,47,47,184
38,4.550693722399315,[D@4f4c789f,94.0%,94.0%,25.543478260869566%,47,47,47,184
39,4.557392734590612,[D@13f9ad9,94.0%,94.0%,25.543478260869566%,47,47,47,184
