Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@245ec1a6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
2,0.0,[D@782be4eb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
3,0.0,[D@38792286,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
4,0.0,[D@34d4860f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
5,0.0,[D@665522c2,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
6,0.0,[D@41fe8e5f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
7,0.0,[D@3062f9f4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
8,0.0,[D@2016f509,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
9,0.0,[D@6f1a80fb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
10,0.0,[D@5a237731,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
11,0.0,[D@7d2998d8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
12,0.0,[D@6a0094c9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
13,0.0,[D@51a6cc2a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
14,0.0,[D@10fda3d0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
15,0.0,[D@2123064f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
16,0.0,[D@4f6b687e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
17,0.0,[D@28cb3a25,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
18,0.0,[D@5555ffcf,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
19,0.0,[D@6cfd9a54,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
20,0.0,[D@78c1372d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
21,0.0,[D@9aa2002,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
22,0.0,[D@73fb1d7f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
23,0.0,[D@73d4066e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
24,0.0,[D@25d2f66,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
