Iteration,Cheesecake,Profiterole,Mucake
1,0,20,17
2,0,20,20
3,0,15,26
4,0,16,25
5,0,15,26
6,0,17,24
7,0,15,26
8,0,16,25
9,0,17,24
10,1,18,23
11,1,19,22
12,1,18,23
13,1,19,22
14,1,21,20
15,1,22,19
16,1,20,21
17,1,20,21
18,1,21,21
19,1,22,21
20,1,23,20
21,1,22,21
22,1,22,21
23,1,20,23
24,1,18,25
25,2,17,25
26,2,17,25
27,2,18,24
28,2,19,23
29,1,21,22
30,1,21,22
31,1,21,22
32,1,21,22
33,2,19,23
34,2,18,24
35,2,18,24
36,2,17,25
37,2,18,24
38,2,18,24
39,2,18,24
40,2,18,24
41,1,18,25
42,1,18,25
43,1,21,23
44,1,23,22
45,1,23,22
46,1,23,22
47,1,23,22
48,1,23,22
49,1,23,22
50,1,22,23
51,1,23,22
52,1,23,22
53,1,23,22
54,1,23,22
55,1,22,23
56,1,22,23
57,1,22,23
58,1,22,23
59,1,22,23
60,1,22,23
61,1,22,23
62,1,22,23
63,1,22,23
64,1,23,22
65,1,23,22
66,1,22,23
67,1,24,21
68,1,24,21
69,0,24,22
70,0,23,23
71,0,23,23
72,0,23,23
73,0,22,24
74,0,22,24
75,0,22,24
76,0,22,24
77,0,22,24
78,0,21,25
79,0,21,25
80,0,21,25
81,0,22,24
82,0,22,24
83,0,22,24
84,0,22,24
85,0,22,24
86,0,22,24
87,0,22,24
88,0,21,25
89,0,21,25
90,0,20,26
91,0,19,27
92,0,19,27
93,0,19,28
94,0,20,27
95,0,20,27
96,1,20,26
97,1,21,25
98,1,21,25
99,1,21,25
100,1,21,25
