Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@11e33bac,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
2,0.0,[D@30501e60,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
3,0.0,[D@289778cd,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
4,0.0,[D@7495699f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
5,0.0,[D@7c2312fa,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
6,0.0,[D@4cb0a000,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
7,0.0,[D@5ff2e84b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
8,0.0,[D@74abbb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
9,0.0,[D@64a4dd8d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
10,0.0,[D@2dddc1b9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
11,0.0,[D@65a5d4f9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
12,0.0,[D@40298285,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
13,0.0,[D@22367b8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
14,0.0,[D@41b0ae4c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
15,0.0,[D@af9a89f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
16,0.0,[D@6482eef,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
17,0.0,[D@1fcf9739,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
18,0.0,[D@5b498842,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
19,0.0,[D@1cb37ee4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
20,0.0,[D@5bcb04cb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
21,0.0,[D@385e36d4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
22,0.0,[D@2fc2a205,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
23,0.0,[D@2881ad47,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
24,0.0,[D@2bef09c0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
25,0.0,[D@62ce72ff,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
26,0.0,[D@58a63629,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
27,0.0,[D@7de843ef,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
28,0.0,[D@2e1af49b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
29,0.0,[D@3fd2322d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
30,0.0,[D@56ac5c80,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
