Iteration,Cheesecake,Profiterole,Mucake
1,0,27,21
2,0,25,25
3,0,24,26
4,0,25,25
5,0,28,22
6,0,27,23
7,0,28,22
8,0,29,21
9,0,30,20
10,0,31,19
11,0,32,18
12,0,31,19
13,0,30,20
14,0,32,18
15,0,32,18
16,0,32,18
17,0,33,17
18,0,32,18
19,0,32,18
20,0,32,18
21,0,32,18
22,0,33,17
23,0,33,17
24,0,32,18
25,0,31,19
26,0,30,20
27,0,31,19
28,0,30,20
29,0,32,18
30,0,30,20
31,0,30,20
32,0,32,18
33,0,32,18
34,0,32,18
35,0,32,18
36,0,31,19
37,0,31,19
38,0,32,18
39,0,31,19
40,0,31,19
41,0,31,19
42,0,32,18
43,0,32,18
44,0,32,18
45,0,33,17
46,0,33,17
47,0,32,18
48,0,32,18
49,0,33,17
50,0,32,18
51,0,32,18
52,0,32,18
53,0,32,18
54,0,32,18
55,0,32,18
56,0,32,18
57,0,32,18
58,0,32,18
59,0,32,18
60,0,32,18
61,0,32,18
62,0,32,18
63,0,31,19
64,0,31,19
65,0,32,18
66,0,31,19
67,0,30,20
68,0,30,20
69,0,30,20
70,0,29,21
71,0,29,21
72,0,29,21
73,0,29,21
74,0,29,21
75,0,28,22
76,0,28,22
77,0,28,22
78,0,29,21
79,0,29,21
80,0,29,21
81,0,29,21
82,0,29,21
83,0,29,21
84,0,28,22
85,0,28,22
86,0,28,22
87,0,28,22
88,0,28,22
89,0,28,22
90,0,28,22
91,0,27,23
92,0,28,22
93,0,27,23
94,0,27,23
95,0,27,23
96,0,27,23
97,0,27,23
98,0,27,23
99,0,26,24
100,0,26,24
