Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
1,1,489,459,4.351443911446358,16,1,2
1,2,478,723,3.822608816068338,8,1,2
1,3,525,650,2.7476401264451544,13,1,2
1,4,677,487,2.961464986810381,7,1,2
1,5,475,559,4.604715292478953,18,1,2
1,6,521,753,2.327688266687436,7,1,2
1,7,504,599,3.174828775155602,15,1,2
1,8,426,567,4.642054473418091,20,1,2
1,9,537,405,4.572068930784408,14,1,2
1,10,573,365,3.824734072645684,10,1,2
1,11,692,604,0.0,3,0,2
1,12,404,564,2.654658873425872,19,1,2
1,13,766,678,0.0,1,0,2
1,14,345,415,4.875,14,1,2
1,15,312,544,3.44015225101935,13,1,2
1,16,558,582,2.8850236407940635,14,1,2
1,17,509,430,4.06961029670358,14,1,2
1,18,445,492,3.546555814625137,19,1,2
1,19,427,599,3.0122248618115783,17,1,2
1,20,501,332,3.9449526076995407,12,1,2
1,21,454,406,3.8763897472877886,15,1,2
1,22,603,638,2.1959850214380094,11,1,2
1,23,569,256,3.26038797428852,6,1,2
1,24,457,393,2.34752474092594,13,1,2
1,25,424,607,1.2763425238080772,15,1,2
1,26,484,609,0.0,15,1,2
1,27,326,522,2.678766491711788,15,1,2
1,28,414,448,0.0,17,1,2
1,29,402,509,0.0,17,1,2
1,30,557,404,0.0,12,1,2
1,31,460,519,0.0,17,1,2
1,32,478,351,0.0,12,1,2
1,33,361,393,0.0,14,1,2
1,34,574,562,0.0,12,1,2
1,35,786,579,0.0,2,0,2
1,36,452,594,0.0,15,1,2
1,37,507,427,0.0,14,1,2
1,38,579,582,0.0,12,1,2
1,39,533,432,0.0,14,1,2
1,40,356,771,0.0,6,1,2
1,41,278,679,0.0,8,1,2
1,42,540,436,0.0,14,1,2
1,43,465,788,0.0,6,1,2
1,44,552,370,0.0,10,1,2
1,45,434,614,0.0,15,1,2
1,46,261,471,0.0,8,1,2
1,47,823,588,0.0,1,0,2
1,48,615,482,0.0,8,1,2
1,49,344,570,0.0,15,1,2
1,50,490,662,0.0,11,1,2
1,51,661,445,0.0,8,1,2
1,52,665,469,0.0,7,1,2
1,53,595,598,0.0,12,1,2
1,54,526,587,0.0,15,1,2
1,55,562,729,0.0,5,0,2
1,56,551,298,0.0,8,1,2
1,57,334,554,0.0,16,1,2
1,58,426,672,0.0,10,1,2
1,59,511,348,0.0,12,1,2
1,60,466,454,0.0,16,1,2
1,61,593,322,0.0,3,0,3
1,62,282,647,1.6162151368622737,6,1,3
1,63,901,571,0.0,1,0,3
1,64,559,425,2.804407824754333,6,1,3
1,65,478,329,0.0,4,0,3
1,66,413,596,4.7537785549550975,10,1,3
1,67,505,729,2.7625349164735553,6,1,3
1,68,637,622,4.058923488764064,7,1,3
1,69,411,563,4.5968871125850725,10,1,3
1,70,382,500,3.549138187145309,10,1,3
1,71,572,533,4.451137539997497,12,1,3
1,72,580,304,0.0,1,0,3
1,73,453,433,3.865044053718383,9,1,3
1,74,414,514,2.266412613432671,11,1,3
1,75,662,369,0.0,4,0,3
1,76,519,474,2.1222838916946656,11,1,3
1,77,584,604,3.4121555491799582,10,1,3
1,78,684,605,1.2576745197671544,6,1,3
1,79,466,443,1.4026919787151948,10,1,3
1,80,656,690,0.0,4,0,3
1,81,522,479,0.40972495377455614,11,1,3
1,82,510,528,0.0,12,1,3
1,83,376,600,0.0,9,1,3
1,84,604,507,0.0,7,1,3
1,85,389,595,0.0,10,1,3
1,86,641,403,0.34670815443518493,7,1,3
1,87,469,528,0.0,11,1,3
1,88,530,532,0.0,11,1,3
1,89,403,468,0.0,10,1,3
1,90,434,809,0.0,2,0,3
1,91,544,609,0.0,11,1,3
1,92,391,510,0.0,11,1,3
1,93,334,675,0.0,6,1,3
1,94,536,447,0.0,8,1,3
1,95,605,271,0.0,1,0,3
1,96,634,407,0.0,7,1,3
1,97,634,604,0.0,7,1,3
1,98,533,538,0.0,11,1,3
1,99,609,456,0.0,6,1,3
1,100,480,489,0.0,12,1,3

