Iteration,Cheesecake,Profiterole,Mucake
1,0,25,20
2,0,22,24
3,0,24,23
4,0,26,21
5,0,24,23
6,0,26,21
7,0,26,21
8,0,23,24
9,0,22,25
10,0,23,24
11,0,23,24
12,0,22,25
13,0,23,24
14,0,24,23
15,0,25,23
16,0,25,23
17,0,25,23
18,0,25,23
19,0,23,25
20,0,24,24
21,0,26,22
22,0,24,24
23,0,24,24
24,0,24,24
25,0,24,24
26,0,23,25
27,0,23,25
28,0,23,26
29,0,21,28
30,0,21,28
31,0,22,27
32,0,23,26
33,0,23,26
34,0,22,27
35,0,22,27
36,0,22,27
37,0,22,27
38,0,24,25
39,0,24,25
40,0,24,25
41,0,24,25
42,0,24,25
43,0,24,25
44,0,23,26
45,0,23,26
46,0,23,26
47,0,21,28
48,0,20,29
49,0,20,29
50,0,20,29
51,0,21,28
52,0,21,28
53,0,21,28
54,0,19,30
55,0,22,27
56,0,22,27
57,0,23,26
58,0,23,26
59,0,23,26
60,0,23,26
61,0,24,25
62,0,24,25
63,0,25,24
64,0,25,24
65,0,26,23
66,0,26,23
67,0,26,23
68,0,26,23
69,0,26,23
70,0,26,23
71,0,26,23
72,0,26,23
73,0,26,23
74,0,26,23
75,0,26,23
76,0,26,23
77,0,26,23
78,0,26,23
79,0,26,23
80,0,26,23
81,0,26,23
82,0,26,23
83,0,24,25
84,0,24,25
85,0,23,26
86,0,23,26
87,0,23,26
88,0,23,26
89,0,23,26
90,0,23,26
91,0,23,26
92,0,23,26
93,0,22,27
94,0,23,26
95,0,23,26
96,0,23,26
97,0,23,26
98,0,24,26
99,0,24,26
100,0,24,26
