Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.463594928794783,[D@35038141,94.0%,94.0%,31.543624161073826%,47,47,47,149
2,3.801891522829471,[D@ecf9049,92.0%,92.0%,25.842696629213485%,46,46,46,178
3,4.04062360982217,[D@672f11c2,94.0%,94.0%,28.484848484848484%,47,47,47,165
4,4.2191357643855785,[D@2970a5bc,94.0%,94.0%,28.313253012048197%,47,47,47,166
5,4.2795669802040734,[D@50305a,94.0%,94.0%,28.313253012048197%,47,47,47,166
6,4.351478227372033,[D@72efb5c1,94.0%,94.0%,28.313253012048197%,47,47,47,166
7,4.370972854040492,[D@6d511b5f,94.0%,94.0%,28.313253012048197%,47,47,47,166
8,4.3974201496006335,[D@41200e0c,94.0%,94.0%,28.313253012048197%,47,47,47,166
9,4.414500152507223,[D@40f33492,94.0%,94.0%,26.704545454545453%,47,47,47,176
10,4.437223929871623,[D@4fbdc0f0,94.0%,94.0%,26.704545454545453%,47,47,47,176
11,4.45431103399395,[D@2ad3a1bb,94.0%,94.0%,26.704545454545453%,47,47,47,176
12,4.4647971752933815,[D@6bc28a83,94.0%,94.0%,26.704545454545453%,47,47,47,176
13,4.469475784429517,[D@324c64cd,94.0%,94.0%,26.704545454545453%,47,47,47,176
14,4.48120114344387,[D@13579834,94.0%,94.0%,26.704545454545453%,47,47,47,176
15,4.57363519839889,[D@24be2d9c,96.0%,96.0%,27.27272727272727%,48,48,48,176
16,4.58311450132282,[D@5bd73d1a,96.0%,96.0%,27.11864406779661%,48,48,48,177
17,4.584812561981584,[D@aec50a1,96.0%,96.0%,27.11864406779661%,48,48,48,177
18,4.584812561981584,[D@2555fff0,96.0%,96.0%,25.396825396825395%,48,48,48,189
19,4.586326642221854,[D@70d2e40b,96.0%,96.0%,25.396825396825395%,48,48,48,189
20,4.592490436076995,[D@120f38e6,96.0%,96.0%,25.396825396825395%,48,48,48,189
21,4.599917737703918,[D@7a0e1b5e,96.0%,96.0%,25.396825396825395%,48,48,48,189
22,4.60857875969309,[D@702ed190,96.0%,96.0%,25.396825396825395%,48,48,48,189
23,4.6174658758978735,[D@173b9122,96.0%,96.0%,25.396825396825395%,48,48,48,189
24,4.6174658758978735,[D@7c18432b,96.0%,96.0%,25.396825396825395%,48,48,48,189
25,4.620564895411466,[D@7646731d,96.0%,96.0%,25.396825396825395%,48,48,48,189
26,4.6260927594564665,[D@70e29e14,96.0%,96.0%,25.396825396825395%,48,48,48,189
27,4.629800963388966,[D@3b1bb3ab,96.0%,96.0%,25.396825396825395%,48,48,48,189
28,4.6732854787851865,[D@5a4bef8,98.0%,98.0%,25.925925925925924%,49,49,49,189
29,4.676343401177813,[D@40bffbca,98.0%,98.0%,25.789473684210527%,49,49,49,190
30,4.686469231762619,[D@2449cff7,98.0%,98.0%,25.789473684210527%,49,49,49,190
31,4.702792293024846,[D@42a9a63e,98.0%,98.0%,25.789473684210527%,49,49,49,190
32,4.704028361002346,[D@62da83ed,98.0%,98.0%,25.789473684210527%,49,49,49,190
33,4.705252896410813,[D@5d8445d7,98.0%,98.0%,25.789473684210527%,49,49,49,190
34,4.7182314816769235,[D@37d80fe7,98.0%,98.0%,25.789473684210527%,49,49,49,190
35,4.729534569526768,[D@384fc774,98.0%,98.0%,25.789473684210527%,49,49,49,190
36,4.729696847186937,[D@e3cee7b,98.0%,98.0%,25.789473684210527%,49,49,49,190
37,4.729696847186937,[D@71e9a896,98.0%,98.0%,25.789473684210527%,49,49,49,190
38,4.736270947446344,[D@6b9267b,98.0%,98.0%,25.789473684210527%,49,49,49,190
39,4.7376851610087165,[D@408b35bf,98.0%,98.0%,25.789473684210527%,49,49,49,190
40,4.7376851610087165,[D@29ad44e3,98.0%,98.0%,25.789473684210527%,49,49,49,190
41,4.73878418052231,[D@15bcf458,98.0%,98.0%,25.789473684210527%,49,49,49,190
42,4.748539117179429,[D@5af9926a,98.0%,98.0%,25.789473684210527%,49,49,49,190
43,4.749416011553811,[D@43c67247,98.0%,98.0%,25.789473684210527%,49,49,49,190
44,4.752539117179429,[D@fac80,98.0%,98.0%,25.789473684210527%,49,49,49,190
45,4.752539117179429,[D@726386ed,98.0%,98.0%,25.789473684210527%,49,49,49,190
46,4.752710690054683,[D@649f2009,98.0%,98.0%,25.789473684210527%,49,49,49,190
47,4.759033246250024,[D@14bb2297,98.0%,98.0%,25.789473684210527%,49,49,49,190
48,4.760797178272525,[D@69adf72c,98.0%,98.0%,25.789473684210527%,49,49,49,190
49,4.760797178272525,[D@797501a,98.0%,98.0%,25.789473684210527%,49,49,49,190
50,4.760797178272525,[D@1a15b789,98.0%,98.0%,25.789473684210527%,49,49,49,190
51,4.761797178272524,[D@57f791c6,98.0%,98.0%,25.789473684210527%,49,49,49,190
52,4.761797178272524,[D@51650883,98.0%,98.0%,25.789473684210527%,49,49,49,190
53,4.761797178272524,[D@6c4f9535,98.0%,98.0%,25.789473684210527%,49,49,49,190
54,4.764325042317524,[D@5bd1ceca,98.0%,98.0%,25.789473684210527%,49,49,49,190
55,4.765343698804166,[D@30c31dd7,98.0%,98.0%,25.789473684210527%,49,49,49,190
56,4.765343698804166,[D@499b2a5c,98.0%,98.0%,25.789473684210527%,49,49,49,190
57,4.768586339491286,[D@596df867,98.0%,98.0%,25.789473684210527%,49,49,49,190
58,4.768586339491286,[D@c1fca1e,98.0%,98.0%,25.789473684210527%,49,49,49,190
59,4.768586339491286,[D@241a53ef,98.0%,98.0%,25.789473684210527%,49,49,49,190
60,4.771191890766749,[D@344344fa,98.0%,98.0%,25.789473684210527%,49,49,49,190
61,4.771777677204376,[D@2db2cd5,98.0%,98.0%,25.789473684210527%,49,49,49,190
62,4.77587526204908,[D@70e659aa,98.0%,98.0%,25.789473684210527%,49,49,49,190
63,4.777949052366412,[D@615f972,98.0%,98.0%,25.789473684210527%,49,49,49,190
64,4.779786774706243,[D@285f09de,98.0%,98.0%,25.789473684210527%,49,49,49,190
65,4.781317521184614,[D@73393584,98.0%,98.0%,25.789473684210527%,49,49,49,190
66,4.781317521184614,[D@31500940,98.0%,98.0%,25.789473684210527%,49,49,49,190
67,4.781317521184614,[D@1827a871,98.0%,98.0%,25.789473684210527%,49,49,49,190
68,4.781317521184614,[D@48e64352,98.0%,98.0%,25.789473684210527%,49,49,49,190
69,4.781317521184614,[D@7249dadf,98.0%,98.0%,25.789473684210527%,49,49,49,190
70,4.781317521184614,[D@4362d7df,98.0%,98.0%,25.789473684210527%,49,49,49,190
71,4.781317521184614,[D@66238be2,98.0%,98.0%,25.789473684210527%,49,49,49,190
72,4.781317521184614,[D@1c25b8a7,98.0%,98.0%,25.789473684210527%,49,49,49,190
73,4.781317521184614,[D@200606de,98.0%,98.0%,25.789473684210527%,49,49,49,190
74,4.781317521184614,[D@750fe12e,98.0%,98.0%,25.789473684210527%,49,49,49,190
75,4.781317521184614,[D@f8908f6,98.0%,98.0%,25.789473684210527%,49,49,49,190
76,4.781317521184614,[D@3e587920,98.0%,98.0%,25.789473684210527%,49,49,49,190
77,4.781317521184614,[D@2ef8a8c3,98.0%,98.0%,25.789473684210527%,49,49,49,190
78,4.781317521184614,[D@24f43aa3,98.0%,98.0%,25.789473684210527%,49,49,49,190
79,4.781317521184614,[D@63fd4873,98.0%,98.0%,25.789473684210527%,49,49,49,190
80,4.782923072460078,[D@1e11bc55,98.0%,98.0%,25.789473684210527%,49,49,49,190
81,4.782923072460078,[D@7544a1e4,98.0%,98.0%,25.789473684210527%,49,49,49,190
82,4.782923072460078,[D@70e0accd,98.0%,98.0%,25.789473684210527%,49,49,49,190
83,4.78691301405716,[D@7957dc72,98.0%,98.0%,25.789473684210527%,49,49,49,190
84,4.788440878102161,[D@6ab72419,98.0%,98.0%,25.789473684210527%,49,49,49,190
85,4.800456806866947,[D@3aacf32a,98.0%,98.0%,25.789473684210527%,49,49,49,190
86,4.800456806866947,[D@4fdfa676,98.0%,98.0%,25.789473684210527%,49,49,49,190
87,4.800456806866947,[D@82c57b3,98.0%,98.0%,25.789473684210527%,49,49,49,190
88,4.800456806866947,[D@5be82d43,98.0%,98.0%,25.789473684210527%,49,49,49,190
89,4.800456806866947,[D@600b0b7,98.0%,98.0%,25.789473684210527%,49,49,49,190
90,4.800456806866947,[D@345e5a17,98.0%,98.0%,25.789473684210527%,49,49,49,190
91,4.800456806866947,[D@5ea502e0,98.0%,98.0%,25.789473684210527%,49,49,49,190
92,4.800456806866947,[D@443dbe42,98.0%,98.0%,25.789473684210527%,49,49,49,190
93,4.802204870964743,[D@473b3b7a,98.0%,98.0%,25.789473684210527%,49,49,49,190
94,4.80409190861286,[D@1734f68,98.0%,98.0%,25.789473684210527%,49,49,49,190
95,4.80409190861286,[D@77b7ffa4,98.0%,98.0%,25.789473684210527%,49,49,49,190
96,4.80409190861286,[D@5ed190be,98.0%,98.0%,25.789473684210527%,49,49,49,190
97,4.80409190861286,[D@402f80f5,98.0%,98.0%,25.789473684210527%,49,49,49,190
98,4.869034812326944,[D@5bbc9f97,100.0%,100.0%,26.31578947368421%,50,50,50,190
99,4.869034812326944,[D@133e019b,100.0%,100.0%,26.17801047120419%,50,50,50,191
100,4.869034812326944,[D@41382722,100.0%,100.0%,24.63054187192118%,50,50,50,203
