Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
60,0,556,610,4.9,0,0,3
60,1,392,314,4.95,0,0,2
60,2,641,581,4.929289321881345,0,0,2
60,3,456,443,4.841886116991581,0,0,3
60,4,557,595,5.0,0,0,2
60,5,318,443,4.776393202250022,0,0,3
60,6,430,576,4.95,0,0,3
60,7,355,640,4.841886116991581,0,0,3
60,8,716,683,4.787867965644035,0,0,2
60,9,433,367,4.9,0,0,3
60,10,580,318,4.75,0,0,3
60,11,425,718,4.679843788128358,0,0,2
60,12,588,589,4.888196601125011,0,0,2
60,13,650,476,4.9,0,0,3
60,14,433,337,4.9,0,0,2
60,15,487,311,4.888196601125011,0,0,3
60,16,563,718,4.8197224362268,0,0,3
60,17,404,401,0.0,1,0,3
60,18,332,360,4.929289321881345,0,0,3
60,19,501,419,4.95,0,0,2
60,20,430,377,4.888196601125011,0,0,2
60,21,413,510,4.95,0,0,2
60,22,666,619,4.8197224362268,0,0,2
60,23,354,467,4.95,0,0,2
60,24,584,379,4.95,0,0,2
60,25,481,348,4.717157287525381,0,0,2
60,26,377,203,4.192225278929824,0,0,3
60,27,565,493,4.929289321881345,0,0,3
60,28,624,528,4.9,0,0,3
60,29,689,334,4.4409830056250525,0,0,3
60,30,382,364,4.858578643762691,0,0,2
60,31,558,623,4.858578643762691,0,0,3
60,32,620,573,4.9,0,0,2
60,33,498,565,4.888196601125011,0,0,2
60,34,499,493,4.929289321881345,0,0,2
60,35,406,320,4.75,0,0,3
60,36,409,514,4.858578643762691,0,0,3
60,37,387,561,4.841886116991581,0,0,2
60,38,538,539,4.95,0,0,2
60,39,581,293,4.787867965644035,0,0,3
60,40,317,517,4.745049024320361,0,0,3
60,41,285,397,4.708452405257734,0,0,3
60,42,475,449,4.888196601125011,0,0,2
60,43,653,514,4.858578643762691,0,0,3
60,44,274,510,4.646446609406726,0,0,3
60,45,502,637,4.85,0,0,3
60,46,470,455,4.929289321881345,0,0,3
