Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@702657cc,0.0%,0.0%,0.0%,0,0,0,3
2,0.0,[D@6a6cb05c,0.0%,0.0%,0.0%,0,0,0,3
3,0.0,[D@40a4337a,0.0%,0.0%,0.0%,0,0,0,3
4,0.0,[D@6025e1b6,0.0%,0.0%,0.0%,0,0,0,3
5,0.0,[D@22ff4249,0.0%,0.0%,0.0%,0,0,0,3
6,0.0,[D@2d1ef81a,0.0%,0.0%,0.0%,0,0,0,3
7,0.0,[D@4c402120,0.0%,0.0%,0.0%,0,0,0,3
8,0.0,[D@327514f,0.0%,0.0%,0.0%,0,0,0,3
9,0.0,[D@5b12b668,0.0%,0.0%,0.0%,0,0,0,3
10,0.0,[D@1165b38,0.0%,0.0%,0.0%,0,0,0,3
11,0.0,[D@4c12331b,0.0%,0.0%,0.0%,0,0,0,3
12,0.0,[D@7586beff,0.0%,0.0%,0.0%,0,0,0,3
13,0.0,[D@3b69e7d1,0.0%,0.0%,0.0%,0,0,0,3
14,0.0,[D@815b41f,0.0%,0.0%,0.0%,0,0,0,3
15,0.0,[D@5542c4ed,0.0%,0.0%,0.0%,0,0,0,3
16,0.0,[D@1573f9fc,0.0%,0.0%,0.0%,0,0,0,3
17,0.0,[D@6150c3ec,0.0%,0.0%,0.0%,0,0,0,3
18,0.0,[D@44c03695,0.0%,0.0%,0.0%,0,0,0,3
19,0.0,[D@7e6f74c,0.0%,0.0%,0.0%,0,0,0,3
20,0.0,[D@dd05255,0.0%,0.0%,0.0%,0,0,0,3
21,0.0,[D@6a78afa0,0.0%,0.0%,0.0%,0,0,0,3
22,0.0,[D@2f4948e4,0.0%,0.0%,0.0%,0,0,0,3
23,0.0,[D@1f2586d6,0.0%,0.0%,0.0%,0,0,0,3
24,0.0,[D@10683d9d,0.0%,0.0%,0.0%,0,0,0,3
25,0.0,[D@3fc2959f,0.0%,0.0%,0.0%,0,0,0,3
26,0.0,[D@5aa9e4eb,0.0%,0.0%,0.0%,0,0,0,3
27,0.0,[D@6989da5e,0.0%,0.0%,0.0%,0,0,0,3
28,0.0,[D@385c9627,0.0%,0.0%,0.0%,0,0,0,3
29,0.0,[D@139982de,0.0%,0.0%,0.0%,0,0,0,3
30,0.0,[D@682b2fa,0.0%,0.0%,0.0%,0,0,0,3
31,0.0,[D@217ed35e,0.0%,0.0%,0.0%,0,0,0,3
32,0.0,[D@7dcf94f8,0.0%,0.0%,0.0%,0,0,0,3
33,0.0,[D@229f66ed,0.0%,0.0%,0.0%,0,0,0,3
34,0.0,[D@31190526,0.0%,0.0%,0.0%,0,0,0,3
35,0.0,[D@662ac478,0.0%,0.0%,0.0%,0,0,0,3
36,0.0,[D@6743e411,0.0%,0.0%,0.0%,0,0,0,3
37,0.0,[D@3eb25e1a,0.0%,0.0%,0.0%,0,0,0,3
38,0.0,[D@477b4cdf,0.0%,0.0%,0.0%,0,0,0,3
39,0.0,[D@77c2494c,0.0%,0.0%,0.0%,0,0,0,3
40,0.0,[D@f5958c9,0.0%,0.0%,0.0%,0,0,0,3
41,0.0,[D@233795b6,0.0%,0.0%,0.0%,0,0,0,3
42,0.0,[D@3eb738bb,0.0%,0.0%,0.0%,0,0,0,3
43,0.0,[D@5bda8e08,0.0%,0.0%,0.0%,0,0,0,3
44,0.0,[D@1e800aaa,0.0%,0.0%,0.0%,0,0,0,3
45,0.0,[D@185a6e9,0.0%,0.0%,0.0%,0,0,0,3
46,0.0,[D@6f03482,0.0%,0.0%,0.0%,0,0,0,3
47,0.0,[D@9d5509a,0.0%,0.0%,0.0%,0,0,0,3
48,0.0,[D@179ece50,0.0%,0.0%,0.0%,0,0,0,3
49,0.0,[D@3b0090a4,0.0%,0.0%,0.0%,0,0,0,3
50,0.0,[D@3cd3e762,0.0%,0.0%,0.0%,0,0,0,3
51,0.0,[D@1fa121e2,0.0%,0.0%,0.0%,0,0,0,3
52,0.0,[D@7eac9008,0.0%,0.0%,0.0%,0,0,0,3
53,0.0,[D@4116aac9,0.0%,0.0%,0.0%,0,0,0,3
54,0.0,[D@62ddbd7e,0.0%,0.0%,0.0%,0,0,0,3
55,0.0,[D@74e52ef6,0.0%,0.0%,0.0%,0,0,0,3
56,0.0,[D@6ed3ccb2,0.0%,0.0%,0.0%,0,0,0,3
57,0.0,[D@1a677343,0.0%,0.0%,0.0%,0,0,0,3
58,0.0,[D@15de0b3c,0.0%,0.0%,0.0%,0,0,0,3
59,0.0,[D@489115ef,0.0%,0.0%,0.0%,0,0,0,3
60,0.0,[D@3857f613,0.0%,0.0%,0.0%,0,0,0,3
61,0.0,[D@198b6731,0.0%,0.0%,0.0%,0,0,0,3
62,0.0,[D@7c6908d7,0.0%,0.0%,0.0%,0,0,0,3
63,0.0,[D@3c9754d8,0.0%,0.0%,0.0%,0,0,0,3
64,0.0,[D@3bf7ca37,0.0%,0.0%,0.0%,0,0,0,3
65,0.0,[D@79079097,0.0%,0.0%,0.0%,0,0,0,3
66,0.0,[D@4d1c00d0,0.0%,0.0%,0.0%,0,0,0,3
67,0.0,[D@4b2bac3f,0.0%,0.0%,0.0%,0,0,0,3
68,0.0,[D@4e08711f,0.0%,0.0%,0.0%,0,0,0,3
69,0.0,[D@bcec361,0.0%,0.0%,0.0%,0,0,0,3
70,0.0,[D@26794848,0.0%,0.0%,0.0%,0,0,0,3
71,0.0,[D@302552ec,0.0%,0.0%,0.0%,0,0,0,3
72,0.0,[D@3d285d7e,0.0%,0.0%,0.0%,0,0,0,3
73,0.0,[D@40005471,0.0%,0.0%,0.0%,0,0,0,3
74,0.0,[D@2cd76f31,0.0%,0.0%,0.0%,0,0,0,3
75,0.0,[D@367ffa75,0.0%,0.0%,0.0%,0,0,0,3
76,0.0,[D@49438269,0.0%,0.0%,0.0%,0,0,0,3
77,0.0,[D@ba2f4ec,0.0%,0.0%,0.0%,0,0,0,3
78,0.0,[D@1c1bbc4e,0.0%,0.0%,0.0%,0,0,0,3
79,0.0,[D@55fe41ea,0.0%,0.0%,0.0%,0,0,0,3
80,0.0,[D@fbd1f6,0.0%,0.0%,0.0%,0,0,0,3
81,0.0,[D@1ce24091,0.0%,0.0%,0.0%,0,0,0,3
82,0.0,[D@5dda768f,0.0%,0.0%,0.0%,0,0,0,3
83,0.0,[D@7a8c8dcf,0.0%,0.0%,0.0%,0,0,0,3
84,0.0,[D@24269709,0.0%,0.0%,0.0%,0,0,0,3
85,0.0,[D@2aceadd4,0.0%,0.0%,0.0%,0,0,0,3
86,0.0,[D@24aed80c,0.0%,0.0%,0.0%,0,0,0,3
87,0.0,[D@3a52dba3,0.0%,0.0%,0.0%,0,0,0,3
88,0.0,[D@2a5c8d3f,0.0%,0.0%,0.0%,0,0,0,3
89,0.0,[D@752325ad,0.0%,0.0%,0.0%,0,0,0,3
90,0.0,[D@279fedbd,0.0%,0.0%,0.0%,0,0,0,3
91,0.0,[D@b3ca52e,0.0%,0.0%,0.0%,0,0,0,3
92,0.0,[D@45c7e403,0.0%,0.0%,0.0%,0,0,0,3
93,0.0,[D@2925bf5b,0.0%,0.0%,0.0%,0,0,0,3
94,0.0,[D@710f4dc7,0.0%,0.0%,0.0%,0,0,0,3
95,0.0,[D@1ff4931d,0.0%,0.0%,0.0%,0,0,0,3
96,0.0,[D@65e98b1c,0.0%,0.0%,0.0%,0,0,0,3
97,0.0,[D@61322f9d,0.0%,0.0%,0.0%,0,0,0,3
98,0.0,[D@6ad82709,0.0%,0.0%,0.0%,0,0,0,3
99,0.0,[D@510f3d34,0.0%,0.0%,0.0%,0,0,0,3
100,0.0,[D@7817fd62,0.0%,0.0%,0.0%,0,0,0,3
