Iteration,Cheesecake,Profiterole,Mucake
1,0,25,23
2,0,28,21
3,0,32,17
4,0,31,18
5,1,30,18
6,1,30,18
7,1,31,17
8,1,28,20
9,0,28,21
10,0,29,20
11,0,30,19
12,0,27,22
13,0,29,20
14,0,30,19
15,0,31,18
16,0,29,20
17,0,29,20
18,0,29,20
19,0,29,20
20,0,27,22
21,0,28,21
22,0,26,23
23,0,25,24
24,0,24,25
25,0,24,25
26,0,25,24
27,0,24,25
28,0,23,26
29,0,24,25
30,0,26,23
31,0,25,24
32,0,25,24
33,0,25,24
34,0,24,25
35,0,23,26
36,0,23,26
37,0,24,25
38,0,23,26
39,0,24,25
40,0,24,25
41,0,24,25
42,0,24,25
43,0,23,26
44,0,23,26
45,0,22,27
46,0,22,27
47,0,22,27
48,0,21,28
49,0,21,28
50,0,21,28
51,0,21,28
52,0,21,28
53,0,21,28
54,0,21,28
55,0,20,29
56,0,20,29
57,0,20,29
58,0,20,29
59,0,19,30
60,0,19,30
61,0,19,30
62,0,17,32
63,0,18,31
64,0,17,32
65,0,18,31
66,0,18,31
67,0,18,31
68,0,18,31
69,0,18,31
70,0,19,30
71,0,19,30
72,0,19,30
73,0,19,30
74,0,19,30
75,0,18,31
76,0,19,30
77,0,19,30
78,0,19,30
79,0,19,30
80,0,19,30
81,0,19,30
82,0,19,30
83,0,20,29
84,0,20,29
85,0,19,30
86,0,19,30
87,0,19,30
88,0,19,30
89,0,19,30
90,0,19,30
91,0,19,30
92,0,17,32
93,0,17,32
94,0,17,32
95,0,17,32
96,0,17,32
97,0,18,31
98,0,18,31
99,0,20,29
100,0,18,31
