Iteration,Cheesecake,Profiterole,Mucake
1,1,24,17
2,0,21,23
3,0,20,24
4,0,20,24
5,0,20,24
6,0,21,24
7,0,21,24
8,0,21,24
9,0,21,24
10,0,21,24
11,0,18,27
12,0,18,27
13,0,18,27
14,0,19,27
15,0,20,26
16,0,21,25
17,0,21,25
18,0,23,23
19,0,22,24
20,0,22,24
21,0,22,24
22,0,22,25
23,0,22,25
24,0,22,25
25,0,21,26
26,0,21,26
27,0,21,26
28,0,22,25
29,0,23,24
30,0,21,26
31,0,21,26
32,0,21,26
33,0,21,26
34,0,21,26
35,0,22,25
36,0,22,25
37,0,22,25
38,0,20,27
39,0,20,27
40,0,20,27
41,0,22,25
42,0,21,26
43,0,21,27
44,0,23,25
45,0,23,25
46,0,24,24
47,0,24,24
48,0,24,24
49,0,24,24
50,0,24,24
51,0,24,24
52,0,24,24
53,0,24,24
54,0,24,24
55,0,24,24
56,0,24,24
57,0,24,24
58,0,24,24
59,0,25,23
60,0,25,23
61,0,25,23
62,0,26,22
63,0,26,22
64,0,26,22
65,0,26,22
66,0,26,22
67,0,26,22
68,0,26,22
69,0,27,21
70,0,27,21
71,0,27,21
72,0,26,22
73,0,26,22
74,0,25,23
75,0,26,22
76,0,26,22
77,0,26,22
78,0,25,23
79,0,25,23
80,0,25,23
81,0,25,23
82,0,25,23
83,0,25,23
84,0,25,23
85,0,24,24
86,0,24,24
87,0,24,24
88,0,24,24
89,0,23,25
90,0,23,25
91,0,23,25
92,0,24,24
93,0,24,24
94,0,24,24
95,0,24,24
96,0,24,24
97,0,24,24
98,0,25,23
99,0,25,23
100,0,24,24
