Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.292697718591398,[D@343f4d3d,82.0%,82.0%,27.89115646258503%,41,41,41,147
2,3.5441374208894048,[D@53b32d7,82.0%,82.0%,23.699421965317917%,41,41,41,173
3,3.719360005217427,[D@5442a311,84.0%,84.0%,26.41509433962264%,42,42,42,159
4,3.7850747046073754,[D@548e7350,84.0%,84.0%,26.25%,42,42,42,160
5,3.9959745717722166,[D@1a968a59,88.0%,88.0%,27.500000000000004%,44,44,44,160
6,4.057304758495618,[D@4667ae56,90.0%,90.0%,27.77777777777778%,45,45,45,162
7,4.136486246181431,[D@77cd7a0,90.0%,90.0%,27.77777777777778%,45,45,45,162
8,4.149564020167881,[D@204f30ec,90.0%,90.0%,27.607361963190186%,45,45,45,163
9,4.177626920195784,[D@e25b2fe,90.0%,90.0%,27.607361963190186%,45,45,45,163
10,4.237192293773959,[D@754ba872,92.0%,92.0%,28.22085889570552%,46,46,46,163
11,4.291103440920171,[D@146ba0ac,94.0%,94.0%,27.011494252873565%,47,47,47,174
12,4.321191839669852,[D@4dfa3a9d,94.0%,94.0%,26.857142857142858%,47,47,47,175
13,4.358811071598768,[D@6eebc39e,94.0%,94.0%,26.857142857142858%,47,47,47,175
14,4.380044889916686,[D@464bee09,94.0%,94.0%,26.857142857142858%,47,47,47,175
15,4.407573660617961,[D@f6c48ac,94.0%,94.0%,26.857142857142858%,47,47,47,175
16,4.407573660617961,[D@13deb50e,94.0%,94.0%,26.857142857142858%,47,47,47,175
17,4.4177770914871495,[D@239963d8,94.0%,94.0%,25.13368983957219%,47,47,47,187
18,4.432387375812247,[D@3abbfa04,94.0%,94.0%,25.268817204301076%,47,47,47,186
19,4.436273036976992,[D@57fffcd7,94.0%,94.0%,25.268817204301076%,47,47,47,186
20,4.436803176763617,[D@31ef45e3,94.0%,94.0%,25.268817204301076%,47,47,47,186
21,4.439492868788191,[D@598067a5,94.0%,94.0%,25.268817204301076%,47,47,47,186
22,4.446663005614158,[D@3c0ecd4b,94.0%,94.0%,25.268817204301076%,47,47,47,186
23,4.456672984819384,[D@14bf9759,94.0%,94.0%,25.268817204301076%,47,47,47,186
24,4.457915625506502,[D@5f341870,94.0%,94.0%,25.268817204301076%,47,47,47,186
25,4.466318408282949,[D@553f17c,94.0%,94.0%,25.268817204301076%,47,47,47,186
26,4.471480685943118,[D@4f7d0008,94.0%,94.0%,25.268817204301076%,47,47,47,186
27,4.493691043652383,[D@271053e1,94.0%,94.0%,25.268817204301076%,47,47,47,186
28,4.512403007366765,[D@589838eb,94.0%,94.0%,25.268817204301076%,47,47,47,186
29,4.512403007366765,[D@42dafa95,94.0%,94.0%,25.268817204301076%,47,47,47,186
30,4.519466814338265,[D@6500df86,94.0%,94.0%,25.268817204301076%,47,47,47,186
31,4.519466814338265,[D@402a079c,94.0%,94.0%,25.268817204301076%,47,47,47,186
32,4.521353851986382,[D@59ec2012,94.0%,94.0%,25.268817204301076%,47,47,47,186
33,4.521353851986382,[D@4cf777e8,94.0%,94.0%,25.268817204301076%,47,47,47,186
34,4.52217570640151,[D@2f686d1f,94.0%,94.0%,25.268817204301076%,47,47,47,186
35,4.524744563725692,[D@3fee9989,94.0%,94.0%,25.268817204301076%,47,47,47,186
36,4.52567077340836,[D@73ad2d6,94.0%,94.0%,25.268817204301076%,47,47,47,186
37,4.5272724277706935,[D@7085bdee,94.0%,94.0%,25.268817204301076%,47,47,47,186
38,4.529272427770693,[D@1ce92674,94.0%,94.0%,25.268817204301076%,47,47,47,186
39,4.529272427770693,[D@5700d6b1,94.0%,94.0%,25.268817204301076%,47,47,47,186
40,4.53205612463103,[D@6fd02e5,94.0%,94.0%,25.268817204301076%,47,47,47,186
41,4.586987070439087,[D@5bcab519,96.0%,96.0%,25.806451612903224%,48,48,48,186
42,4.605069200150537,[D@e45f292,96.0%,96.0%,25.668449197860966%,48,48,48,187
43,4.620321704970296,[D@5f2108b5,96.0%,96.0%,25.668449197860966%,48,48,48,187
44,4.62249327784555,[D@31a5c39e,96.0%,96.0%,25.668449197860966%,48,48,48,187
45,4.62249327784555,[D@3f49dace,96.0%,96.0%,25.668449197860966%,48,48,48,187
46,4.622965413800549,[D@1e397ed7,96.0%,96.0%,25.668449197860966%,48,48,48,187
47,4.626437549755548,[D@490ab905,96.0%,96.0%,25.668449197860966%,48,48,48,187
48,4.627259404170674,[D@56ac3a89,96.0%,96.0%,25.668449197860966%,48,48,48,187
