Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
100,1,1182,1190,0.0,0,0,1
100,2,857,828,0.0,0,0,1
100,3,865,1323,0.0,0,0,1
100,4,846,940,0.0,0,0,1
100,5,679,764,0.0,0,0,1
100,6,414,906,0.0,0,0,1
100,7,567,801,0.0,0,0,1
100,8,914,1076,0.0,0,0,1
100,9,898,986,0.0,0,0,1
100,10,570,453,0.0,0,0,1
100,11,794,625,0.0,0,0,1
100,12,598,1196,0.0,0,0,1
100,13,1045,696,0.0,0,0,1
100,14,1450,887,0.0,0,0,1
100,15,860,1258,0.0,0,0,1
100,16,1106,1240,0.0,0,0,1
100,17,1008,749,0.0,0,0,1
100,18,1191,848,0.0,0,0,1
100,19,843,1280,0.0,0,0,1
100,20,1016,1290,0.0,0,0,1
100,21,1298,1189,0.0,0,0,2
100,22,673,763,0.0,0,0,2
100,23,1011,1301,0.0,0,0,2
100,24,892,980,0.0,0,0,2
100,25,1552,1274,0.0,0,0,2
100,26,604,660,0.0,0,0,2
100,27,1094,1070,0.0,0,0,2
100,28,951,865,0.0,0,0,2
100,29,689,1139,0.0,0,0,2
100,30,858,714,0.0,0,0,2
100,31,925,1102,0.0,0,0,2
100,32,965,1692,0.0,0,0,2
100,33,1053,613,0.0,0,0,2
100,34,1100,865,0.0,0,0,2
100,35,1244,687,0.0,0,0,2
100,36,1074,859,0.0,0,0,2
100,37,894,1064,0.0,0,0,2
100,38,752,887,0.0,0,0,2
100,39,697,1127,0.0,0,0,2
100,40,1026,1212,0.0,0,0,2
100,41,1110,992,0.0,0,0,2
100,42,837,1687,0.0,0,0,2
100,43,600,882,0.0,0,0,2
100,44,1132,963,0.0,0,0,2
100,45,968,868,0.0,0,0,2
100,46,788,1308,0.0,0,0,2
100,47,1199,499,0.0,0,0,2
100,48,1135,976,0.0,0,0,2
100,49,1346,1242,0.0,0,0,2
100,50,698,1536,0.0,0,0,2
100,51,922,764,0.0,0,0,2
100,52,1035,562,0.0,0,0,2
