Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.6621355174997436,[D@7e057f43,92.0%,92.0%,30.065359477124183%,46,46,46,153
2,4.083956314946676,[D@6c284af,94.0%,94.0%,25.683060109289617%,47,47,47,183
3,4.2034645817088325,[D@5890e879,96.0%,96.0%,28.235294117647058%,48,48,48,170
4,4.268342425655802,[D@6440112d,96.0%,96.0%,28.07017543859649%,48,48,48,171
5,4.33823344011421,[D@31ea9581,96.0%,96.0%,28.07017543859649%,48,48,48,171
6,4.379981059528307,[D@231f98ef,96.0%,96.0%,28.07017543859649%,48,48,48,171
7,4.474382909475482,[D@7c137fd5,98.0%,98.0%,28.654970760233915%,49,49,49,171
8,4.498493581243357,[D@183ec003,98.0%,98.0%,28.488372093023255%,49,49,49,172
9,4.521204331424152,[D@7d9d0818,98.0%,98.0%,28.488372093023255%,49,49,49,172
10,4.523789429731034,[D@221a3fa4,98.0%,98.0%,28.488372093023255%,49,49,49,172
11,4.534403179096435,[D@451001e5,98.0%,98.0%,26.6304347826087%,49,49,49,184
12,4.541865364240847,[D@2b40ff9c,98.0%,98.0%,26.6304347826087%,49,49,49,184
13,4.558910171726589,[D@3e08ff24,98.0%,98.0%,26.6304347826087%,49,49,49,184
14,4.571438587587206,[D@4d1c005e,98.0%,98.0%,26.6304347826087%,49,49,49,184
15,4.5753000867686495,[D@8462f31,98.0%,98.0%,26.6304347826087%,49,49,49,184
16,4.583079016326906,[D@24569dba,98.0%,98.0%,26.6304347826087%,49,49,49,184
17,4.5941311287298445,[D@5ddeb7cb,98.0%,98.0%,26.6304347826087%,49,49,49,184
18,4.605666777711503,[D@70ed52de,98.0%,98.0%,26.6304347826087%,49,49,49,184
19,4.613868760129307,[D@496bc455,98.0%,98.0%,26.6304347826087%,49,49,49,184
20,4.647894037612335,[D@59402b8f,98.0%,98.0%,26.6304347826087%,49,49,49,184
21,4.655561898449516,[D@7188af83,98.0%,98.0%,26.6304347826087%,49,49,49,184
22,4.665400671519708,[D@6be968ce,98.0%,98.0%,26.6304347826087%,49,49,49,184
23,4.677183769879398,[D@7c37508a,98.0%,98.0%,25.0%,49,49,49,196
24,4.683140401637676,[D@247310d0,98.0%,98.0%,25.0%,49,49,49,196
25,4.688141917832649,[D@1033576a,98.0%,98.0%,25.0%,49,49,49,196
26,4.701107811963426,[D@303cf2ba,98.0%,98.0%,25.0%,49,49,49,196
27,4.701359622598878,[D@76494737,98.0%,98.0%,25.0%,49,49,49,196
28,4.702136746749596,[D@4a003cbe,98.0%,98.0%,25.0%,49,49,49,196
29,4.737368452732318,[D@4082ba93,100.0%,100.0%,25.510204081632654%,50,50,50,196
30,4.776813984802662,[D@17fc391b,100.0%,100.0%,25.510204081632654%,50,50,50,196
31,4.77797878723293,[D@2b30a42c,100.0%,100.0%,25.380710659898476%,50,50,50,197
32,4.786056474463394,[D@609e8838,100.0%,100.0%,25.380710659898476%,50,50,50,197
33,4.786056474463394,[D@359df09a,100.0%,100.0%,25.380710659898476%,50,50,50,197
34,4.7877794379694025,[D@43df23d3,100.0%,100.0%,25.380710659898476%,50,50,50,197
35,4.792527502067198,[D@6d60fe40,100.0%,100.0%,25.380710659898476%,50,50,50,197
36,4.7960749332368176,[D@792b749c,100.0%,100.0%,25.380710659898476%,50,50,50,197
37,4.820039089837677,[D@23e84203,100.0%,100.0%,25.380710659898476%,50,50,50,197
38,4.821039089837678,[D@19932c16,100.0%,100.0%,25.380710659898476%,50,50,50,197
39,4.821039089837678,[D@73eb439a,100.0%,100.0%,25.380710659898476%,50,50,50,197
40,4.826938584774289,[D@514646ef,100.0%,100.0%,25.380710659898476%,50,50,50,197
41,4.828996507166916,[D@305ffe9e,100.0%,100.0%,25.380710659898476%,50,50,50,197
42,4.831721593503881,[D@302c971f,100.0%,100.0%,25.380710659898476%,50,50,50,197
43,4.831721593503881,[D@1972e513,100.0%,100.0%,25.380710659898476%,50,50,50,197
44,4.83503355875932,[D@7ae0a9ec,100.0%,100.0%,25.380710659898476%,50,50,50,197
45,4.836156664384937,[D@35841320,100.0%,100.0%,25.380710659898476%,50,50,50,197
46,4.837688425343071,[D@61c4eee0,100.0%,100.0%,25.380710659898476%,50,50,50,197
47,4.837688425343071,[D@6f10d5b6,100.0%,100.0%,25.380710659898476%,50,50,50,197
48,4.837688425343071,[D@1040be71,100.0%,100.0%,25.380710659898476%,50,50,50,197
49,4.837688425343071,[D@548a24a,100.0%,100.0%,25.380710659898476%,50,50,50,197
50,4.837688425343071,[D@433defed,100.0%,100.0%,25.380710659898476%,50,50,50,197
51,4.837688425343071,[D@2a693f59,100.0%,100.0%,25.380710659898476%,50,50,50,197
52,4.839374328347802,[D@3f4faf53,100.0%,100.0%,25.380710659898476%,50,50,50,197
53,4.839960114785429,[D@7fd50002,100.0%,100.0%,25.380710659898476%,50,50,50,197
54,4.839960114785429,[D@533bda92,100.0%,100.0%,25.380710659898476%,50,50,50,197
55,4.842487978830429,[D@304bb45b,100.0%,100.0%,25.380710659898476%,50,50,50,197
56,4.850904717162901,[D@723ca036,100.0%,100.0%,25.380710659898476%,50,50,50,197
57,4.850904717162901,[D@25be7b63,100.0%,100.0%,25.380710659898476%,50,50,50,197
58,4.851156527798355,[D@28dcca0c,100.0%,100.0%,25.380710659898476%,50,50,50,197
59,4.853357977493074,[D@45d84a20,100.0%,100.0%,25.380710659898476%,50,50,50,197
60,4.853357977493074,[D@52f27fbd,100.0%,100.0%,25.380710659898476%,50,50,50,197
61,4.853357977493074,[D@4c163e3,100.0%,100.0%,25.380710659898476%,50,50,50,197
62,4.853357977493074,[D@4a8355dd,100.0%,100.0%,25.380710659898476%,50,50,50,197
63,4.853875531843228,[D@4d0d9fe7,100.0%,100.0%,25.380710659898476%,50,50,50,197
64,4.857196201548117,[D@c430e6c,100.0%,100.0%,25.380710659898476%,50,50,50,197
65,4.86183991037837,[D@312aa7c,100.0%,100.0%,25.380710659898476%,50,50,50,197
66,4.862254123940743,[D@536f2a7e,100.0%,100.0%,25.380710659898476%,50,50,50,197
67,4.870420925334436,[D@72bc6553,100.0%,100.0%,25.380710659898476%,50,50,50,197
68,4.870864198949731,[D@66982506,100.0%,100.0%,25.380710659898476%,50,50,50,197
69,4.870864198949731,[D@70cf32e3,100.0%,100.0%,25.380710659898476%,50,50,50,197
70,4.870864198949731,[D@5a59ca5e,100.0%,100.0%,25.380710659898476%,50,50,50,197
71,4.870864198949731,[D@4bdeaabb,100.0%,100.0%,25.380710659898476%,50,50,50,197
72,4.8762625445874,[D@6c4906d3,100.0%,100.0%,25.380710659898476%,50,50,50,197
73,4.878100266927231,[D@65987993,100.0%,100.0%,25.380710659898476%,50,50,50,197
