Iteration,Cheesecake,Profiterole,Mucake
1,0,24,22
2,0,22,25
3,0,24,24
4,0,22,26
5,0,22,26
6,0,24,24
7,0,22,27
8,0,23,26
9,0,21,28
10,0,21,28
11,0,20,29
12,0,20,29
13,0,22,27
14,0,23,26
15,0,22,27
16,0,22,27
17,0,22,27
18,0,24,25
19,0,24,25
20,0,23,26
21,0,23,26
22,0,23,26
23,0,23,26
24,0,26,23
25,0,25,24
26,0,26,23
27,0,26,23
28,0,26,23
29,0,26,23
30,0,27,23
31,0,26,24
32,0,24,26
33,0,24,26
34,0,23,27
35,0,24,26
36,0,23,27
37,0,25,25
38,0,24,26
39,0,24,26
40,0,23,27
41,0,23,27
42,0,24,26
43,0,24,26
44,0,24,26
45,0,24,26
46,0,25,25
47,0,25,25
48,0,25,25
49,0,25,25
50,0,25,25
51,0,25,25
52,0,25,25
53,0,24,26
54,0,24,26
55,0,26,24
56,0,27,23
57,0,27,23
58,0,27,23
59,0,27,23
60,0,27,23
61,0,27,23
62,0,27,23
63,0,27,23
64,0,27,23
65,0,26,24
66,0,26,24
67,0,27,23
68,0,27,23
69,0,27,23
70,0,27,23
71,0,27,23
72,0,27,23
73,0,26,24
74,0,26,24
75,0,26,24
76,0,26,24
77,0,26,24
78,0,26,24
79,0,26,24
80,0,25,25
81,0,25,25
82,0,25,25
83,0,25,25
84,0,24,26
85,0,23,27
86,0,23,27
87,0,23,27
88,0,23,27
89,0,22,28
90,0,22,28
91,0,21,29
92,0,21,29
93,0,21,29
94,0,20,30
95,0,20,30
96,0,20,30
97,0,20,30
98,0,20,30
99,0,20,30
100,0,20,30
