Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
20,0,369,409,4.635994505535973,0,0,2
20,1,280,472,4.6958618734850885,0,0,3
20,2,637,396,4.14853068170368,0,0,2
20,3,589,463,4.841886116991581,0,0,2
20,4,554,419,4.888196601125011,0,0,3
20,5,503,413,4.635994505535973,0,0,3
20,6,466,506,4.95,0,0,3
20,7,448,366,4.572799812734123,0,0,2
20,8,689,583,4.699999999999999,0,0,2
20,9,442,313,4.5968871125850725,0,0,2
20,10,688,404,4.635994505535973,0,0,2
20,11,378,574,4.3,0,0,3
20,12,333,663,4.6958618734850885,0,0,2
20,13,340,406,4.2982165576190905,0,0,2
20,14,608,587,4.569883736647869,0,0,3
20,15,315,414,4.683772233983162,0,0,3
20,16,561,431,4.679843788128358,0,0,3
20,17,488,470,4.95,0,0,2
20,18,757,611,3.7193751525134306,0,0,2
20,19,640,406,4.193774225170145,0,0,2
20,20,505,472,4.787867965644035,0,0,2
20,21,350,739,3.2607472869073915,0,0,2
20,22,453,560,4.858578643762691,0,0,2
20,23,417,560,4.507557109910195,0,0,3
20,24,543,717,4.447731949140637,0,0,2
20,25,396,553,4.745049024320361,0,0,2
20,26,337,494,4.507557109910195,0,0,3
20,27,521,384,4.552786404500042,0,0,2
20,28,451,570,4.8,0,0,3
20,29,529,323,4.664589803375032,0,0,3
20,30,285,620,4.497506218943956,0,0,3
20,31,523,760,3.7460063796015546,0,0,3
20,32,625,671,4.539022777135356,0,0,2
20,33,685,513,4.4409830056250525,0,0,3
20,34,572,559,4.708452405257734,0,0,2
20,35,552,338,4.35,0,0,2
20,36,340,486,4.397920271060385,0,0,2
20,37,566,558,4.95,0,0,3
20,38,683,575,4.3329167967936835,0,0,3
20,39,536,452,0.0,1,0,1
20,40,573,571,0.0,1,0,2
20,41,471,430,0.0,1,0,2
20,42,389,337,0.0,1,0,2
20,43,372,467,0.0,1,0,2
20,44,597,443,0.0,1,0,2
20,45,439,495,0.0,1,0,2
20,46,684,526,0.0,1,0,2
20,47,400,516,0.0,1,0,2
20,48,362,507,0.0,1,0,2
20,49,543,579,0.0,1,0,2
20,50,580,377,0.0,1,0,2
20,51,472,675,0.0,1,0,2
20,52,495,528,0.0,1,0,2
20,53,620,521,0.0,1,0,2
20,54,425,557,0.0,1,0,2
20,55,571,408,0.0,1,0,2
20,56,465,380,0.0,1,0,2
20,57,448,425,0.0,1,0,2
20,58,357,247,0.0,1,0,2
20,59,369,393,0.0,1,0,2
20,60,492,659,0.0,1,0,2
20,61,674,490,0.0,1,0,2
20,62,593,586,0.0,1,0,2
20,63,379,386,0.0,1,0,2
20,64,434,559,0.0,1,0,2
20,65,454,413,0.0,1,0,2
20,66,414,469,0.0,1,0,2
20,67,556,446,0.0,1,0,2
20,68,412,572,0.0,1,0,2
20,69,486,738,0.0,1,0,2
20,70,368,350,0.0,1,0,2
20,71,577,488,0.0,1,0,2
20,72,508,565,0.0,1,0,2
20,73,447,626,0.0,1,0,2
20,74,530,407,0.0,1,0,2
20,75,424,364,0.0,1,0,2
20,76,612,641,0.0,1,0,2
20,77,564,456,0.0,1,0,2
20,78,484,401,0.0,1,0,2
20,79,538,297,0.0,1,0,2
20,80,352,574,0.0,1,0,2
