Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
100,1,528,376,0.0,0,0,1
100,2,482,624,0.0,0,0,1
100,3,304,547,0.0,0,0,1
100,4,559,489,0.0,0,0,1
100,5,586,596,0.0,0,0,1
100,6,569,564,4.9,13,1,2
100,7,451,358,4.793844718719117,10,1,2
100,8,449,317,4.841886116991581,7,1,2
100,9,552,325,4.841886116991581,9,1,2
100,10,529,388,4.841886116991581,17,1,2
100,11,362,411,4.841886116991581,9,1,2
100,12,683,583,4.699999999999999,8,1,2
100,13,632,665,4.745049024320361,9,1,2
100,14,383,750,4.609487516204668,4,1,2
100,15,502,469,4.8,23,1,2
100,16,267,638,4.6958618734850885,6,1,2
100,17,401,552,4.8197224362268,15,1,2
100,18,695,402,4.717157287525381,6,1,2
100,19,489,470,4.95,23,1,2
100,20,542,706,4.841886116991581,5,1,2
100,21,451,562,4.858578643762691,16,1,2
100,22,506,178,0.0,1,0,2
100,23,624,385,4.793844718719117,11,1,2
100,24,741,631,4.745049024320361,4,1,2
100,25,349,478,4.6958618734850885,9,1,2
100,26,588,466,4.95,17,1,2
100,27,327,662,4.6958618734850885,10,1,2
100,28,619,231,0.0,2,0,2
100,29,638,390,4.8197224362268,8,1,2
100,30,326,407,4.609487516204668,8,1,2
100,31,822,324,0.0,2,0,3
100,32,321,416,4.683772233983162,9,1,3
100,33,328,490,4.9,10,1,3
100,34,523,326,4.929289321881345,5,1,3
100,35,695,508,4.929289321881345,4,1,3
100,36,836,404,0.0,3,0,3
100,37,387,209,0.0,2,0,3
100,38,279,466,4.888196601125011,4,1,3
100,39,284,610,5.0,4,1,3
100,40,553,417,4.888196601125011,15,1,3
100,41,500,770,4.776393202250022,5,1,3
100,42,466,507,4.95,19,1,3
100,43,566,557,4.95,16,1,3
100,44,421,551,4.9,16,1,3
100,45,613,594,4.9,10,1,3
100,46,670,578,4.95,8,1,3
100,47,447,570,4.85,21,1,3
100,48,556,435,4.9,16,1,3
100,49,510,415,4.9,16,1,3
100,50,378,560,4.776393202250022,13,1,3

