Iteration,Passengers' mean utility,Interested passengers,% Interested passengers,Matched passengers,% Matched passengers,Total Vehicles,Cheesecake mean utility,Cheesecake matched vehicels, %Cheesecake matched vehicle,Profiterole mean utility,Profiterole matched vehicels, %Profiterole matched vehicle,Mudcake mean utility,Mudcake matched vehicels, %Mudcake matched vehicle
1,0.3109264423199562,28,28.000000000000004%,13,13.0%,20,NaN,0,0.0,2.3415150616334715,10,100.0,1.0967848022372726,3,0.0
2,0.437310240717599,42,42.0%,16,16.0%,19,NaN,0,0.0,3.0360898922036865,11,100.0,2.228354191620507,5,0.0
3,0.3325908117346011,31,31.0%,13,13.0%,19,NaN,0,0.0,2.3245731705047548,10,100.0,1.6688915780687605,3,0.0
4,0.42544523642555104,38,38.0%,16,16.0%,18,NaN,0,0.0,2.5485149086426415,10,100.0,3.4118749112257385,6,100.0
5,0.42316250742453954,37,37.0%,17,17.0%,18,NaN,0,0.0,2.672775696446748,11,100.0,3.117698755597295,6,100.0
6,0.3080414682390572,33,33.0%,14,14.000000000000002%,18,NaN,0,0.0,2.7185241977582755,11,100.0,0.7237809692645927,3,0.0
7,0.22233469641313863,26,26.0%,11,11.0%,17,NaN,0,0.0,1.8768477784614739,10,100.0,0.8662479641747811,1,0.0
8,0.2243668735601325,18,18.0%,11,11.0%,15,NaN,0,0.0,2.142984029691232,10,100.0,1.0499436962640536,1,0.0
9,0.2540441047604501,17,17.0%,11,11.0%,14,NaN,0,0.0,2.591407993866285,10,100.0,1.040869265624221,1,0.0
10,0.27261103521298274,28,28.000000000000004%,11,11.0%,13,NaN,0,0.0,2.744328451100755,10,100.0,2.562147461391481,1,100.0
