Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,2.6044163438272276,[D@6ab778a,70.0%,70.0%,28.455284552845526%,35,35,35,123
2,3.0516668263365174,[D@4e3958e7,76.0%,76.0%,26.38888888888889%,38,38,38,144
3,3.2423675718819,[D@77f80c04,76.0%,76.0%,27.941176470588236%,38,38,38,136
4,3.3007996904390637,[D@1dac5ef,76.0%,76.0%,27.73722627737226%,38,38,38,137
5,3.35019328334092,[D@5c90e579,76.0%,76.0%,27.73722627737226%,38,38,38,137
6,3.390776482699512,[D@58ea606c,76.0%,76.0%,27.73722627737226%,38,38,38,137
7,3.4003526168402316,[D@6f45df59,76.0%,76.0%,27.73722627737226%,38,38,38,137
8,3.478626238864217,[D@38e79ae3,78.0%,78.0%,28.467153284671532%,39,39,39,137
9,3.5639338806304783,[D@63070bab,80.0%,80.0%,28.985507246376812%,40,40,40,138
10,3.6428906260998715,[D@68e5eea7,82.0%,82.0%,29.496402877697843%,41,41,41,139
11,3.6707642813541845,[D@291b4bf5,82.0%,82.0%,27.7027027027027%,41,41,41,148
12,3.6912329412360703,[D@2d2ffcb7,82.0%,82.0%,27.7027027027027%,41,41,41,148
13,3.7088140160594145,[D@762ef0ea,82.0%,82.0%,27.7027027027027%,41,41,41,148
14,3.7164034383789506,[D@31f9b85e,82.0%,82.0%,27.7027027027027%,41,41,41,148
15,3.723105001841347,[D@424e1977,82.0%,82.0%,27.7027027027027%,41,41,41,148
16,3.729650553834114,[D@10d68fcd,82.0%,82.0%,27.7027027027027%,41,41,41,148
17,3.749217248798578,[D@117e949d,82.0%,82.0%,27.7027027027027%,41,41,41,148
18,3.749217248798578,[D@6db9f5a4,82.0%,82.0%,27.7027027027027%,41,41,41,148
19,3.762164852408705,[D@5f8edcc5,82.0%,82.0%,25.949367088607595%,41,41,41,158
20,3.772549721211702,[D@7b02881e,82.0%,82.0%,25.949367088607595%,41,41,41,158
21,3.7804232450277606,[D@1ebd319f,82.0%,82.0%,25.949367088607595%,41,41,41,158
22,3.7821185332634943,[D@3c0be339,82.0%,82.0%,25.949367088607595%,41,41,41,158
23,3.785957915162511,[D@15ca7889,82.0%,82.0%,25.949367088607595%,41,41,41,158
24,3.792228507551357,[D@7a675056,82.0%,82.0%,25.949367088607595%,41,41,41,158
25,3.8009042883484265,[D@d21a74c,82.0%,82.0%,25.949367088607595%,41,41,41,158
26,3.8224126214772265,[D@6e509ffa,82.0%,82.0%,25.949367088607595%,41,41,41,158
27,3.826307456878096,[D@2898ac89,82.0%,82.0%,25.949367088607595%,41,41,41,158
28,3.826307456878096,[D@683dbc2c,82.0%,82.0%,25.949367088607595%,41,41,41,158
29,3.8372102823871974,[D@68267da0,82.0%,82.0%,25.949367088607595%,41,41,41,158
30,3.8394331695341632,[D@2638011,82.0%,82.0%,25.949367088607595%,41,41,41,158
31,3.8434466304392885,[D@6ff29830,82.0%,82.0%,25.949367088607595%,41,41,41,158
32,3.849062403545152,[D@6a2b953e,82.0%,82.0%,25.949367088607595%,41,41,41,158
33,3.8495345395001515,[D@313b2ea6,82.0%,82.0%,25.949367088607595%,41,41,41,158
34,3.853951277832624,[D@2f465398,82.0%,82.0%,25.949367088607595%,41,41,41,158
35,3.8635502730352704,[D@548e6d58,82.0%,82.0%,25.949367088607595%,41,41,41,158
36,3.8651360594728974,[D@623a8092,82.0%,82.0%,25.949367088607595%,41,41,41,158
37,3.8737390988717277,[D@a1cdc6d,82.0%,82.0%,25.949367088607595%,41,41,41,158
38,3.881485045312297,[D@175b9425,82.0%,82.0%,25.949367088607595%,41,41,41,158
39,3.8831530931588323,[D@3098cf3b,82.0%,82.0%,25.949367088607595%,41,41,41,158
40,3.9012700158394464,[D@610f7aa,82.0%,82.0%,25.949367088607595%,41,41,41,158
41,3.9012700158394464,[D@6a03bcb1,82.0%,82.0%,25.949367088607595%,41,41,41,158
