Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
80,1,1004,793,0.0,0,0,1
80,2,1265,1341,0.0,0,0,1
80,3,822,1138,0.0,0,0,1
80,4,834,807,0.0,0,0,1
80,5,844,1187,0.0,0,0,1
80,6,704,481,0.0,0,0,1
80,7,849,879,0.0,0,0,1
80,8,730,980,0.0,0,0,1
80,9,900,722,0.0,0,0,1
80,10,953,1038,0.0,0,0,1
80,11,608,1016,0.0,0,0,1
80,12,878,1056,0.0,0,0,1
80,13,1517,972,0.0,0,0,1
80,14,583,1051,0.0,0,0,1
80,15,1318,1084,0.0,0,0,1
80,16,1214,1131,0.0,0,0,1
80,17,773,887,0.0,0,0,1
80,18,1207,1538,0.0,0,0,1
80,19,1025,1075,0.0,0,0,1
80,20,1034,1227,0.0,0,0,1
80,21,667,977,0.0,0,0,2
80,22,1305,1217,0.0,0,0,2
80,23,895,1332,0.0,0,0,2
80,24,1474,990,0.0,0,0,2
80,25,1434,1252,0.0,0,0,2
80,26,1190,977,0.0,0,0,2
80,27,1184,858,0.0,0,0,2
80,28,1186,986,0.0,0,0,2
80,29,855,1239,0.0,0,0,2
80,30,844,977,0.0,0,0,2
80,31,1119,1017,0.0,0,0,2
80,32,997,901,0.0,0,0,2
80,33,1212,1129,0.0,0,0,2
80,34,820,1062,0.0,0,0,2
80,35,850,1015,0.0,0,0,2
80,36,1166,1046,0.0,0,0,2
80,37,972,1055,0.0,0,0,2
80,38,692,1344,0.0,0,0,2
80,39,1009,953,0.0,0,0,2
80,40,816,734,0.0,0,0,2
80,41,1068,1242,0.0,0,0,2
80,42,1156,866,0.0,0,0,2
80,43,1084,789,0.0,0,0,2
80,44,1139,930,0.0,0,0,2
80,45,801,1212,0.0,0,0,2
80,46,1025,739,0.0,0,0,2
80,47,1080,676,0.0,0,0,2
80,48,1209,1037,0.0,0,0,2
80,49,1048,1175,0.0,0,0,2
80,50,1111,1180,0.0,0,0,2
80,51,694,1239,0.0,0,0,2
80,52,1281,892,0.0,0,0,2
80,53,1065,1268,0.0,0,0,2
80,54,1003,1081,0.0,0,0,2
80,55,1332,794,0.0,0,0,2
80,56,1215,1265,0.0,0,0,2
80,57,887,1030,0.0,0,0,2
80,58,1016,774,0.0,0,0,2
80,59,979,887,0.0,0,0,2
80,60,1155,1127,0.0,0,0,2
80,61,1112,1135,0.0,0,0,2
80,62,1306,823,0.0,0,0,2
80,63,1211,1134,0.0,0,0,2
80,64,1088,1336,0.0,0,0,2
80,65,1209,907,0.0,0,0,2
80,66,479,1241,0.0,0,0,2
80,67,885,890,0.0,0,0,2
80,68,663,1403,0.0,0,0,2
80,69,703,1565,0.0,0,0,2
80,70,1217,1080,0.0,0,0,2
80,71,1165,1494,0.0,0,0,2
80,72,1200,947,0.0,0,0,2
80,73,840,1247,0.0,0,0,2
80,74,856,929,0.0,0,0,2
80,75,969,1208,0.0,0,0,2
80,76,818,1196,0.0,0,0,2
80,77,1047,920,0.0,0,0,2
80,78,1155,982,0.0,0,0,2
80,79,922,807,0.0,0,0,2
80,80,1061,913,0.0,0,0,2
80,81,1009,1084,0.0,0,0,2
80,82,1355,989,0.0,0,0,2
80,83,893,332,0.0,0,0,2
80,84,1108,785,0.0,0,0,2
80,85,940,1022,0.0,0,0,2
80,86,1010,964,0.0,0,0,2
80,87,860,972,0.0,0,0,2
80,88,891,742,0.0,0,0,2
