Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
80,1,331,281,0.0,0,0,1
80,2,579,457,0.0,0,0,1
80,3,630,499,0.0,0,0,1
80,4,555,645,0.0,0,0,1
80,5,464,473,0.0,1,0,1
80,6,575,339,0.0,1,0,2
80,7,508,452,0.0,0,0,2
80,8,695,613,0.0,0,0,2
80,9,343,508,0.0,0,0,2
80,10,426,454,0.0,0,0,2
80,11,596,649,0.0,0,0,2
80,12,508,344,0.0,1,0,2
80,13,278,421,0.0,0,0,2
80,14,570,506,0.0,0,0,2
80,15,514,626,0.0,0,0,2
80,16,447,495,0.0,0,0,2
80,17,562,537,0.0,0,0,2
80,18,518,492,0.0,0,0,2
80,19,587,391,0.0,1,0,2
80,20,482,531,0.0,0,0,2
80,21,515,644,0.0,0,0,2
80,22,673,711,0.0,0,0,2
80,23,377,557,0.0,0,0,2
80,24,646,461,0.0,0,0,2
80,25,598,399,0.0,1,0,2
80,26,609,440,0.0,0,0,2
80,27,536,326,0.0,1,0,2
80,28,304,374,0.0,0,0,2
80,29,388,422,0.0,0,0,2
80,30,596,468,0.0,0,0,2
80,31,278,494,0.0,0,0,3
80,32,550,434,0.0,1,0,3
80,33,470,457,0.0,0,0,3
80,34,531,608,0.0,0,0,3
80,35,661,504,0.0,1,0,3
80,36,510,364,0.0,0,0,3
80,37,711,583,0.0,0,0,3
80,38,454,417,0.0,0,0,3
80,39,392,526,0.0,0,0,3
80,40,739,497,0.0,0,0,3
80,41,508,529,0.0,0,0,3
80,42,528,584,0.0,0,0,3
80,43,472,627,0.0,0,0,3
80,44,601,458,0.0,1,0,3
80,45,428,608,0.0,0,0,3
80,46,438,927,0.0,0,0,3
80,47,548,466,0.0,1,0,3
80,48,551,662,0.0,0,0,3
80,49,531,513,0.0,0,0,3
80,50,460,666,0.0,0,0,3

