Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,1.8465868385706505,[D@3c818ac4,52.0%,52.0%,24.761904761904763%,26,26,26,105
2,2.451816542971328,[D@5b69d40d,64.0%,64.0%,27.11864406779661%,32,32,32,118
3,2.609739887272671,[D@71154f21,66.0%,66.0%,28.947368421052634%,33,33,33,114
4,2.650117119482071,[D@15f193b8,66.0%,66.0%,28.448275862068968%,33,33,33,116
5,2.7388193909355696,[D@2516fc68,66.0%,66.0%,28.448275862068968%,33,33,33,116
6,2.8002391338719366,[D@304a9d7b,66.0%,66.0%,28.448275862068968%,33,33,33,116
7,2.850930974042838,[D@6bfdb014,66.0%,66.0%,28.448275862068968%,33,33,33,116
8,2.8917424833577083,[D@72889280,66.0%,66.0%,28.448275862068968%,33,33,33,116
9,2.9019427510047446,[D@606fc505,66.0%,66.0%,28.448275862068968%,33,33,33,116
10,2.9300642900596934,[D@4aa3d36,66.0%,66.0%,26.61290322580645%,33,33,33,124
11,2.940304252331623,[D@2d140a7,66.0%,66.0%,26.61290322580645%,33,33,33,124
12,2.946431994381083,[D@347bdeef,66.0%,66.0%,26.61290322580645%,33,33,33,124
13,2.9489226841195415,[D@2aa27288,66.0%,66.0%,26.61290322580645%,33,33,33,124
14,3.0506267637837197,[D@7f34a967,70.0%,70.0%,28.225806451612907%,35,35,35,124
15,3.052898605945868,[D@77e80a5e,68.0%,68.0%,27.200000000000003%,34,34,34,125
16,3.14565896152679,[D@1d8e2eea,70.0%,70.0%,28.000000000000004%,35,35,35,125
17,3.1706733773735043,[D@240139e1,70.0%,70.0%,27.77777777777778%,35,35,35,126
18,3.220106589854422,[D@7ea4d397,72.0%,72.0%,28.57142857142857%,36,36,36,126
19,3.231639399949617,[D@49298ce7,72.0%,72.0%,26.666666666666668%,36,36,36,135
20,3.2427414419999367,[D@253c1256,72.0%,72.0%,26.666666666666668%,36,36,36,135
21,3.2623254163563313,[D@8dfe921,72.0%,72.0%,26.666666666666668%,36,36,36,135
22,3.2749210595026597,[D@503fbbc6,72.0%,72.0%,26.666666666666668%,36,36,36,135
23,3.2807892939286365,[D@55f45b92,72.0%,72.0%,26.666666666666668%,36,36,36,135
24,3.374190026096553,[D@109f5dd8,74.0%,74.0%,27.40740740740741%,37,37,37,135
25,3.374190026096553,[D@67fe380b,74.0%,74.0%,27.205882352941174%,37,37,37,136
26,3.379063271223121,[D@4a325eb9,74.0%,74.0%,25.694444444444443%,37,37,37,144
27,3.3810240666533264,[D@3dedb4a6,74.0%,74.0%,25.694444444444443%,37,37,37,144
28,3.3824382802157,[D@57f64f5e,74.0%,74.0%,25.694444444444443%,37,37,37,144
29,3.3834947408622655,[D@415e0bcb,74.0%,74.0%,25.694444444444443%,37,37,37,144
30,3.4062512578653417,[D@194152cf,74.0%,74.0%,25.694444444444443%,37,37,37,144
31,3.4158213283124583,[D@49d98dc5,74.0%,74.0%,25.694444444444443%,37,37,37,144
32,3.422756147638869,[D@2c30b71f,74.0%,74.0%,25.694444444444443%,37,37,37,144
33,3.4295235248371427,[D@1d81e101,74.0%,74.0%,25.694444444444443%,37,37,37,144
34,3.4811332045012686,[D@ec50f54,76.0%,76.0%,26.38888888888889%,38,38,38,144
35,3.4867189909388956,[D@bf71cec,76.0%,76.0%,26.20689655172414%,38,38,38,145
36,3.4902432934203547,[D@22d6cac2,76.0%,76.0%,26.20689655172414%,38,38,38,145
37,3.4972881140075684,[D@30cdae70,76.0%,76.0%,26.20689655172414%,38,38,38,145
38,3.5155706039560863,[D@1654a892,76.0%,76.0%,26.20689655172414%,38,38,38,145
39,3.5216525185893035,[D@2577d6c8,76.0%,76.0%,26.20689655172414%,38,38,38,145
40,3.527208059778406,[D@3163987e,76.0%,76.0%,26.20689655172414%,38,38,38,145
41,3.5272705903482295,[D@6c000e0c,76.0%,76.0%,26.20689655172414%,38,38,38,145
42,3.5839084036410718,[D@5f233b26,78.0%,78.0%,26.89655172413793%,39,39,39,145
43,3.6099819951857506,[D@44f9779c,78.0%,78.0%,26.71232876712329%,39,39,39,146
44,3.6312380901476486,[D@6974a715,78.0%,78.0%,26.71232876712329%,39,39,39,146
45,3.634833331728266,[D@5e8a459,78.0%,78.0%,26.71232876712329%,39,39,39,146
46,3.6352758867532056,[D@43d455c9,78.0%,78.0%,26.71232876712329%,39,39,39,146
47,3.6352758867532056,[D@4c9e9fb8,78.0%,78.0%,26.71232876712329%,39,39,39,146
48,3.639635571333129,[D@9ec531,78.0%,78.0%,26.71232876712329%,39,39,39,146
49,3.639635571333129,[D@40147317,78.0%,78.0%,26.71232876712329%,39,39,39,146
50,3.6403818413210693,[D@210f0cc1,78.0%,78.0%,26.71232876712329%,39,39,39,146
51,3.6403818413210693,[D@19542407,78.0%,78.0%,26.71232876712329%,39,39,39,146
52,3.6403818413210693,[D@6f95cd51,78.0%,78.0%,25.0%,39,39,39,156
53,3.644942018547809,[D@c7a977f,78.0%,78.0%,25.0%,39,39,39,156
54,3.644942018547809,[D@55caeb35,78.0%,78.0%,25.0%,39,39,39,156
55,3.6494513183153487,[D@6d868997,78.0%,78.0%,25.0%,39,39,39,156
56,3.653501937315963,[D@2c383e33,78.0%,78.0%,25.0%,39,39,39,156
57,3.6668317894163174,[D@74a195a4,78.0%,78.0%,25.0%,39,39,39,156
58,3.669399677480753,[D@76304b46,78.0%,78.0%,25.0%,39,39,39,156
59,3.6723629157154596,[D@2fa3be26,78.0%,78.0%,25.0%,39,39,39,156
60,3.6723629157154596,[D@4287d447,78.0%,78.0%,25.0%,39,39,39,156
61,3.675006577836734,[D@3af37506,78.0%,78.0%,25.0%,39,39,39,156
62,3.6787865927886667,[D@4e6d7365,78.0%,78.0%,25.0%,39,39,39,156
63,3.6806833633866827,[D@7c0da600,78.0%,78.0%,25.0%,39,39,39,156
64,3.688338874121038,[D@d4602a,78.0%,78.0%,25.0%,39,39,39,156
65,3.697289718740657,[D@21ae6e73,78.0%,78.0%,25.0%,39,39,39,156
