Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@7d04529c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
2,0.0,[D@14fa92af,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
3,0.0,[D@b16e202,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
4,0.0,[D@339a3670,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
5,0.0,[D@6cd5122d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
6,0.0,[D@2c7a8af2,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
7,0.0,[D@10c07b8d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
8,0.0,[D@720bf653,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
9,0.0,[D@360bc645,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
10,0.0,[D@4edef76c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
11,0.0,[D@5d51e129,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
12,0.0,[D@70c53dbe,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
13,0.0,[D@1894e40d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
14,0.0,[D@21c815e4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
15,0.0,[D@7342e05d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
16,0.0,[D@2a331b46,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
17,0.0,[D@15383681,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
18,0.0,[D@743e66f7,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
19,0.0,[D@109a2025,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
20,0.0,[D@2241f05b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
21,0.0,[D@761956ac,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
22,0.0,[D@71978f46,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
23,0.0,[D@304d0259,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
24,0.0,[D@1d23ff23,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
