Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
20,1,563,455,0.0,0,0,1
20,2,541,469,0.0,0,0,1
20,3,523,484,0.0,0,0,1
20,4,559,556,0.0,0,0,1
20,5,483,496,0.0,0,0,1
20,6,368,434,4.793844718719117,11,1,2
20,7,497,609,4.75,16,1,2
20,8,459,298,3.7896281563089795,10,1,2
20,9,540,414,4.569883736647869,13,1,2
20,10,489,361,4.5968871125850725,12,1,2
20,11,391,469,4.497506218943956,11,1,2
20,12,333,889,0.0,0,0,2
20,13,505,500,4.793844718719117,14,1,2
20,14,687,173,0.0,1,0,2
20,15,559,416,4.4409830056250525,13,1,2
20,16,514,661,4.75,14,1,2
20,17,550,387,4.787867965644035,12,1,2
20,18,648,316,4.0447513412728595,6,1,2
20,19,660,264,0.0,5,0,2
20,20,361,406,4.75,11,1,2
20,21,615,558,4.289366479822405,15,1,2
20,22,670,450,4.4147650044640185,7,1,2
20,23,377,360,4.46148351928655,10,1,2
20,24,212,362,0.0,0,0,2
20,25,520,580,4.717157287525381,18,1,2
20,26,438,281,4.609487516204668,11,1,2
20,27,442,600,4.75,17,1,2
20,28,595,458,4.717157287525381,16,1,2
20,29,653,432,4.4147650044640185,9,1,2
20,30,379,586,4.639444872453601,9,1,2
20,31,471,591,4.745049024320361,15,1,3
20,32,340,434,4.679843788128358,10,1,3
20,33,282,503,4.664589803375032,6,1,3
20,34,494,234,4.65,4,1,3
20,35,620,263,3.008769224826012,3,1,3
20,36,445,732,4.646446609406726,4,1,3
20,37,407,159,0.0,2,0,3
20,38,663,373,4.609487516204668,6,1,3
20,39,589,549,4.459167308680401,13,1,3
20,40,457,574,4.5968871125850725,15,1,3
20,41,589,276,3.7183994382023706,6,1,3
20,42,719,484,4.525658350974743,3,1,3
20,43,574,466,4.776393202250022,14,1,3
20,44,624,438,4.8197224362268,13,1,3
20,45,635,408,4.635994505535973,12,1,3
20,46,521,430,4.65,19,1,3
20,47,477,385,4.539022777135356,15,1,3
20,48,357,380,4.5968871125850725,6,1,3
20,49,495,595,4.841886116991581,14,1,3
20,50,535,353,4.841886116991581,13,1,3

