Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
10,1,530,353,3.3951246154295966,13,1,2
10,2,492,643,3.845660361938481,13,1,2
10,3,210,457,3.1437605219153433,5,1,2
10,4,376,633,3.1993056894630896,11,1,2
10,5,311,480,4.010997977757375,10,1,2
10,6,684,404,3.7267168421753154,9,1,2
10,7,531,564,3.80365138859946,16,1,2
10,8,482,543,3.6377867274174718,16,1,2
10,9,482,506,3.9937694101250947,16,1,2
10,10,603,492,4.224596879036459,15,1,2
10,11,490,513,3.871948582732152,15,1,2
10,12,394,458,3.799739611584219,13,1,2
10,13,597,565,2.767288643823389,16,1,2
10,14,352,426,2.6339642859838315,14,1,2
10,15,645,617,3.9722597604452763,11,1,2
10,16,701,354,4.5,7,1,2
10,17,674,374,2.4449804306033194,9,1,2
10,18,734,337,1.098958472407657,6,1,2
10,19,516,460,3.9922177814626814,13,1,2
10,20,651,535,3.5919872159671278,13,1,2
10,21,355,347,3.078900054656187,10,1,2
10,22,369,444,2.316136180802014,13,1,2
10,23,534,421,0.0,14,1,2
10,24,514,342,0.0,12,1,2
10,25,545,456,0.0,14,1,2
10,26,452,433,0.34509667125084104,16,1,2
10,27,462,445,0.0,16,1,2
10,28,614,490,0.0,15,1,2
10,29,496,681,3.0155290377533865,7,1,2
10,30,440,526,0.0,16,1,2
10,31,657,538,0.0,11,1,2
10,32,390,447,0.0,13,1,2
10,33,582,369,0.0,13,1,2
10,34,395,469,0.0,13,1,2
10,35,318,622,2.0394257313825075,9,1,2
10,36,474,455,0.0,15,1,2
10,37,536,506,0.0,16,1,2
10,38,265,577,0.9747670874842534,8,1,2
10,39,330,441,0.5176735951071123,13,1,2
10,40,560,437,0.0,16,1,2
10,41,541,352,0.0,13,1,2
10,42,410,476,0.0,12,1,2
10,43,406,516,0.0,14,1,2
10,44,591,229,0.0,2,0,2
10,45,540,655,0.0,10,1,2
10,46,415,591,0.0,15,1,2
10,47,679,444,0.0,11,1,2
10,48,505,268,0.0,5,0,2
10,49,668,355,0.0,9,1,2
10,50,546,293,0.0,9,1,2
10,51,663,667,0.0,7,1,2
10,52,346,414,0.0,13,1,2
10,53,458,422,0.0,16,1,2
10,54,636,607,0.0,11,1,2
10,55,671,426,0.0,12,1,2
10,56,575,536,0.0,17,1,2
10,57,328,577,0.0,12,1,2
10,58,358,580,0.0,15,1,2
10,59,665,424,0.0,12,1,2
10,60,647,370,0.0,11,1,2
10,61,344,567,1.4327882036526063,5,1,3
10,62,698,534,3.040248740273399,10,1,3
10,63,507,503,4.20234719332281,14,1,3
10,64,213,220,0.0,1,0,3
10,65,462,545,4.324537195694686,12,1,3
10,66,456,517,2.5454124582732844,12,1,3
10,67,338,422,1.9404861497290127,7,1,3
10,68,507,740,0.0,2,0,3
10,69,603,542,3.9737812124113105,13,1,3
10,70,450,486,2.67231338019913,11,1,3
10,71,643,501,3.0,13,1,3
10,72,345,666,0.0,1,0,3
10,73,225,549,0.0,1,0,3
10,74,386,623,0.0,3,0,3
10,75,567,715,0.0,3,0,3
10,76,392,490,0.8285194474863005,9,1,3
10,77,750,360,0.0,3,0,3
10,78,565,520,2.7838659787819693,13,1,3
10,79,468,494,0.20495046949460585,13,1,3
10,80,770,602,0.0,5,0,3
10,81,403,595,0.0,6,1,3
10,82,443,508,0.0,12,1,3
10,83,524,646,1.767934097206556,8,1,3
10,84,699,602,0.9375961549840959,6,1,3
10,85,397,436,0.0,9,1,3
10,86,504,484,0.8537667697053024,14,1,3
10,87,544,491,0.0,14,1,3
10,88,463,532,0.0,12,1,3
10,89,335,417,0.11603388627644122,7,1,3
10,90,462,396,0.0,11,1,3
10,91,296,561,0.0,3,0,3
10,92,527,360,0.0,11,1,3
10,93,515,227,0.0,4,0,3
10,94,525,653,0.0,7,1,3
10,95,506,491,0.0,14,1,3
10,96,518,389,0.0,11,1,3
10,97,352,381,0.0,8,1,3
10,98,390,418,0.0,9,1,3
10,99,542,612,0.0,11,1,3
10,100,653,454,0.0,13,1,3

