Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@23cd4ff2,0.0%,0.0%,0.0%,0,0,0,3
2,0.0,[D@70807224,0.0%,0.0%,0.0%,0,0,0,3
3,0.0,[D@7e97551f,0.0%,0.0%,0.0%,0,0,0,3
4,0.0,[D@400d912a,0.0%,0.0%,0.0%,0,0,0,3
5,0.0,[D@9f6e406,0.0%,0.0%,0.0%,0,0,0,3
6,0.0,[D@7a94b64e,0.0%,0.0%,0.0%,0,0,0,3
7,0.0,[D@3e6f3bae,0.0%,0.0%,0.0%,0,0,0,3
8,0.0,[D@12477988,0.0%,0.0%,0.0%,0,0,0,3
9,0.0,[D@2caf6912,0.0%,0.0%,0.0%,0,0,0,3
10,0.0,[D@73d69c0f,0.0%,0.0%,0.0%,0,0,0,3
11,0.0,[D@34237b90,0.0%,0.0%,0.0%,0,0,0,3
12,0.0,[D@1d01dfa5,0.0%,0.0%,0.0%,0,0,0,3
13,0.0,[D@4a31c2ee,0.0%,0.0%,0.0%,0,0,0,3
14,0.0,[D@d400943,0.0%,0.0%,0.0%,0,0,0,3
15,0.0,[D@22101c80,0.0%,0.0%,0.0%,0,0,0,3
16,0.0,[D@31ff1390,0.0%,0.0%,0.0%,0,0,0,3
17,0.0,[D@759d81f3,0.0%,0.0%,0.0%,0,0,0,3
18,0.0,[D@781a9412,0.0%,0.0%,0.0%,0,0,0,3
19,0.0,[D@5a4c638d,0.0%,0.0%,0.0%,0,0,0,3
20,0.0,[D@13e698c7,0.0%,0.0%,0.0%,0,0,0,3
21,0.0,[D@aed0151,0.0%,0.0%,0.0%,0,0,0,3
22,0.0,[D@267bbe1a,0.0%,0.0%,0.0%,0,0,0,3
23,0.0,[D@1f12e153,0.0%,0.0%,0.0%,0,0,0,3
24,0.0,[D@389562d6,0.0%,0.0%,0.0%,0,0,0,3
25,0.0,[D@5a101b1c,0.0%,0.0%,0.0%,0,0,0,3
26,0.0,[D@2160e52a,0.0%,0.0%,0.0%,0,0,0,3
27,0.0,[D@29f0802c,0.0%,0.0%,0.0%,0,0,0,3
28,0.0,[D@3a60c416,0.0%,0.0%,0.0%,0,0,0,3
29,0.0,[D@60f2e0bd,0.0%,0.0%,0.0%,0,0,0,3
30,0.0,[D@469d003c,0.0%,0.0%,0.0%,0,0,0,3
31,0.0,[D@6b410923,0.0%,0.0%,0.0%,0,0,0,3
32,0.0,[D@57bd2029,0.0%,0.0%,0.0%,0,0,0,3
33,0.0,[D@203dd56b,0.0%,0.0%,0.0%,0,0,0,3
34,0.0,[D@e8fadb0,0.0%,0.0%,0.0%,0,0,0,3
35,0.0,[D@6d64b553,0.0%,0.0%,0.0%,0,0,0,3
36,0.0,[D@53667cbe,0.0%,0.0%,0.0%,0,0,0,3
37,0.0,[D@1d3e6d34,0.0%,0.0%,0.0%,0,0,0,3
38,0.0,[D@6eafb10e,0.0%,0.0%,0.0%,0,0,0,3
39,0.0,[D@26a94fa5,0.0%,0.0%,0.0%,0,0,0,3
40,0.0,[D@464a4442,0.0%,0.0%,0.0%,0,0,0,3
41,0.0,[D@2873d672,0.0%,0.0%,0.0%,0,0,0,3
42,0.0,[D@3bc735b3,0.0%,0.0%,0.0%,0,0,0,3
43,0.0,[D@577f9109,0.0%,0.0%,0.0%,0,0,0,3
44,0.0,[D@4303b7f0,0.0%,0.0%,0.0%,0,0,0,3
45,0.0,[D@757529a4,0.0%,0.0%,0.0%,0,0,0,3
46,0.0,[D@779de014,0.0%,0.0%,0.0%,0,0,0,3
47,0.0,[D@5c41d037,0.0%,0.0%,0.0%,0,0,0,3
48,0.0,[D@2234078,0.0%,0.0%,0.0%,0,0,0,3
49,0.0,[D@5ec77191,0.0%,0.0%,0.0%,0,0,0,3
50,0.0,[D@4642b71d,0.0%,0.0%,0.0%,0,0,0,3
51,0.0,[D@1450078a,0.0%,0.0%,0.0%,0,0,0,3
52,0.0,[D@c68a5f8,0.0%,0.0%,0.0%,0,0,0,3
53,0.0,[D@69c6161d,0.0%,0.0%,0.0%,0,0,0,3
54,0.0,[D@3aefae67,0.0%,0.0%,0.0%,0,0,0,3
55,0.0,[D@2e1792e7,0.0%,0.0%,0.0%,0,0,0,3
56,0.0,[D@6719a5b8,0.0%,0.0%,0.0%,0,0,0,3
57,0.0,[D@3eb631b8,0.0%,0.0%,0.0%,0,0,0,3
58,0.0,[D@796d3c9f,0.0%,0.0%,0.0%,0,0,0,3
59,0.0,[D@6bff19ff,0.0%,0.0%,0.0%,0,0,0,3
60,0.0,[D@41e1455d,0.0%,0.0%,0.0%,0,0,0,3
61,0.0,[D@4e558728,0.0%,0.0%,0.0%,0,0,0,3
62,0.0,[D@5eccd3b9,0.0%,0.0%,0.0%,0,0,0,3
63,0.0,[D@4d6f197e,0.0%,0.0%,0.0%,0,0,0,3
64,0.0,[D@6ef7623,0.0%,0.0%,0.0%,0,0,0,3
65,0.0,[D@64e1dd11,0.0%,0.0%,0.0%,0,0,0,3
66,0.0,[D@5c089b2f,0.0%,0.0%,0.0%,0,0,0,3
67,0.0,[D@6999cd39,0.0%,0.0%,0.0%,0,0,0,3
68,0.0,[D@14bae047,0.0%,0.0%,0.0%,0,0,0,3
69,0.0,[D@7ed9ae94,0.0%,0.0%,0.0%,0,0,0,3
70,0.0,[D@66908383,0.0%,0.0%,0.0%,0,0,0,3
71,0.0,[D@41477a6d,0.0%,0.0%,0.0%,0,0,0,3
72,0.0,[D@2bc12da,0.0%,0.0%,0.0%,0,0,0,3
73,0.0,[D@3122b117,0.0%,0.0%,0.0%,0,0,0,3
74,0.0,[D@534ca02b,0.0%,0.0%,0.0%,0,0,0,3
75,0.0,[D@29a23c3d,0.0%,0.0%,0.0%,0,0,0,3
76,0.0,[D@4b6ac111,0.0%,0.0%,0.0%,0,0,0,3
77,0.0,[D@6fe46b62,0.0%,0.0%,0.0%,0,0,0,3
78,0.0,[D@591fd34d,0.0%,0.0%,0.0%,0,0,0,3
79,0.0,[D@61e45f87,0.0%,0.0%,0.0%,0,0,0,3
80,0.0,[D@7c9b78e3,0.0%,0.0%,0.0%,0,0,0,3
81,0.0,[D@3068b369,0.0%,0.0%,0.0%,0,0,0,3
82,0.0,[D@17ca8b92,0.0%,0.0%,0.0%,0,0,0,3
83,0.0,[D@5491f68b,0.0%,0.0%,0.0%,0,0,0,3
84,0.0,[D@736ac09a,0.0%,0.0%,0.0%,0,0,0,3
85,0.0,[D@6ecd665,0.0%,0.0%,0.0%,0,0,0,3
86,0.0,[D@45394b31,0.0%,0.0%,0.0%,0,0,0,3
87,0.0,[D@1ec7d8b3,0.0%,0.0%,0.0%,0,0,0,3
88,0.0,[D@3b0ca5e1,0.0%,0.0%,0.0%,0,0,0,3
89,0.0,[D@5bb3131b,0.0%,0.0%,0.0%,0,0,0,3
90,0.0,[D@54dcbb9f,0.0%,0.0%,0.0%,0,0,0,3
91,0.0,[D@74fef3f7,0.0%,0.0%,0.0%,0,0,0,3
92,0.0,[D@2a037324,0.0%,0.0%,0.0%,0,0,0,3
93,0.0,[D@69eb86b4,0.0%,0.0%,0.0%,0,0,0,3
94,0.0,[D@585ac855,0.0%,0.0%,0.0%,0,0,0,3
95,0.0,[D@5bb8f9e2,0.0%,0.0%,0.0%,0,0,0,3
96,0.0,[D@6a933be2,0.0%,0.0%,0.0%,0,0,0,3
97,0.0,[D@5f78de22,0.0%,0.0%,0.0%,0,0,0,3
98,0.0,[D@516ebdf8,0.0%,0.0%,0.0%,0,0,0,3
99,0.0,[D@4d8539de,0.0%,0.0%,0.0%,0,0,0,3
100,0.0,[D@3eba57a7,0.0%,0.0%,0.0%,0,0,0,3
