Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.474608851592237,[D@ecfbe91,88.0%,88.0%,31.654676258992804%,44,44,44,139
2,3.8482589573755996,[D@20ed3303,90.0%,90.0%,26.627218934911244%,45,45,45,169
3,3.9711736913625355,[D@3adbe50f,90.0%,90.0%,26.47058823529412%,45,45,45,170
4,4.101064609451984,[D@3a627c80,92.0%,92.0%,27.058823529411764%,46,46,46,170
5,4.262487135891801,[D@49aa766b,94.0%,94.0%,27.485380116959064%,47,47,47,171
6,4.306758711717819,[D@963176,94.0%,94.0%,27.325581395348834%,47,47,47,172
7,4.31888737428863,[D@65004ff6,94.0%,94.0%,27.325581395348834%,47,47,47,172
8,4.32529797799394,[D@4cafa9aa,94.0%,94.0%,27.325581395348834%,47,47,47,172
9,4.329915695674896,[D@562c877a,94.0%,94.0%,27.325581395348834%,47,47,47,172
10,4.354920219102842,[D@67001148,94.0%,94.0%,27.325581395348834%,47,47,47,172
11,4.358525770378306,[D@989da1,94.0%,94.0%,27.325581395348834%,47,47,47,172
12,4.37345822028308,[D@31cb96e1,94.0%,94.0%,27.325581395348834%,47,47,47,172
13,4.37745822028308,[D@3eed0f5,94.0%,94.0%,27.325581395348834%,47,47,47,172
14,4.381205472266524,[D@64030b91,94.0%,94.0%,25.543478260869566%,47,47,47,184
15,4.389262739063649,[D@2032e725,94.0%,94.0%,25.543478260869566%,47,47,47,184
16,4.40413386784378,[D@4d23015c,94.0%,94.0%,25.543478260869566%,47,47,47,184
17,4.41359943108916,[D@383f1975,94.0%,94.0%,25.543478260869566%,47,47,47,184
18,4.415534019166778,[D@441cc260,94.0%,94.0%,25.543478260869566%,47,47,47,184
19,4.432975202296547,[D@73a00e09,94.0%,94.0%,25.543478260869566%,47,47,47,184
20,4.438031429539672,[D@26dcd8c0,94.0%,94.0%,25.543478260869566%,47,47,47,184
21,4.440416594346806,[D@66e889df,94.0%,94.0%,25.543478260869566%,47,47,47,184
22,4.446084295417651,[D@444548a0,94.0%,94.0%,25.543478260869566%,47,47,47,184
23,4.467853478246331,[D@3766c667,94.0%,94.0%,25.543478260869566%,47,47,47,184
24,4.475973748147556,[D@773c0293,94.0%,94.0%,25.543478260869566%,47,47,47,184
25,4.482557235062714,[D@55b8dbda,94.0%,94.0%,25.543478260869566%,47,47,47,184
26,4.488161402897461,[D@3b569985,94.0%,94.0%,25.543478260869566%,47,47,47,184
27,4.4928991053254235,[D@3a022576,94.0%,94.0%,25.543478260869566%,47,47,47,184
28,4.4928991053254235,[D@2dbd803f,94.0%,94.0%,25.543478260869566%,47,47,47,184
29,4.49695449046356,[D@3e48e859,94.0%,94.0%,25.543478260869566%,47,47,47,184
30,4.498034853490512,[D@31ddd4a4,94.0%,94.0%,25.543478260869566%,47,47,47,184
31,4.498034853490512,[D@1a5f7e7c,94.0%,94.0%,25.543478260869566%,47,47,47,184
32,4.551222318600144,[D@5b22b970,96.0%,96.0%,26.08695652173913%,48,48,48,184
33,4.556876987087223,[D@22d1886d,96.0%,96.0%,25.945945945945947%,48,48,48,185
34,4.57081016487073,[D@7df60067,96.0%,96.0%,25.945945945945947%,48,48,48,185
35,4.57181016487073,[D@1cbb3d3b,96.0%,96.0%,25.945945945945947%,48,48,48,185
36,4.57181016487073,[D@529cfee5,96.0%,96.0%,25.945945945945947%,48,48,48,185
37,4.576714907082907,[D@7ca0863b,96.0%,96.0%,25.945945945945947%,48,48,48,185
38,4.576714907082907,[D@319854f0,96.0%,96.0%,25.945945945945947%,48,48,48,185
39,4.580748991092754,[D@748fe51d,96.0%,96.0%,25.945945945945947%,48,48,48,185
40,4.591218435223813,[D@415156bf,96.0%,96.0%,25.945945945945947%,48,48,48,185
41,4.591218435223813,[D@393881f0,96.0%,96.0%,25.945945945945947%,48,48,48,185
42,4.607649388747519,[D@4af46df3,96.0%,96.0%,25.945945945945947%,48,48,48,185
43,4.6092351751851455,[D@4158debd,96.0%,96.0%,25.945945945945947%,48,48,48,185
44,4.6092351751851455,[D@af78c87,96.0%,96.0%,25.945945945945947%,48,48,48,185
45,4.610274347219696,[D@773dab28,96.0%,96.0%,25.945945945945947%,48,48,48,185
46,4.613703913403077,[D@1ecfcbc9,96.0%,96.0%,25.945945945945947%,48,48,48,185
47,4.613703913403077,[D@1965539b,96.0%,96.0%,25.945945945945947%,48,48,48,185
48,4.613703913403077,[D@2fc07784,96.0%,96.0%,25.945945945945947%,48,48,48,185
49,4.615762523926448,[D@353efdbf,96.0%,96.0%,25.945945945945947%,48,48,48,185
50,4.615762523926448,[D@55cff952,96.0%,96.0%,25.945945945945947%,48,48,48,185
51,4.641788319097329,[D@660591fb,96.0%,96.0%,25.945945945945947%,48,48,48,185
52,4.64378831909733,[D@4a55a6e8,96.0%,96.0%,25.945945945945947%,48,48,48,185
53,4.64378831909733,[D@8c46918,96.0%,96.0%,25.945945945945947%,48,48,48,185
