Iteration,Cheesecake,Profiterole,Mucake
1,0,26,18
2,0,28,17
3,0,30,15
4,0,29,17
5,0,26,21
6,0,20,27
7,0,19,28
8,0,19,28
9,0,20,27
10,0,20,27
11,0,20,27
12,0,20,27
13,0,20,27
14,0,21,26
15,1,20,26
16,1,22,24
17,1,22,24
18,1,22,24
19,1,21,25
20,1,22,24
21,1,23,23
22,1,22,24
23,1,21,25
24,1,22,24
25,1,22,24
26,1,24,22
27,1,25,21
28,1,25,21
29,1,25,21
30,1,26,20
31,1,26,20
32,2,27,19
33,2,26,20
34,2,25,21
35,2,25,21
36,2,25,21
37,2,25,21
38,2,25,21
39,1,24,23
40,1,23,24
41,1,23,24
42,1,24,23
43,1,23,24
44,1,23,24
45,1,23,24
46,1,23,24
47,1,23,24
48,1,23,24
49,1,22,25
50,1,22,25
51,1,24,23
52,1,25,22
53,1,25,22
54,1,25,22
55,1,26,21
56,1,26,21
57,1,26,21
58,1,26,21
59,1,25,22
60,1,25,22
61,1,25,22
62,1,25,22
63,1,25,22
64,1,25,22
65,1,25,22
66,1,25,22
67,1,25,22
68,1,25,22
69,1,25,22
70,1,25,22
71,1,25,22
72,1,25,22
73,1,25,22
74,1,25,22
75,0,25,23
76,0,25,23
77,0,25,23
78,0,26,22
79,0,27,21
80,0,27,21
81,0,27,21
82,0,26,22
83,0,26,22
84,0,26,22
85,0,26,22
86,0,26,22
87,0,26,22
88,0,25,23
89,0,25,23
90,0,24,24
91,0,24,24
92,0,23,25
93,0,22,26
94,0,21,27
95,0,20,28
96,0,20,28
97,0,20,28
98,0,21,27
99,0,21,27
100,0,22,26
