Iteration,Cheesecake,Profiterole,Mucake
1,0,21,22
2,1,21,23
3,1,23,23
4,1,20,26
5,1,21,25
6,1,22,24
7,1,23,23
8,1,21,25
9,1,22,24
10,1,23,23
11,1,23,23
12,0,23,24
13,0,24,23
14,0,25,22
15,0,25,22
16,0,23,24
17,0,21,26
18,0,22,25
19,0,22,25
20,0,21,26
21,0,22,25
22,0,22,25
23,0,22,25
24,0,22,25
25,0,23,24
26,0,22,25
27,0,20,27
28,0,22,25
29,0,23,24
30,0,21,26
31,0,20,27
32,0,21,26
33,0,20,27
34,0,20,27
35,0,20,27
36,0,20,27
37,0,20,27
38,0,20,27
39,0,20,27
40,0,20,27
41,0,21,26
42,0,21,26
43,0,20,27
44,0,20,27
45,0,20,27
46,0,20,27
47,0,20,27
48,0,20,27
49,0,19,28
50,0,19,28
51,0,19,28
52,0,19,28
53,0,19,28
54,0,19,28
55,0,19,28
56,0,19,28
57,0,19,28
58,0,19,28
59,0,19,28
60,0,19,28
61,0,19,28
62,0,19,28
63,0,18,29
64,0,18,29
65,0,18,29
66,0,18,29
67,0,18,29
68,0,17,30
69,0,18,29
70,0,18,29
71,0,18,29
72,0,19,28
73,0,19,28
74,0,19,28
75,0,19,28
76,0,19,28
77,0,19,28
78,0,19,28
79,0,19,28
80,0,19,28
81,0,19,28
82,0,19,28
83,0,19,28
84,0,19,28
85,0,20,27
86,0,20,27
87,0,20,27
88,0,20,27
89,0,20,27
90,0,20,27
91,0,20,27
92,0,20,27
93,0,21,26
94,0,21,26
95,0,21,26
96,0,21,26
97,0,21,26
98,0,21,26
99,0,22,25
100,0,23,24
