Iteration,Cheesecake,Profiterole,Mucake
1,1,22,21
2,1,26,20
3,1,25,21
4,1,23,23
5,1,23,23
6,1,22,24
7,0,22,26
8,0,21,27
9,0,23,26
10,0,24,25
11,0,22,27
12,0,23,27
13,0,24,26
14,0,23,27
15,0,22,28
16,0,23,27
17,0,25,25
18,0,25,25
19,0,23,27
20,0,22,28
21,0,22,28
22,0,24,26
23,0,25,25
24,0,25,25
25,0,24,26
26,0,24,26
27,0,26,24
28,0,26,24
29,1,26,23
30,1,25,24
31,1,25,24
32,0,26,24
33,0,27,23
34,0,25,25
35,0,27,23
36,0,28,22
37,0,28,22
38,0,28,22
39,0,28,22
40,0,28,22
41,0,28,22
42,0,28,22
43,0,27,23
44,0,26,24
45,0,26,24
46,0,26,24
47,0,26,24
48,0,26,24
49,0,25,25
50,0,25,25
51,0,25,25
52,0,25,25
53,0,26,24
54,0,25,25
55,0,25,25
56,1,25,24
57,1,25,24
58,1,25,24
59,1,25,24
60,1,25,24
61,1,25,24
62,1,25,24
63,1,25,24
64,1,26,23
65,1,26,23
66,1,26,23
67,1,27,22
68,1,27,22
69,1,28,21
70,1,28,21
71,1,28,21
72,1,28,21
73,1,28,21
74,1,28,21
75,1,28,21
76,1,28,21
77,1,28,21
78,1,28,21
79,1,28,21
80,1,28,21
81,1,28,21
82,1,28,21
83,1,27,22
84,1,27,22
85,1,27,22
86,1,27,22
87,1,27,22
88,1,27,22
89,1,26,23
90,1,26,23
91,1,26,23
92,1,26,23
93,1,26,23
94,1,26,23
95,0,26,24
96,0,26,24
97,0,26,24
98,0,26,24
99,0,27,23
100,0,27,23
