Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.5128488429451785,[D@20576557,90.0%,90.0%,31.46853146853147%,45,45,45,143
2,4.028932548560286,[D@574cd322,94.0%,94.0%,27.167630057803464%,47,47,47,173
3,4.121390429656189,[D@45c2e0a6,94.0%,94.0%,29.01234567901235%,47,47,47,162
4,4.194265796232016,[D@119c745c,94.0%,94.0%,29.01234567901235%,47,47,47,162
5,4.249753756589166,[D@a7ad6e5,94.0%,94.0%,29.01234567901235%,47,47,47,162
6,4.289570303088189,[D@3b1ed14b,94.0%,94.0%,29.01234567901235%,47,47,47,162
7,4.4046692863884145,[D@690bc15e,96.0%,96.0%,29.629629629629626%,48,48,48,162
8,4.408298010935609,[D@1bc776b7,96.0%,96.0%,29.447852760736197%,48,48,48,163
9,4.499681551428125,[D@475646d4,98.0%,98.0%,28.32369942196532%,49,49,49,173
10,4.5387735480039,[D@a0f53fc,98.0%,98.0%,28.160919540229884%,49,49,49,174
11,4.562862774396648,[D@3db972d2,98.0%,98.0%,28.160919540229884%,49,49,49,174
12,4.650066577334523,[D@1debc91c,100.0%,100.0%,28.735632183908045%,50,50,50,174
13,4.673440369027787,[D@687e4c93,100.0%,100.0%,28.57142857142857%,50,50,50,175
14,4.698336208238114,[D@181e72d3,100.0%,100.0%,26.737967914438503%,50,50,50,187
15,4.701223311781134,[D@6ec7bce0,100.0%,100.0%,26.737967914438503%,50,50,50,187
16,4.706881343129087,[D@2d272b0d,100.0%,100.0%,26.737967914438503%,50,50,50,187
17,4.717047572417944,[D@3727f0ee,100.0%,100.0%,26.737967914438503%,50,50,50,187
18,4.717047572417944,[D@5c448433,100.0%,100.0%,26.737967914438503%,50,50,50,187
19,4.722385453268616,[D@fb713e7,100.0%,100.0%,25.125628140703515%,50,50,50,199
20,4.726125390456556,[D@1b5c3e5f,100.0%,100.0%,25.125628140703515%,50,50,50,199
21,4.730213877799391,[D@13741d5a,100.0%,100.0%,25.125628140703515%,50,50,50,199
22,4.737818983547138,[D@6b69761b,100.0%,100.0%,25.125628140703515%,50,50,50,199
23,4.74416272766809,[D@5c7668ba,100.0%,100.0%,25.125628140703515%,50,50,50,199
24,4.7471627276680906,[D@26221bad,100.0%,100.0%,25.125628140703515%,50,50,50,199
25,4.759442746279905,[D@158f4cfe,100.0%,100.0%,25.125628140703515%,50,50,50,199
26,4.7638371950044425,[D@35f639fa,100.0%,100.0%,25.125628140703515%,50,50,50,199
27,4.764487476544315,[D@5aaaa446,100.0%,100.0%,25.125628140703515%,50,50,50,199
28,4.764487476544315,[D@6c6333cd,100.0%,100.0%,25.125628140703515%,50,50,50,199
29,4.767662168917977,[D@3e47a03,100.0%,100.0%,25.125628140703515%,50,50,50,199
30,4.773522491820038,[D@7d9ba6c,100.0%,100.0%,25.125628140703515%,50,50,50,199
31,4.778193933987243,[D@8deb645,100.0%,100.0%,25.125628140703515%,50,50,50,199
32,4.779934464133018,[D@7dd611c8,100.0%,100.0%,25.125628140703515%,50,50,50,199
33,4.781359585760684,[D@5d425813,100.0%,100.0%,25.125628140703515%,50,50,50,199
34,4.790658476164987,[D@1702830d,100.0%,100.0%,25.125628140703515%,50,50,50,199
35,4.792079262436981,[D@6a937336,100.0%,100.0%,25.125628140703515%,50,50,50,199
36,4.808701401963063,[D@278667fd,100.0%,100.0%,25.125628140703515%,50,50,50,199
37,4.808701401963063,[D@684b31de,100.0%,100.0%,25.125628140703515%,50,50,50,199
38,4.808701401963063,[D@6b52dd31,100.0%,100.0%,25.125628140703515%,50,50,50,199
39,4.808937469940563,[D@1a2909ae,100.0%,100.0%,25.125628140703515%,50,50,50,199
40,4.808937469940563,[D@e042c99,100.0%,100.0%,25.125628140703515%,50,50,50,199
41,4.810173537918063,[D@3f702946,100.0%,100.0%,25.125628140703515%,50,50,50,199
42,4.810912719782104,[D@42b6d0cc,100.0%,100.0%,25.125628140703515%,50,50,50,199
43,4.811912719782104,[D@1000d54d,100.0%,100.0%,25.125628140703515%,50,50,50,199
44,4.814621611845348,[D@3f4f5330,100.0%,100.0%,25.125628140703515%,50,50,50,199
45,4.814621611845348,[D@14b7786,100.0%,100.0%,25.125628140703515%,50,50,50,199
46,4.814621611845348,[D@750ff7d3,100.0%,100.0%,25.125628140703515%,50,50,50,199
47,4.814621611845348,[D@63b3ee82,100.0%,100.0%,25.125628140703515%,50,50,50,199
48,4.815621611845348,[D@2620e717,100.0%,100.0%,25.125628140703515%,50,50,50,199
49,4.818783889505517,[D@7c8d5312,100.0%,100.0%,25.125628140703515%,50,50,50,199
50,4.818783889505517,[D@7636823f,100.0%,100.0%,25.125628140703515%,50,50,50,199
51,4.818783889505517,[D@a0db585,100.0%,100.0%,25.125628140703515%,50,50,50,199
52,4.819389440780981,[D@2b34e38c,100.0%,100.0%,25.125628140703515%,50,50,50,199
53,4.821361489079254,[D@3d37203b,100.0%,100.0%,25.125628140703515%,50,50,50,199
54,4.821597557056753,[D@7fd26ad8,100.0%,100.0%,25.125628140703515%,50,50,50,199
55,4.824711839646811,[D@1894593a,100.0%,100.0%,25.125628140703515%,50,50,50,199
56,4.830131240549742,[D@14b0e127,100.0%,100.0%,25.125628140703515%,50,50,50,199
57,4.830131240549742,[D@10823d72,100.0%,100.0%,25.125628140703515%,50,50,50,199
58,4.832110735767742,[D@7cea0110,100.0%,100.0%,25.125628140703515%,50,50,50,199
59,4.833604204005871,[D@468dda3e,100.0%,100.0%,25.125628140703515%,50,50,50,199
60,4.833604204005871,[D@5527b211,100.0%,100.0%,25.125628140703515%,50,50,50,199
61,4.833604204005871,[D@54cf7c6a,100.0%,100.0%,25.125628140703515%,50,50,50,199
62,4.833604204005871,[D@78010562,100.0%,100.0%,25.125628140703515%,50,50,50,199
63,4.833604204005871,[D@50756c76,100.0%,100.0%,25.125628140703515%,50,50,50,199
64,4.835011329444344,[D@38aafb53,100.0%,100.0%,25.125628140703515%,50,50,50,199
65,4.835423991400451,[D@1729ec00,100.0%,100.0%,25.125628140703515%,50,50,50,199
66,4.835423991400451,[D@67f3d192,100.0%,100.0%,25.125628140703515%,50,50,50,199
67,4.836350201083119,[D@1c9e07c6,100.0%,100.0%,25.125628140703515%,50,50,50,199
68,4.8369359875207465,[D@73010765,100.0%,100.0%,25.125628140703515%,50,50,50,199
69,4.838350201083119,[D@2b10ace9,100.0%,100.0%,25.125628140703515%,50,50,50,199
70,4.838350201083119,[D@52169758,100.0%,100.0%,25.125628140703515%,50,50,50,199
71,4.8491265139319095,[D@3eda0aeb,100.0%,100.0%,25.125628140703515%,50,50,50,199
72,4.8491265139319095,[D@459b187a,100.0%,100.0%,25.125628140703515%,50,50,50,199
73,4.8491265139319095,[D@6b4283c4,100.0%,100.0%,25.125628140703515%,50,50,50,199
74,4.8491265139319095,[D@d0865a3,100.0%,100.0%,25.125628140703515%,50,50,50,199
75,4.8491265139319095,[D@636bbbbb,100.0%,100.0%,25.125628140703515%,50,50,50,199
76,4.8491265139319095,[D@7eae3764,100.0%,100.0%,25.125628140703515%,50,50,50,199
77,4.8491265139319095,[D@10dc7d6,100.0%,100.0%,25.125628140703515%,50,50,50,199
78,4.851179365780357,[D@4f668f29,100.0%,100.0%,25.125628140703515%,50,50,50,199
79,4.851179365780357,[D@716e431d,100.0%,100.0%,25.125628140703515%,50,50,50,199
80,4.851179365780357,[D@7e744f43,100.0%,100.0%,25.125628140703515%,50,50,50,199
81,4.851179365780357,[D@11a8042c,100.0%,100.0%,25.125628140703515%,50,50,50,199
82,4.851179365780357,[D@6a4ccef7,100.0%,100.0%,25.125628140703515%,50,50,50,199
83,4.852778344346203,[D@69391e08,100.0%,100.0%,25.125628140703515%,50,50,50,199
84,4.853014412323702,[D@35eb4a3b,100.0%,100.0%,25.125628140703515%,50,50,50,199
85,4.855733416368576,[D@64b3b1ce,100.0%,100.0%,25.125628140703515%,50,50,50,199
86,4.855733416368576,[D@6884f0d9,100.0%,100.0%,25.125628140703515%,50,50,50,199
87,4.855733416368576,[D@49ec6a9f,100.0%,100.0%,25.125628140703515%,50,50,50,199
88,4.855733416368576,[D@26b95b0b,100.0%,100.0%,25.125628140703515%,50,50,50,199
89,4.856733416368575,[D@5f7da3d3,100.0%,100.0%,25.125628140703515%,50,50,50,199
90,4.856733416368575,[D@103082dd,100.0%,100.0%,25.125628140703515%,50,50,50,199
91,4.856733416368575,[D@3a22bad6,100.0%,100.0%,25.125628140703515%,50,50,50,199
92,4.858924754081666,[D@56afdf9a,100.0%,100.0%,25.125628140703515%,50,50,50,199
93,4.858924754081666,[D@64fe9da7,100.0%,100.0%,25.125628140703515%,50,50,50,199
94,4.858924754081666,[D@70cccd8f,100.0%,100.0%,25.125628140703515%,50,50,50,199
95,4.860087031741834,[D@5f172d4a,100.0%,100.0%,25.125628140703515%,50,50,50,199
96,4.862367050353649,[D@77ec6a3d,100.0%,100.0%,25.125628140703515%,50,50,50,199
97,4.862367050353649,[D@67efd2c2,100.0%,100.0%,25.125628140703515%,50,50,50,199
98,4.867774691206403,[D@71d9cb05,100.0%,100.0%,25.125628140703515%,50,50,50,199
99,4.870991851666311,[D@17c2d509,100.0%,100.0%,25.125628140703515%,50,50,50,199
100,4.870991851666311,[D@36bf84e,100.0%,100.0%,25.125628140703515%,50,50,50,199
