Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
80,1,571,478,0.0,0,0,1
80,2,489,524,0.0,1,0,1
80,3,439,551,0.0,1,0,1
80,4,529,372,0.0,0,0,1
80,5,648,656,0.0,0,0,1
80,6,460,615,4.787867965644035,14,1,2
80,7,605,370,4.841886116991581,15,1,2
80,8,515,498,4.793844718719117,28,1,2
80,9,635,610,4.85,11,1,2
80,10,619,397,4.75,17,1,2
80,11,440,595,4.841886116991581,14,1,2
80,12,721,397,4.95,5,1,2
80,13,641,534,4.745049024320361,15,1,2
80,14,542,469,4.95,29,1,2
80,15,461,153,0.0,1,0,2
80,16,437,436,4.9,17,1,2
80,17,604,681,4.65,10,1,2
80,18,379,596,4.730741759643275,14,1,2
80,19,543,407,4.888196601125011,26,1,2
80,20,347,484,4.8197224362268,10,1,2
80,21,712,350,4.664589803375032,5,1,2
80,22,429,601,4.888196601125011,14,1,2
80,23,350,535,4.95,12,1,2
80,24,505,428,4.793844718719117,23,1,2
80,25,414,365,4.587689437438234,9,1,2
80,26,511,473,4.929289321881345,28,1,2
80,27,372,513,4.888196601125011,13,1,2
80,28,532,545,4.888196601125011,21,1,2
80,29,498,441,4.841886116991581,23,1,2
80,30,501,422,4.787867965644035,23,1,2
80,31,514,589,4.75,22,1,3
80,32,510,660,4.75,13,1,3
80,33,507,506,4.95,21,1,3
80,34,561,665,4.888196601125011,14,1,3
80,35,552,633,4.95,17,1,3
80,36,652,414,4.9,6,1,3
80,37,503,331,4.679843788128358,16,1,3
80,38,407,551,4.95,8,1,3
80,39,216,595,4.2094305849579055,1,1,3
80,40,481,443,4.95,19,1,3
80,41,503,403,4.793844718719117,18,1,3
80,42,520,450,4.95,15,1,3
80,43,677,457,4.888196601125011,10,1,3
80,44,560,598,4.929289321881345,22,1,3
80,45,518,565,4.95,22,1,3
80,46,471,563,4.888196601125011,21,1,3
80,47,773,496,4.468492709363268,4,1,3
80,48,636,539,4.95,15,1,3
80,49,396,447,4.95,13,1,3
80,50,508,602,4.858578643762691,19,1,3

