Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
5,1,372,194,0.0,0,0,2
5,2,552,378,4.451137539997497,5,1,2
5,3,341,689,0.0,5,0,2
5,4,648,471,4.073649634317555,7,1,2
5,5,395,582,3.8929205087257737,7,1,2
5,6,529,197,0.0,1,0,2
5,7,734,595,0.0,3,0,2
5,8,291,474,0.0,2,0,2
5,9,632,418,0.0,5,0,2
5,10,420,567,3.6479182717010037,8,1,2
5,11,471,610,4.562678607886602,10,1,2
5,12,606,546,2.7737363139106814,9,1,2
5,13,478,323,0.0,3,0,2
5,14,391,427,1.9815152808072725,8,1,2
5,15,440,411,1.7669673679345579,6,1,2
5,16,300,603,0.0,5,0,2
5,17,545,477,4.20234719332281,8,1,2
5,18,439,374,0.0,5,0,2
5,19,788,364,0.0,1,0,2
5,20,654,393,0.0,5,0,2
5,21,371,699,0.0,5,0,2
5,22,535,414,0.0,6,1,2
5,23,434,555,2.9686826934228123,9,1,2
5,24,507,428,0.14942013775672366,7,1,2
5,25,380,468,0.0,9,1,2
5,26,563,336,0.0,5,0,2
5,27,389,586,0.0,7,1,2
5,28,529,763,1.1083422555419908,6,1,2
5,29,795,427,0.0,1,0,2
5,30,497,412,0.0,7,1,2
5,31,408,515,0.0,9,1,2
5,32,427,400,0.0,5,0,2
5,33,523,532,0.0,12,1,2
5,34,550,666,0.0,8,1,2
5,35,451,560,0.0,9,1,2
5,36,468,449,0.0,9,1,2
5,37,544,490,0.0,11,1,2
5,38,381,570,0.0,7,1,2
5,39,465,617,0.0,10,1,2
5,40,540,760,0.0,6,1,2
5,41,472,415,0.0,6,1,2
5,42,483,549,0.0,11,1,2
5,43,381,606,0.0,7,1,2
5,44,644,717,0.0,2,0,2
5,45,431,555,0.0,9,1,2
5,46,541,641,0.0,9,1,2
5,47,686,610,0.0,5,0,2
5,48,554,503,0.0,11,1,2
5,49,589,402,0.0,5,0,2
5,50,496,481,0.0,10,1,2
5,51,541,534,0.0,12,1,2
5,52,543,533,0.0,12,1,2
5,53,437,523,0.0,9,1,2
5,54,727,325,0.0,1,0,2
5,55,501,793,0.0,5,0,2
5,56,575,388,0.0,5,0,2
5,57,569,470,0.0,8,1,2
5,58,627,436,0.0,6,1,2
5,59,613,701,0.0,4,0,2
5,60,576,408,0.0,5,0,2
5,61,466,540,0.0,4,0,3
5,62,632,409,0.0,3,0,3
5,63,692,660,0.0,1,0,3
5,64,498,803,0.0,0,0,3
5,65,413,603,0.0,3,0,3
5,66,543,499,0.0,4,0,3
5,67,570,435,0.0,4,0,3
5,68,348,543,0.0,2,0,3
5,69,464,438,0.0,3,0,3
5,70,340,468,0.0,1,0,3
5,71,481,558,0.0,4,0,3
5,72,439,584,0.0,3,0,3
5,73,344,466,0.0,1,0,3
5,74,441,284,0.0,2,0,3
5,75,791,648,0.0,1,0,3
5,76,383,590,0.0,2,0,3
5,77,404,364,0.0,2,0,3
5,78,388,632,0.0,2,0,3
5,79,335,777,0.0,0,0,3
5,80,451,357,0.0,2,0,3
5,81,760,562,0.0,1,0,3
5,82,278,525,0.0,1,0,3
5,83,485,606,0.0,3,0,3
5,84,708,680,0.0,1,0,3
5,85,517,184,0.0,1,0,3
5,86,533,457,0.0,4,0,3
5,87,514,457,0.0,4,0,3
5,88,359,617,0.0,1,0,3
5,89,498,589,0.0,3,0,3
5,90,607,431,0.0,3,0,3
5,91,496,435,0.0,4,0,3
5,92,663,553,0.0,3,0,3
5,93,620,587,0.0,4,0,3
5,94,506,708,0.0,3,0,3
5,95,402,522,0.0,2,0,3
5,96,582,437,0.0,4,0,3
5,97,622,563,0.0,4,0,3
5,98,674,627,0.0,2,0,3
5,99,704,595,0.0,2,0,3
5,100,401,587,0.0,2,0,3

