Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
1,1,329,1323,0.0,0,0,1
1,2,662,1296,0.0,0,0,1
1,3,1485,686,0.0,0,0,1
1,4,730,1352,0.0,0,0,1
1,5,1244,1208,0.0,0,0,1
1,6,957,988,0.0,0,0,1
1,7,612,789,0.0,0,0,1
1,8,351,1034,0.0,0,0,1
1,9,1004,707,0.0,0,0,1
1,10,992,1057,0.0,0,0,1
1,11,690,859,0.0,0,0,1
1,12,1061,715,0.0,0,0,1
1,13,717,1089,0.0,0,0,1
1,14,815,702,0.0,0,0,1
1,15,841,1106,0.0,0,0,1
1,16,593,732,0.0,0,0,1
1,17,622,1041,0.0,0,0,1
1,18,1118,1424,0.0,0,0,1
1,19,997,930,0.0,0,0,1
1,20,999,886,0.0,0,0,1
1,21,1038,1263,0.0,0,0,2
1,22,942,1179,0.0,0,0,2
1,23,586,1412,0.0,0,0,2
1,24,1229,1246,0.0,0,0,2
1,25,708,1319,0.0,0,0,2
1,26,866,1068,0.0,0,0,2
1,27,1393,1141,0.0,0,0,2
1,28,993,629,0.0,0,0,2
1,29,1360,1159,0.0,0,0,2
1,30,743,1083,0.0,0,0,2
1,31,984,1279,0.0,0,0,2
1,32,1296,1113,0.0,0,0,2
1,33,1358,820,0.0,0,0,2
1,34,829,946,0.0,0,0,2
1,35,800,1029,0.0,0,0,2
1,36,937,857,0.0,0,0,2
1,37,940,642,0.0,0,0,2
1,38,877,536,0.0,0,0,2
1,39,952,1243,0.0,0,0,2
1,40,1034,1071,0.0,0,0,2
1,41,1603,765,0.0,0,0,2
1,42,1352,1117,0.0,0,0,2
1,43,1590,584,0.0,0,0,2
1,44,856,1236,0.0,0,0,2
1,45,912,858,0.0,0,0,2
1,46,1165,1223,0.0,0,0,2
1,47,1037,860,0.0,0,0,2
1,48,784,867,0.0,0,0,2
1,49,853,810,0.0,0,0,2
1,50,699,945,0.0,0,0,2
1,51,676,1234,0.0,0,0,2
1,52,564,1093,0.0,0,0,2
1,53,722,1271,0.0,0,0,2
1,54,1206,998,0.0,0,0,2
1,55,1302,669,0.0,0,0,2
1,56,637,771,0.0,0,0,2
1,57,1482,595,0.0,0,0,2
1,58,709,980,0.0,0,0,2
1,59,495,1355,0.0,0,0,2
1,60,1428,718,0.0,0,0,2
1,61,890,1021,0.0,0,0,2
1,62,617,1249,0.0,0,0,2
1,63,1058,887,0.0,0,0,2
1,64,1375,1277,0.0,0,0,2
1,65,872,1060,0.0,0,0,2
1,66,1024,1133,0.0,0,0,2
1,67,1232,928,0.0,0,0,2
1,68,1434,1164,0.0,0,0,2
1,69,988,1239,0.0,0,0,2
1,70,1018,1088,0.0,0,0,2
1,71,1196,901,0.0,0,0,2
1,72,1158,1133,0.0,0,0,2
1,73,1075,873,0.0,0,0,2
1,74,698,1157,0.0,0,0,2
1,75,1146,880,0.0,0,0,2
1,76,823,578,0.0,0,0,2
1,77,918,890,0.0,0,0,2
1,78,983,1144,0.0,0,0,2
1,79,1234,1060,0.0,0,0,2
1,80,768,838,0.0,0,0,2
1,81,889,894,0.0,0,0,2
1,82,710,523,0.0,0,0,2
1,83,1142,944,0.0,0,0,2
1,84,1016,876,0.0,0,0,2
1,85,1261,1035,0.0,0,0,2
1,86,1133,843,0.0,0,0,2
1,87,1147,788,0.0,0,0,2
1,88,1271,1071,0.0,0,0,2
1,89,903,900,0.0,0,0,2
1,90,758,918,0.0,0,0,2
