Iteration,Cheesecake,Profiterole,Mucake
1,1,23,22
2,0,25,24
3,0,23,26
4,1,25,23
5,0,27,22
6,0,26,23
7,0,24,25
8,0,26,23
9,0,25,24
10,0,22,27
11,0,23,26
12,0,20,29
13,0,19,30
14,0,19,30
15,0,19,30
16,0,19,30
17,0,21,28
18,0,22,27
19,0,23,26
20,0,23,26
21,0,23,26
22,0,22,27
23,0,22,27
24,0,22,27
25,0,21,28
26,0,20,29
27,0,18,31
28,0,20,29
29,0,20,29
30,0,21,28
31,0,23,26
32,0,24,25
33,0,23,26
34,0,23,26
35,0,25,24
36,0,25,24
37,0,24,25
38,0,25,24
39,0,24,25
40,0,23,26
41,0,23,26
42,0,21,28
43,0,21,28
44,0,22,27
45,0,23,26
46,0,23,26
47,0,23,26
48,0,22,27
49,0,22,27
50,0,22,27
51,0,23,26
52,0,23,26
53,0,21,28
54,0,21,28
55,0,22,27
56,0,22,27
57,0,22,27
58,0,23,26
59,0,23,26
60,0,23,26
61,0,24,25
62,0,26,24
63,0,25,25
64,0,25,25
65,0,24,26
66,0,24,26
67,0,24,26
68,0,24,26
69,0,24,26
70,0,24,26
71,1,24,25
72,1,24,25
73,1,24,25
74,1,24,25
75,1,24,25
76,1,24,25
77,1,24,25
78,1,24,25
79,1,24,25
80,1,24,25
81,1,24,25
82,1,24,25
83,1,25,24
84,1,25,24
85,1,25,24
86,1,26,23
87,1,26,23
88,1,25,24
89,1,24,25
90,1,24,25
91,1,24,25
92,1,24,25
93,1,24,25
94,1,24,25
95,1,24,25
96,1,24,25
97,1,24,25
98,1,24,25
99,1,24,25
100,1,24,25
