Iteration,Passengers' mean utility,Interested passengers,% Interested passengers,Matched passengers,% Matched passengers,Total Vehicles,Cheesecake mean utility,Cheesecake matched vehicels, %Cheesecake matched vehicle,Profiterole mean utility,Profiterole matched vehicels, %Profiterole matched vehicle,Mudcake mean utility,Mudcake matched vehicels, %Mudcake matched vehicle
1,0.3439947307829591,43,43.0%,12,12.0%,21,NaN,0,0.0,3.127224825299628,12,100.0,0.0,0,0.0
2,0.44838599378820976,46,46.0%,17,17.0%,20,NaN,0,0.0,2.820628079157989,12,100.0,2.301948418013849,5,0.0
3,0.507231368687855,47,47.0%,17,17.0%,20,NaN,0,0.0,3.113936716257974,11,100.0,2.744972164991298,6,100.0
4,0.3006932350221708,28,28.000000000000004%,12,12.0%,20,NaN,0,0.0,2.3278036841706595,9,0.0,0.7439138293899715,3,0.0
5,0.3299757453542501,32,32.0%,14,14.000000000000002%,19,NaN,0,0.0,1.9774309531131244,11,100.0,2.2491668102361286,3,0.0
6,0.354050866493499,36,36.0%,12,12.0%,17,NaN,0,0.0,3.2579621992635293,10,100.0,1.2166853711956278,2,0.0
7,0.2657387893308633,36,36.0%,12,12.0%,16,NaN,0,0.0,2.146189334002618,10,100.0,1.814543731765692,2,0.0
8,0.2454920023331686,37,37.0%,9,9.0%,15,NaN,0,0.0,2.7276889148129846,9,100.0,0.0,0,0.0
9,0.20412935140385727,25,25.0%,9,9.0%,14,NaN,0,0.0,2.268103904487303,9,100.0,0.0,0,0.0
10,0.2125238250048044,12,12.0%,8,8.0%,13,NaN,0,0.0,2.3613758333867154,8,0.0,0.0,0,0.0
