Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
60,0,449,427,4.929289321881345,0,0,2
60,1,581,701,4.85,0,0,2
60,2,399,441,4.841886116991581,0,0,3
60,3,450,353,4.929289321881345,0,0,3
60,4,383,555,4.888196601125011,0,0,1
60,5,560,362,4.95,0,0,2
60,6,665,552,4.95,0,0,3
60,7,455,384,4.858578643762691,0,0,2
60,8,308,576,4.8,0,0,3
60,9,334,546,4.699999999999999,0,0,2
60,10,454,620,4.929289321881345,0,0,2
60,11,304,559,4.9,0,0,2
60,12,546,591,4.929289321881345,0,0,2
60,13,620,608,4.85,0,0,3
60,14,625,405,4.888196601125011,0,0,2
60,15,441,567,4.95,0,0,3
60,16,506,425,4.888196601125011,0,0,3
60,17,700,745,4.5968871125850725,0,0,2
60,18,692,530,4.858578643762691,0,0,2
60,19,450,522,4.95,0,0,3
60,20,348,433,4.95,0,0,3
60,21,552,441,4.95,0,0,3
60,22,529,610,4.841886116991581,0,0,3
60,23,418,517,4.888196601125011,0,0,2
60,24,554,534,4.9,0,0,2
60,25,563,384,4.888196601125011,0,0,3
60,26,645,473,4.9,0,0,3
60,27,496,375,4.888196601125011,0,0,3
60,28,422,456,4.841886116991581,0,0,3
60,29,350,454,4.888196601125011,0,0,2
60,30,455,512,4.888196601125011,0,0,3
60,31,614,570,4.888196601125011,0,0,3
60,32,391,498,4.858578643762691,0,0,2
60,33,324,520,4.858578643762691,0,0,3
60,34,522,554,4.858578643762691,0,0,3
60,35,497,801,4.289366479822405,0,0,2
60,36,596,471,4.95,0,0,3
60,37,463,250,4.75,0,0,3
60,38,557,453,5.0,0,0,3
60,39,518,413,4.929289321881345,0,0,2
60,40,472,421,4.888196601125011,0,0,3
60,41,483,480,4.929289321881345,0,0,3
60,42,530,385,4.888196601125011,0,0,3
60,43,513,697,4.75,0,0,3
60,44,436,319,4.8,0,0,3
60,45,234,373,4.683772233983162,0,0,2
60,46,452,609,4.888196601125011,0,0,3
60,47,411,604,4.9,0,0,2
60,48,408,202,4.569883736647869,0,0,2
60,49,353,527,4.85,0,0,2
60,50,427,289,0.0,1,0,1
60,51,461,505,0.0,1,0,2
60,52,544,681,0.0,1,0,2
60,53,683,563,0.0,1,0,2
60,54,411,381,0.0,1,0,2
60,55,269,388,0.0,1,0,2
60,56,544,454,0.0,1,0,2
60,57,370,182,0.0,1,0,2
60,58,458,443,0.0,1,0,2
60,59,405,190,0.0,1,0,2
60,60,639,408,0.0,1,0,2
60,61,720,504,0.0,1,0,2
60,62,496,280,0.0,1,0,2
60,63,549,401,0.0,1,0,2
60,64,402,654,0.0,1,0,2
60,65,476,410,0.0,1,0,2
60,66,608,538,0.0,1,0,2
60,67,560,498,0.0,1,0,2
60,68,449,265,0.0,1,0,2
60,69,503,480,0.0,1,0,2
60,70,411,412,0.0,1,0,2
60,71,518,608,0.0,1,0,2
60,72,488,222,0.0,1,0,2
60,73,177,629,0.0,1,0,2
60,74,525,517,0.0,1,0,2
60,75,491,449,0.0,1,0,2
60,76,358,543,0.0,1,0,2
60,77,426,359,0.0,1,0,2
60,78,901,483,0.0,1,0,2
60,79,365,344,0.0,1,0,2
60,80,578,431,0.0,1,0,2
60,81,539,319,0.0,1,0,2
60,82,408,546,0.0,1,0,2
60,83,472,372,0.0,1,0,2
60,84,546,583,0.0,1,0,2
60,85,614,425,0.0,1,0,2
60,86,511,397,0.0,1,0,2
60,87,666,468,0.0,1,0,2
60,88,653,542,0.0,1,0,2
60,89,224,399,0.0,1,0,2
60,90,679,541,0.0,1,0,2
60,91,380,575,0.0,1,0,2
60,92,406,500,0.0,1,0,2
60,93,364,258,0.0,1,0,2
60,94,359,590,0.0,1,0,2
60,95,428,645,0.0,1,0,2
60,96,647,479,0.0,1,0,2
60,97,445,578,0.0,1,0,2
60,98,537,352,0.0,1,0,2
