Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.7754454464336895,[D@f4c0e4e,92.0%,92.0%,31.292517006802722%,46,46,46,147
2,4.061464514212197,[D@24361cfc,92.0%,92.0%,25.98870056497175%,46,46,46,177
3,4.142503982685622,[D@34e20e6b,92.0%,92.0%,25.98870056497175%,46,46,46,177
4,4.311250469168088,[D@15ac59c2,94.0%,94.0%,26.55367231638418%,47,47,47,177
5,4.35660506136779,[D@7a7d1b47,94.0%,94.0%,26.40449438202247%,47,47,47,178
6,4.389847461166006,[D@6eb82908,94.0%,94.0%,26.40449438202247%,47,47,47,178
7,4.476838962547879,[D@4a8df3e2,96.0%,96.0%,26.96629213483146%,48,48,48,178
8,4.492597570210166,[D@3d98d138,96.0%,96.0%,26.81564245810056%,48,48,48,179
9,4.496952903078855,[D@2f2d52ef,96.0%,96.0%,26.81564245810056%,48,48,48,179
10,4.556362159203206,[D@f2ce6b,98.0%,98.0%,27.37430167597765%,49,49,49,179
11,4.562158304812267,[D@25c53f74,98.0%,98.0%,27.22222222222222%,49,49,49,180
12,4.584524459822225,[D@5e2f3be5,98.0%,98.0%,27.22222222222222%,49,49,49,180
13,4.619283254236577,[D@1bd0b0e5,98.0%,98.0%,27.22222222222222%,49,49,49,180
14,4.619632284565959,[D@dc7b462,98.0%,98.0%,27.22222222222222%,49,49,49,180
15,4.718332064785162,[D@1f51431,100.0%,100.0%,26.041666666666668%,50,50,50,192
16,4.723634794971735,[D@26a2f7f9,100.0%,100.0%,25.906735751295333%,50,50,50,193
17,4.72901995977887,[D@38eb2c50,100.0%,100.0%,25.906735751295333%,50,50,50,193
18,4.755599168218939,[D@8bffb8b,100.0%,100.0%,25.906735751295333%,50,50,50,193
19,4.76399527650266,[D@21422231,100.0%,100.0%,25.906735751295333%,50,50,50,193
20,4.767571767725202,[D@10ee04df,100.0%,100.0%,25.906735751295333%,50,50,50,193
