Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.3426861500514713,[D@6c49835d,82.0%,82.0%,26.451612903225808%,41,41,41,155
2,3.6112233084272947,[D@5e853265,86.0%,86.0%,23.88888888888889%,43,43,43,180
3,3.6442032496247583,[D@67205a84,84.0%,84.0%,25.149700598802394%,42,42,42,167
4,3.711730641567207,[D@7d0587f1,84.0%,84.0%,25.301204819277107%,42,42,42,166
5,3.7576521666160567,[D@5d76b067,84.0%,84.0%,25.301204819277107%,42,42,42,166
6,3.865800367042471,[D@2a17b7b6,86.0%,86.0%,25.903614457831324%,43,43,43,166
7,3.880652164096179,[D@4f063c0a,86.0%,86.0%,25.748502994011975%,43,43,43,167
8,3.8918886803683552,[D@1e6d1014,86.0%,86.0%,25.748502994011975%,43,43,43,167
9,3.9203285087608193,[D@76707e36,86.0%,86.0%,25.748502994011975%,43,43,43,167
10,3.996010748589993,[D@614ddd49,88.0%,88.0%,26.34730538922156%,44,44,44,167
11,4.057388965878253,[D@1f554b06,90.0%,90.0%,26.785714285714285%,45,45,45,168
12,4.0484780677912315,[D@694e1548,88.0%,88.0%,26.190476190476193%,44,44,44,168
13,4.162128815492818,[D@1c3a4799,90.0%,90.0%,26.785714285714285%,45,45,45,168
14,4.175260571724044,[D@131276c2,90.0%,90.0%,26.785714285714285%,45,45,45,168
15,4.219051489967475,[D@26aa12dd,92.0%,92.0%,27.380952380952383%,46,46,46,168
16,4.264264388019373,[D@3fd7a715,92.0%,92.0%,27.380952380952383%,46,46,46,168
17,4.26740047356984,[D@711f39f9,92.0%,92.0%,27.218934911242602%,46,46,46,169
18,4.273192443777408,[D@71bbf57e,92.0%,92.0%,27.218934911242602%,46,46,46,169
19,4.287902490394218,[D@7f13d6e,92.0%,92.0%,27.218934911242602%,46,46,46,169
20,4.295312668014859,[D@51cdd8a,92.0%,92.0%,27.218934911242602%,46,46,46,169
21,4.300923294590158,[D@d44fc21,92.0%,92.0%,27.218934911242602%,46,46,46,169
22,4.305612419919711,[D@23faf8f2,92.0%,92.0%,27.218934911242602%,46,46,46,169
23,4.305612419919711,[D@2d6eabae,92.0%,92.0%,27.218934911242602%,46,46,46,169
24,4.3197501063747525,[D@4e7dc304,92.0%,92.0%,25.41436464088398%,46,46,46,181
25,4.324877380545675,[D@64729b1e,92.0%,92.0%,25.41436464088398%,46,46,46,181
26,4.330092300776517,[D@10bbd20a,92.0%,92.0%,25.41436464088398%,46,46,46,181
27,4.336159302092325,[D@48503868,92.0%,92.0%,25.41436464088398%,46,46,46,181
28,4.348364171345952,[D@6895a785,92.0%,92.0%,25.41436464088398%,46,46,46,181
29,4.348364171345952,[D@184f6be2,92.0%,92.0%,25.41436464088398%,46,46,46,181
30,4.425810108333862,[D@56aac163,94.0%,94.0%,25.96685082872928%,47,47,47,181
31,4.439301512893552,[D@1f7030a6,94.0%,94.0%,25.82417582417583%,47,47,47,182
32,4.4403015128935515,[D@5a1c0542,94.0%,94.0%,25.82417582417583%,47,47,47,182
33,4.44831749414759,[D@396f6598,94.0%,94.0%,25.82417582417583%,47,47,47,182
34,4.449731707709963,[D@394e1a0f,94.0%,94.0%,25.82417582417583%,47,47,47,182
35,4.457748542727173,[D@27a5f880,94.0%,94.0%,25.82417582417583%,47,47,47,182
36,4.471270117710715,[D@1d29cf23,94.0%,94.0%,25.82417582417583%,47,47,47,182
37,4.48687376525237,[D@5f282abb,94.0%,94.0%,25.82417582417583%,47,47,47,182
38,4.48687376525237,[D@167fdd33,94.0%,94.0%,25.82417582417583%,47,47,47,182
39,4.497501146268789,[D@1e965684,94.0%,94.0%,25.82417582417583%,47,47,47,182
40,4.497501146268789,[D@4d95d2a2,94.0%,94.0%,25.82417582417583%,47,47,47,182
41,4.497501146268789,[D@53f65459,94.0%,94.0%,25.82417582417583%,47,47,47,182
42,4.497501146268789,[D@3b088d51,94.0%,94.0%,25.82417582417583%,47,47,47,182
43,4.4991448550990425,[D@1786dec2,94.0%,94.0%,25.82417582417583%,47,47,47,182
44,4.4991448550990425,[D@74650e52,94.0%,94.0%,25.82417582417583%,47,47,47,182
45,4.503121389167001,[D@15d0c81b,94.0%,94.0%,25.82417582417583%,47,47,47,182
46,4.5168661279556055,[D@6acdbdf5,94.0%,94.0%,25.82417582417583%,47,47,47,182
47,4.517028405615773,[D@4b1c1ea0,94.0%,94.0%,25.82417582417583%,47,47,47,182
48,4.517028405615773,[D@17579e0f,94.0%,94.0%,25.82417582417583%,47,47,47,182
49,4.517028405615773,[D@4d41cee,94.0%,94.0%,25.82417582417583%,47,47,47,182
50,4.517028405615773,[D@3712b94,94.0%,94.0%,25.82417582417583%,47,47,47,182
51,4.517028405615773,[D@2833cc44,94.0%,94.0%,25.82417582417583%,47,47,47,182
52,4.517954615298442,[D@33f88ab,94.0%,94.0%,25.82417582417583%,47,47,47,182
53,4.517954615298442,[D@27a8c74e,94.0%,94.0%,25.82417582417583%,47,47,47,182
54,4.5191168929586105,[D@2d8f65a4,94.0%,94.0%,25.82417582417583%,47,47,47,182
55,4.5191168929586105,[D@1b68ddbd,94.0%,94.0%,25.82417582417583%,47,47,47,182
56,4.524313503586005,[D@646d64ab,94.0%,94.0%,25.82417582417583%,47,47,47,182
57,4.524313503586005,[D@59e5ddf,94.0%,94.0%,25.82417582417583%,47,47,47,182
58,4.5251353580011315,[D@536aaa8d,94.0%,94.0%,25.82417582417583%,47,47,47,182
59,4.5251353580011315,[D@e320068,94.0%,94.0%,25.82417582417583%,47,47,47,182
60,4.525529806725668,[D@1f57539,94.0%,94.0%,25.82417582417583%,47,47,47,182
61,4.525529806725668,[D@76f2b07d,94.0%,94.0%,25.82417582417583%,47,47,47,182
62,4.525529806725668,[D@704a52ec,94.0%,94.0%,25.82417582417583%,47,47,47,182
63,4.525529806725668,[D@6ee52dcd,94.0%,94.0%,25.82417582417583%,47,47,47,182
64,4.525529806725668,[D@4493d195,94.0%,94.0%,25.82417582417583%,47,47,47,182
65,4.5271603234277045,[D@2781e022,94.0%,94.0%,25.82417582417583%,47,47,47,182
66,4.529156690284261,[D@57e1b0c,94.0%,94.0%,25.82417582417583%,47,47,47,182
67,4.529156690284261,[D@4232c52b,94.0%,94.0%,25.82417582417583%,47,47,47,182
68,4.533770807022373,[D@1877ab81,94.0%,94.0%,25.82417582417583%,47,47,47,182
69,4.534942379897626,[D@305fd85d,94.0%,94.0%,25.82417582417583%,47,47,47,182
70,4.534942379897626,[D@458c1321,94.0%,94.0%,25.82417582417583%,47,47,47,182
71,4.59881759616125,[D@11438d26,96.0%,96.0%,26.373626373626376%,48,48,48,182
72,4.59881759616125,[D@34cd072c,96.0%,96.0%,26.229508196721312%,48,48,48,183
73,4.59958152818375,[D@7a1ebcd8,96.0%,96.0%,26.229508196721312%,48,48,48,183
74,4.602798688643658,[D@5faeada1,96.0%,96.0%,26.229508196721312%,48,48,48,183
75,4.602798688643658,[D@528931cf,96.0%,96.0%,26.229508196721312%,48,48,48,183
76,4.60477073694193,[D@ea1a8d5,96.0%,96.0%,26.229508196721312%,48,48,48,183
77,4.60477073694193,[D@1563da5,96.0%,96.0%,26.229508196721312%,48,48,48,183
78,4.612839267499307,[D@2bbf4b8b,96.0%,96.0%,26.229508196721312%,48,48,48,183
79,4.612839267499307,[D@30a3107a,96.0%,96.0%,26.229508196721312%,48,48,48,183
80,4.612839267499307,[D@33c7e1bb,96.0%,96.0%,26.229508196721312%,48,48,48,183
81,4.619131183455331,[D@34c4973,96.0%,96.0%,26.229508196721312%,48,48,48,183
82,4.619946814978589,[D@52feb982,96.0%,96.0%,26.229508196721312%,48,48,48,183
83,4.620198823050981,[D@7a765367,96.0%,96.0%,26.229508196721312%,48,48,48,183
84,4.621174736938957,[D@76b0bfab,96.0%,96.0%,26.229508196721312%,48,48,48,183
85,4.624003164063703,[D@17d677df,96.0%,96.0%,26.229508196721312%,48,48,48,183
86,4.6242392320412025,[D@3043fe0e,96.0%,96.0%,26.229508196721312%,48,48,48,183
87,4.6242392320412025,[D@78e67e0a,96.0%,96.0%,24.615384615384617%,48,48,48,195
88,4.6245730825766245,[D@bd8db5a,96.0%,96.0%,24.615384615384617%,48,48,48,195
89,4.629672102090217,[D@2f943d71,96.0%,96.0%,24.615384615384617%,48,48,48,195
90,4.629672102090217,[D@80503,96.0%,96.0%,24.615384615384617%,48,48,48,195
91,4.629672102090217,[D@4b553d26,96.0%,96.0%,24.615384615384617%,48,48,48,195
92,4.644371517284036,[D@69a3d1d,96.0%,96.0%,24.615384615384617%,48,48,48,195
93,4.645087867838576,[D@86be70a,96.0%,96.0%,24.615384615384617%,48,48,48,195
94,4.646266742187233,[D@480bdb19,96.0%,96.0%,24.615384615384617%,48,48,48,195
95,4.6484896293341995,[D@2a556333,96.0%,96.0%,24.615384615384617%,48,48,48,195
96,4.6484896293341995,[D@7d70d1b1,96.0%,96.0%,24.615384615384617%,48,48,48,195
97,4.6484896293341995,[D@2a742aa2,96.0%,96.0%,24.615384615384617%,48,48,48,195
98,4.6484896293341995,[D@3cb1ffe6,96.0%,96.0%,24.615384615384617%,48,48,48,195
99,4.6484896293341995,[D@3dfc5fb8,96.0%,96.0%,24.615384615384617%,48,48,48,195
100,4.6484896293341995,[D@467aecef,96.0%,96.0%,24.615384615384617%,48,48,48,195
