Iteration,Cheesecake,Profiterole,Mucake
1,1,18,22
2,1,10,31
3,0,15,27
4,0,15,27
5,0,12,30
6,1,14,28
7,1,14,28
8,1,15,27
9,1,16,26
10,1,16,27
11,1,17,26
12,1,19,24
13,1,18,26
14,1,19,25
15,1,15,29
16,1,18,27
17,1,18,27
18,1,18,27
19,1,17,28
20,1,19,26
21,1,20,25
22,1,20,25
23,1,20,25
24,1,20,25
25,1,19,26
26,1,22,23
27,1,23,22
28,1,23,22
29,1,23,22
30,1,23,23
31,1,23,23
32,1,23,23
33,1,24,22
34,1,23,23
35,0,24,23
36,0,24,23
37,0,24,23
38,0,24,23
39,0,24,23
40,0,24,23
41,0,24,23
42,0,24,23
43,0,23,24
44,0,23,24
45,0,24,23
46,0,26,21
47,0,26,21
48,0,26,21
49,0,26,21
50,0,26,21
51,0,26,21
52,0,25,22
53,0,25,22
54,0,26,21
55,0,26,21
56,0,27,20
57,0,27,20
58,0,28,19
59,0,28,19
60,0,27,20
61,0,27,20
62,0,27,20
63,0,27,20
64,0,27,20
65,0,27,20
66,0,27,20
67,0,27,20
68,0,27,20
69,0,27,20
70,0,27,20
71,0,27,21
72,0,27,21
73,0,27,21
74,0,27,21
75,0,27,21
76,0,26,22
77,0,26,22
78,0,26,22
79,0,26,22
80,0,26,22
81,0,27,21
82,0,26,22
83,0,25,23
84,0,24,24
85,0,25,23
86,0,25,23
87,0,25,23
88,0,25,23
89,0,25,23
90,0,25,23
91,0,25,23
92,0,25,23
93,0,25,23
94,0,23,25
95,0,24,24
96,0,24,24
97,0,24,24
98,0,24,24
99,0,24,24
100,0,24,24
