Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
20,0,428,427,4.745049024320361,0,0,3
20,1,445,594,4.95,0,0,3
20,2,578,584,4.95,0,0,3
20,3,508,616,4.8,0,0,3
20,4,578,568,4.5968871125850725,0,0,3
20,5,392,568,4.888196601125011,0,0,2
20,6,537,503,4.75,0,0,3
20,7,422,441,0.0,1,0,3
20,8,272,638,4.1499999999999995,0,0,3
20,9,392,400,4.793844718719117,0,0,3
20,10,561,369,4.6958618734850885,0,0,3
20,11,559,462,4.95,0,0,1
20,12,547,434,4.95,0,0,2
20,13,233,464,0.0,1,0,3
20,14,550,549,4.776393202250022,0,0,3
20,15,526,559,4.888196601125011,0,0,2
20,16,675,472,4.8,0,0,2
20,17,400,455,4.9,0,0,3
20,18,381,318,4.787867965644035,0,0,3
20,19,655,521,0.0,1,0,3
20,20,269,383,4.793844718719117,0,0,2
20,21,684,510,4.717157287525381,0,0,2
20,22,403,370,4.841886116991581,0,0,2
20,23,417,483,4.9,0,0,2
20,24,748,557,4.54723074309313,0,0,2
20,25,580,724,4.569883736647869,0,0,3
20,26,673,261,3.8576340341204136,0,0,2
20,27,604,700,4.776393202250022,0,0,2
20,28,590,262,4.248335181081354,0,0,3
20,29,605,343,4.745049024320361,0,0,2
20,30,220,654,4.75,0,0,3
20,31,473,398,4.858578643762691,0,0,2
20,32,668,651,4.646446609406726,0,0,2
20,33,569,801,4.02917560805262,0,0,3
20,34,493,646,0.0,1,0,3
20,35,353,463,5.0,0,0,3
20,36,649,357,4.841886116991581,0,0,3
20,37,430,639,4.6958618734850885,0,0,2
20,38,525,422,4.646446609406726,0,0,2
20,39,565,477,4.745049024320361,0,0,3
20,40,633,224,3.8587287789486675,0,0,3
20,41,675,543,4.858578643762691,0,0,2
20,42,396,352,4.609487516204668,0,0,3
20,43,474,319,4.8197224362268,0,0,3
20,44,248,451,3.9393398282201786,0,0,3
20,45,409,336,4.841886116991581,0,0,3
20,46,406,262,0.0,1,0,1
20,47,380,418,0.0,1,0,2
20,48,351,665,0.0,1,0,2
20,49,390,488,0.0,1,0,2
20,50,840,542,0.0,1,0,2
20,51,273,837,0.0,1,0,2
20,52,539,419,0.0,1,0,2
20,53,508,502,0.0,1,0,2
20,54,554,596,0.0,1,0,2
20,55,428,362,0.0,1,0,2
20,56,230,501,3.9875771634341706,0,0,2
20,57,318,315,0.0,1,0,2
20,58,404,402,0.0,1,0,2
20,59,679,647,0.0,1,0,2
20,60,307,616,0.0,1,0,2
20,61,518,641,0.0,1,0,2
20,62,709,472,0.0,1,0,2
20,63,551,480,0.0,1,0,2
20,64,754,518,0.0,1,0,2
20,65,537,621,0.0,1,0,2
20,66,577,274,0.0,1,0,2
20,67,614,506,0.0,1,0,2
20,68,468,655,0.0,1,0,2
20,69,588,364,0.0,1,0,2
20,70,751,522,0.0,1,0,2
20,71,647,520,4.8,0,0,2
20,72,766,482,0.0,1,0,2
20,73,535,701,0.0,1,0,2
20,74,516,481,0.0,1,0,2
20,75,554,408,0.0,1,0,2
20,76,566,765,0.0,1,0,2
20,77,389,422,0.0,1,0,2
20,78,639,246,0.0,1,0,2
20,79,456,515,0.0,1,0,2
20,80,385,265,0.0,1,0,2
20,81,643,316,0.0,1,0,2
20,82,327,791,0.0,1,0,2
20,83,452,695,0.0,1,0,2
20,84,435,568,0.0,1,0,2
20,85,565,735,0.0,1,0,2
20,86,462,515,0.0,1,0,2
20,87,356,454,0.0,1,0,2
20,88,622,506,0.0,1,0,2
20,89,617,508,0.0,1,0,2
20,90,553,617,0.0,1,0,2
20,91,510,504,0.0,1,0,2
20,92,355,406,0.0,1,0,2
20,93,660,544,0.0,1,0,2
20,94,409,693,0.0,1,0,2
20,95,580,647,0.0,1,0,2
20,96,606,538,0.0,1,0,2
20,97,507,393,0.0,1,0,2
20,98,645,638,0.0,1,0,2
20,99,512,709,0.0,1,0,2
20,100,424,317,0.0,1,0,2
20,101,605,765,0.0,1,0,2
20,102,419,502,0.0,1,0,2
20,103,489,347,0.0,1,0,2
20,104,526,646,0.0,1,0,2
20,105,558,481,0.0,1,0,2
20,106,313,585,0.0,1,0,2
20,107,186,528,0.0,1,0,2
20,108,271,394,0.0,1,0,3
20,109,446,473,0.0,1,0,3
20,110,369,409,0.0,1,0,3
20,111,650,512,0.0,1,0,3
20,112,611,449,0.0,1,0,3
20,113,451,394,0.0,1,0,3
20,114,601,423,0.0,1,0,3
20,115,411,696,0.0,1,0,3
20,116,379,594,0.0,1,0,3
20,117,518,529,0.0,1,0,3
20,118,556,556,0.0,1,0,3
20,119,509,500,0.0,1,0,3
20,120,392,481,0.0,1,0,3
20,121,860,672,0.0,1,0,3
20,122,427,623,0.0,1,0,3
20,123,472,551,0.0,1,0,3
20,124,587,581,0.0,1,0,3
20,125,496,651,4.717157287525381,0,0,3
20,126,334,476,0.0,1,0,3
20,127,647,353,0.0,1,0,3
20,128,469,678,0.0,1,0,3
20,129,679,528,0.0,1,0,3
20,130,663,453,0.0,1,0,3
20,131,563,687,0.0,1,0,3
20,132,414,481,0.0,1,0,3
20,133,641,374,0.0,1,0,3
20,134,697,356,0.0,1,0,3
20,135,415,438,4.75,0,0,3
20,136,167,543,0.0,1,0,3
20,137,402,668,0.0,1,0,3
20,138,452,632,0.0,1,0,3
20,139,530,531,0.0,1,0,3
20,140,600,495,0.0,1,0,3
20,141,566,440,0.0,1,0,3
20,142,415,516,0.0,1,0,3
20,143,571,409,0.0,1,0,3
20,144,505,688,0.0,1,0,3
20,145,364,563,0.0,1,0,3
20,146,468,398,0.0,1,0,3
20,147,595,555,0.0,1,0,3
20,148,596,348,0.0,1,0,3
20,149,515,405,0.0,1,0,3
20,150,496,756,0.0,1,0,3
20,151,800,405,0.0,1,0,3
20,152,542,331,0.0,1,0,3
20,153,407,674,0.0,1,0,3
20,154,296,382,0.0,1,0,3
20,155,487,235,0.0,1,0,3
20,156,508,446,0.0,1,0,3
20,157,722,361,0.0,1,0,3
20,158,705,429,0.0,1,0,3
20,159,650,478,0.0,1,0,3
20,160,418,504,0.0,1,0,3
20,161,563,623,0.0,1,0,3
20,162,451,605,0.0,1,0,3
20,163,620,413,0.0,1,0,3
20,164,522,574,0.0,1,0,3
20,165,588,702,0.0,1,0,3
20,166,380,571,0.0,1,0,3
20,167,638,662,0.0,1,0,3
20,168,462,495,0.0,1,0,3

