Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
60,0,531,432,4.793844718719117,0,0,2
60,1,617,423,4.8197224362268,0,0,2
60,2,376,565,4.841886116991581,0,0,3
60,3,490,522,4.85,0,0,2
60,4,628,536,4.888196601125011,0,0,2
60,5,579,461,4.717157287525381,0,0,2
60,6,628,479,4.75,0,0,2
60,7,420,474,4.929289321881345,0,0,2
60,8,343,525,4.888196601125011,0,0,3
60,9,523,629,5.0,0,0,3
60,10,536,399,4.9,0,0,3
60,11,525,519,4.95,0,0,2
60,12,342,379,4.75,0,0,2
60,13,319,622,4.6958618734850885,0,0,3
60,14,459,536,4.787867965644035,0,0,2
60,15,533,451,4.888196601125011,0,0,3
60,16,575,458,4.793844718719117,0,0,2
60,17,503,350,4.9,0,0,2
60,18,381,463,4.929289321881345,0,0,3
60,19,590,519,4.787867965644035,0,0,2
60,20,548,475,4.8197224362268,0,0,3
60,21,416,457,4.888196601125011,0,0,3
60,22,303,435,4.490098048640721,0,0,2
60,23,300,652,4.888196601125011,0,0,3
60,24,393,430,4.858578643762691,0,0,3
60,25,355,365,4.5968871125850725,0,0,3
60,26,626,532,4.9,0,0,2
60,27,528,427,4.9,0,0,3
60,28,541,413,4.85,0,0,2
60,29,421,533,4.85,0,0,2
60,30,413,321,4.793844718719117,0,0,3
60,31,472,605,4.9,0,0,2
60,32,462,333,4.929289321881345,0,0,3
60,33,515,585,4.888196601125011,0,0,2
60,34,477,429,4.858578643762691,0,0,2
60,35,484,414,4.95,0,0,3
60,36,600,466,4.635994505535973,0,0,2
60,37,432,375,4.587689437438234,0,0,3
60,38,404,456,4.9,0,0,3
60,39,237,485,4.552786404500042,0,0,3
60,40,584,475,4.888196601125011,0,0,2
60,41,429,378,0.0,1,0,1
60,42,276,392,0.0,1,0,2
60,43,568,429,0.0,1,0,2
60,44,526,503,0.0,1,0,2
60,45,360,609,0.0,1,0,2
60,46,606,535,0.0,1,0,2
60,47,332,508,0.0,1,0,2
60,48,355,420,0.0,1,0,2
60,49,555,461,0.0,1,0,2
60,50,320,542,0.0,1,0,2
60,51,669,534,0.0,1,0,2
60,52,414,523,0.0,1,0,2
60,53,565,460,0.0,1,0,2
60,54,261,445,0.0,1,0,2
60,55,268,590,0.0,1,0,2
60,56,403,373,0.0,1,0,2
60,57,441,385,0.0,1,0,2
60,58,485,718,0.0,1,0,2
60,59,476,556,0.0,1,0,2
60,60,429,370,0.0,1,0,2
60,61,509,566,0.0,1,0,2
60,62,509,501,0.0,1,0,2
60,63,528,615,0.0,1,0,2
60,64,447,485,0.0,1,0,2
60,65,541,460,0.0,1,0,2
60,66,651,430,0.0,1,0,2
60,67,570,575,0.0,1,0,2
60,68,405,476,0.0,1,0,2
60,69,435,549,0.0,1,0,2
60,70,382,783,0.0,1,0,2
60,71,671,372,0.0,1,0,2
60,72,797,532,0.0,1,0,2
60,73,689,567,0.0,1,0,2
60,74,567,616,0.0,1,0,2
60,75,539,283,0.0,1,0,2
60,76,452,557,0.0,1,0,2
60,77,426,451,0.0,1,0,2
60,78,493,442,0.0,1,0,2
60,79,444,720,0.0,1,0,2
60,80,329,523,0.0,1,0,2
60,81,415,553,0.0,1,0,2
60,82,402,604,0.0,1,0,2
60,83,679,317,0.0,1,0,2
60,84,494,392,0.0,1,0,2
60,85,339,594,0.0,1,0,2
60,86,658,479,0.0,1,0,2
60,87,802,410,0.0,1,0,2
