Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
80,0,490,522,4.85,0,0,2
80,1,628,536,4.888196601125011,0,0,2
80,2,579,461,4.717157287525381,0,0,2
80,3,628,479,4.75,0,0,2
80,4,420,474,4.929289321881345,0,0,2
80,5,343,525,4.888196601125011,0,0,3
80,6,523,629,5.0,0,0,3
80,7,536,399,4.9,0,0,3
80,8,525,519,4.95,0,0,2
80,9,342,379,4.75,0,0,2
80,10,533,451,4.888196601125011,0,0,3
80,11,575,458,4.793844718719117,0,0,2
80,12,503,350,4.9,0,0,2
80,13,381,463,4.929289321881345,0,0,3
80,14,590,519,4.787867965644035,0,0,2
80,15,416,457,4.888196601125011,0,0,3
80,16,303,435,4.490098048640721,0,0,2
80,17,300,652,4.888196601125011,0,0,3
80,18,393,430,4.858578643762691,0,0,3
80,19,626,532,4.9,0,0,2
80,20,528,427,4.9,0,0,3
80,21,541,413,4.85,0,0,2
80,22,421,533,4.85,0,0,2
80,23,413,321,4.793844718719117,0,0,3
80,24,472,605,4.9,0,0,2
80,25,462,333,4.929289321881345,0,0,3
80,26,515,585,4.888196601125011,0,0,2
80,27,477,429,4.858578643762691,0,0,2
80,28,484,414,4.95,0,0,3
80,29,432,375,4.587689437438234,0,0,3
80,30,404,456,4.9,0,0,3
80,31,237,485,4.552786404500042,0,0,3
80,32,584,475,4.888196601125011,0,0,2
80,33,603,463,4.679843788128358,0,0,2
80,34,613,423,4.888196601125011,0,0,2
80,35,550,479,4.95,0,0,3
80,36,460,537,4.858578643762691,0,0,2
80,37,535,431,4.9,0,0,2
80,38,375,565,4.888196601125011,0,0,3
80,39,323,623,4.9,0,0,3
80,40,354,359,4.745049024320361,0,0,3
80,41,542,464,0.0,1,0,1
80,42,653,341,0.0,1,0,2
80,43,567,687,0.0,1,0,2
80,44,517,341,0.0,1,0,2
80,45,503,363,0.0,1,0,2
80,46,340,442,0.0,1,0,2
80,47,402,381,0.0,1,0,2
80,48,683,661,0.0,1,0,2
80,49,429,461,0.0,1,0,2
80,50,571,638,0.0,1,0,2
80,51,493,302,0.0,1,0,2
80,52,487,613,0.0,1,0,2
80,53,493,564,0.0,1,0,2
80,54,390,440,0.0,1,0,2
80,55,362,375,0.0,1,0,2
80,56,357,348,0.0,1,0,2
80,57,462,461,0.0,1,0,2
80,58,438,425,0.0,1,0,2
80,59,596,555,0.0,1,0,2
80,60,428,354,0.0,1,0,2
80,61,699,631,0.0,1,0,2
80,62,518,453,0.0,1,0,2
80,63,623,602,0.0,1,0,2
80,64,329,437,0.0,1,0,2
80,65,464,444,0.0,1,0,2
80,66,571,159,0.0,1,0,2
80,67,709,319,0.0,1,0,2
80,68,276,463,0.0,1,0,2
80,69,524,453,0.0,1,0,2
80,70,461,378,0.0,1,0,2
80,71,392,410,0.0,1,0,2
80,72,480,437,0.0,1,0,2
80,73,567,736,0.0,1,0,2
80,74,444,482,0.0,1,0,2
80,75,390,459,0.0,1,0,2
80,76,430,661,0.0,1,0,2
80,77,643,350,0.0,1,0,2
80,78,427,464,0.0,1,0,2
80,79,479,451,0.0,1,0,2
80,80,504,297,0.0,1,0,2
80,81,423,446,0.0,1,0,2
80,82,487,825,0.0,1,0,2
80,83,685,415,0.0,1,0,2
80,84,520,623,0.0,1,0,2
80,85,697,481,0.0,1,0,2
80,86,449,429,0.0,1,0,2
80,87,780,708,0.0,1,0,2
80,88,602,389,0.0,1,0,2
80,89,305,424,0.0,1,0,2
80,90,421,618,0.0,1,0,2
80,91,341,283,0.0,1,0,2
80,92,706,516,0.0,1,0,2
80,93,613,601,0.0,1,0,2
80,94,628,449,0.0,1,0,2
80,95,521,436,0.0,1,0,2
80,96,130,549,0.0,1,0,2
80,97,363,663,0.0,1,0,2
80,98,365,377,0.0,1,0,2
80,99,514,602,0.0,1,0,2
80,100,484,373,0.0,1,0,2
80,101,428,449,0.0,1,0,2
80,102,728,726,0.0,1,0,3
80,103,600,578,0.0,1,0,3
80,104,669,603,0.0,1,0,3
80,105,428,350,0.0,1,0,3
80,106,444,439,0.0,1,0,3
80,107,118,391,0.0,1,0,3
80,108,560,263,0.0,1,0,3
80,109,417,682,0.0,1,0,3
80,110,480,347,0.0,1,0,3
80,111,219,439,0.0,1,0,3
80,112,214,232,0.0,1,0,3
80,113,539,462,0.0,1,0,3
80,114,533,532,0.0,1,0,3
80,115,503,505,0.0,1,0,3
80,116,587,452,0.0,1,0,3
80,117,416,188,0.0,1,0,3
80,118,563,389,0.0,1,0,3
80,119,759,442,0.0,1,0,3
80,120,336,521,0.0,1,0,3
80,121,487,489,0.0,1,0,3
80,122,428,528,0.0,1,0,3
80,123,569,361,0.0,1,0,3
80,124,377,480,0.0,1,0,3
80,125,447,487,0.0,1,0,3
80,126,345,792,0.0,1,0,3
80,127,478,777,0.0,1,0,3
80,128,459,473,0.0,1,0,3
80,129,807,529,0.0,1,0,3
80,130,225,540,0.0,1,0,3
80,131,597,452,0.0,1,0,3
80,132,731,483,0.0,1,0,3
80,133,470,374,0.0,1,0,3
80,134,432,742,0.0,1,0,3
80,135,566,459,0.0,1,0,3
80,136,495,791,0.0,1,0,3
80,137,530,481,0.0,1,0,3
80,138,492,180,0.0,1,0,3
80,139,586,472,0.0,1,0,3
80,140,328,289,0.0,1,0,3
80,141,554,430,0.0,1,0,3
80,142,681,459,0.0,1,0,3
80,143,463,509,0.0,1,0,3
80,144,434,256,0.0,1,0,3
80,145,418,406,0.0,1,0,3
80,146,473,548,0.0,1,0,3
80,147,360,353,0.0,1,0,3
80,148,379,638,0.0,1,0,3
80,149,289,295,0.0,1,0,3
80,150,516,469,0.0,1,0,3
80,151,480,625,0.0,1,0,3
80,152,415,445,0.0,1,0,3
80,153,603,619,0.0,1,0,3
80,154,592,363,0.0,1,0,3
80,155,450,395,0.0,1,0,3
80,156,535,503,0.0,1,0,3
80,157,517,417,0.0,1,0,3
80,158,556,428,0.0,1,0,3
80,159,296,430,0.0,1,0,3
80,160,604,535,0.0,1,0,3
80,161,500,386,0.0,1,0,3

