Iteration,Cheesecake,Profiterole,Mucake
1,0,26,21
2,0,24,25
3,0,24,25
4,0,24,25
5,0,25,24
6,0,25,24
7,0,26,23
8,0,22,27
9,0,21,28
10,0,22,27
11,0,22,27
12,0,21,28
13,0,23,26
14,0,24,25
15,0,23,26
16,0,23,26
17,0,23,26
18,0,23,26
19,0,22,27
20,0,23,27
21,0,23,27
22,0,23,27
23,0,22,28
24,0,22,28
25,0,21,29
26,0,20,30
27,0,20,30
28,0,21,29
29,0,22,28
30,0,22,28
31,0,21,29
32,0,21,29
33,0,21,29
34,0,21,29
35,0,20,30
36,0,19,31
37,0,18,32
38,0,16,34
39,0,16,34
40,0,15,35
41,0,15,35
42,0,16,34
43,0,16,34
44,0,16,34
45,0,16,34
46,0,17,33
47,0,17,33
48,0,16,34
49,0,15,35
50,0,15,35
51,0,16,34
52,0,16,34
53,0,16,34
54,0,15,35
55,0,15,35
56,0,15,35
57,0,16,34
58,0,16,34
59,0,16,34
60,0,16,34
61,0,17,33
62,0,17,33
63,0,17,33
64,0,17,33
65,0,17,33
66,0,17,33
67,0,17,33
68,0,17,33
69,0,17,33
70,0,17,33
71,0,17,33
72,0,17,33
73,0,17,33
74,0,18,32
75,0,19,31
76,0,19,31
77,0,19,31
78,0,19,31
79,0,19,31
80,0,19,31
81,0,19,31
82,0,19,31
83,0,19,31
84,0,19,31
85,0,19,31
86,0,18,32
87,0,18,32
88,0,18,32
89,0,18,32
90,0,18,32
91,0,18,32
92,0,18,32
93,0,19,31
94,0,18,32
95,0,19,31
96,0,19,31
97,0,19,31
98,0,19,31
99,0,19,31
100,0,19,31
