Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@111610e6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
2,0.0,[D@4ad4936c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
3,0.0,[D@29d37757,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
4,0.0,[D@4fcc529,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
5,0.0,[D@25cc7470,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
6,0.0,[D@4beddc56,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
7,0.0,[D@79b663b3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
8,0.0,[D@1b812421,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
9,0.0,[D@5d28bcd5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
10,0.0,[D@7882c44a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
11,0.0,[D@32639b12,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
12,0.0,[D@20d11153,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
13,0.0,[D@3887cf88,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
14,0.0,[D@5649ec46,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
15,0.0,[D@78dc4696,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
16,0.0,[D@502f8b57,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
17,0.0,[D@5652f555,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
18,0.0,[D@4fe01805,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
19,0.0,[D@55120f99,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
20,0.0,[D@794b435f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
21,0.0,[D@38f2e97e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
22,0.0,[D@779dfe55,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
23,0.0,[D@323659f8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
24,0.0,[D@1144a55a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
25,0.0,[D@3e521715,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
26,0.0,[D@26a529dc,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
27,0.0,[D@265c5d69,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
28,0.0,[D@1286528d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
29,0.0,[D@3cc20577,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
30,0.0,[D@33a630fa,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
31,0.0,[D@775594f2,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
32,0.0,[D@5767b2af,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
33,0.0,[D@7b22ec89,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
34,0.0,[D@790132f7,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
35,0.0,[D@2228db21,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
36,0.0,[D@48b0e701,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
37,0.0,[D@241a0c3a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
38,0.0,[D@547c04c4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
39,0.0,[D@30e92cb9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
40,0.0,[D@7fae4d4a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
41,0.0,[D@ba1f559,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
42,0.0,[D@3f4f9acd,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
43,0.0,[D@46baf579,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
44,0.0,[D@4bf324f9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
45,0.0,[D@4f7c0be3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
46,0.0,[D@ca66933,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
47,0.0,[D@1d2644e3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
48,0.0,[D@4fa06f52,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
49,0.0,[D@602c4656,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
50,0.0,[D@5ffc5491,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
51,0.0,[D@705202d1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
52,0.0,[D@3c443976,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
53,0.0,[D@3e58d65e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
54,0.0,[D@3bd55d8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
55,0.0,[D@63998bf4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
56,0.0,[D@7e0b9178,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
57,0.0,[D@61942c1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
58,0.0,[D@6f63c44f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
59,0.0,[D@408a247c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
60,0.0,[D@62a8fd44,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
61,0.0,[D@2e6ba49a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
62,0.0,[D@5f5b5ca4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
63,0.0,[D@4ee33af7,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
64,0.0,[D@6b04acb2,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
65,0.0,[D@18388a3c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
66,0.0,[D@1d035be3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
67,0.0,[D@4a60ee36,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
68,0.0,[D@4cfbaf4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
69,0.0,[D@58faa93b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
70,0.0,[D@5f212d84,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
71,0.0,[D@127d7908,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
72,0.0,[D@6b9c69a9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
73,0.0,[D@6622a690,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
74,0.0,[D@30b9eadd,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
75,0.0,[D@497570fb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
76,0.0,[D@412c995d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
77,0.0,[D@3249a1ce,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
78,0.0,[D@4dd94a58,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
79,0.0,[D@2f4919b0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
80,0.0,[D@a8a8b75,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
81,0.0,[D@75b21c3b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
82,0.0,[D@72be135f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
83,0.0,[D@155d1021,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
84,0.0,[D@4bd2f0dc,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
85,0.0,[D@2e647e59,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
86,0.0,[D@2c42b421,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
87,0.0,[D@51e37590,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
88,0.0,[D@deb3b60,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
89,0.0,[D@701a32,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
90,0.0,[D@39aa45a1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
91,0.0,[D@73aff8f1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
92,0.0,[D@27cbfddf,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
93,0.0,[D@27ead29e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
94,0.0,[D@4c060c8f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
