Iteration,Cheesecake,Profiterole,Mucake
1,0,17,10
2,0,18,12
3,0,18,12
4,0,18,12
5,0,18,13
6,0,18,14
7,0,18,14
8,0,19,14
9,0,19,15
10,0,19,15
11,0,19,15
12,0,19,15
13,0,19,15
14,0,19,15
15,0,19,15
16,0,19,15
17,0,20,15
18,0,20,15
19,0,20,15
20,0,20,15
21,0,20,15
22,0,20,15
23,0,20,15
24,0,20,15
25,0,21,15
26,0,21,15
27,0,21,15
28,0,21,15
29,0,21,15
30,0,21,15
31,0,21,15
32,0,21,15
33,0,21,15
34,0,21,15
35,0,21,15
36,0,21,15
37,0,21,15
38,0,21,15
39,0,21,15
40,0,21,15
41,0,21,15
42,0,21,15
43,0,21,16
44,0,21,16
45,0,22,16
46,0,22,16
47,0,22,16
48,0,22,16
49,0,22,16
50,0,22,16
51,0,22,16
52,0,22,16
53,0,22,16
54,0,22,16
55,0,22,16
56,0,22,16
57,0,22,16
58,0,22,16
59,0,22,16
60,0,22,16
61,0,22,16
62,0,22,16
63,0,22,16
64,0,22,16
65,0,22,16
66,0,22,16
67,0,22,16
68,0,22,16
69,0,22,16
70,0,22,16
71,0,22,16
72,0,22,16
73,0,22,16
74,0,22,16
75,0,22,16
76,0,22,16
77,0,22,16
78,0,22,16
79,0,22,16
80,0,22,16
81,0,22,16
82,0,22,16
83,0,23,16
84,0,23,16
85,0,23,16
86,0,23,16
87,0,23,16
88,0,23,16
89,0,23,16
90,0,24,16
91,0,24,16
92,0,24,16
93,0,24,16
94,0,24,16
95,0,24,16
96,0,24,16
97,0,24,16
98,0,24,16
99,0,24,16
100,0,24,16
