Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
40,1,596,635,0.0,0,0,1
40,2,617,676,0.0,0,0,1
40,3,673,514,0.0,0,0,1
40,4,409,495,0.0,0,0,1
40,5,416,540,0.0,0,0,1
40,6,438,428,4.745049024320361,17,1,2
40,7,577,532,4.6958618734850885,20,1,2
40,8,500,641,4.708452405257734,14,1,2
40,9,511,535,4.858578643762691,20,1,2
40,10,398,655,4.793844718719117,8,1,2
40,11,759,441,0.0,1,0,2
40,12,304,596,4.929289321881345,6,1,2
40,13,484,446,4.745049024320361,23,1,2
40,14,294,615,4.52830094339717,4,1,2
40,15,598,425,4.609487516204668,16,1,2
40,16,649,216,0.0,0,0,2
40,17,414,629,4.699999999999999,9,1,2
40,18,243,675,0.0,3,0,2
40,19,496,572,4.929289321881345,20,1,2
40,20,477,508,4.929289321881345,27,1,2
40,21,481,632,4.793844718719117,16,1,2
40,22,374,364,4.699999999999999,10,1,2
40,23,465,728,4.569883736647869,5,1,2
40,24,247,445,4.0821220124657085,5,1,2
40,25,504,357,4.745049024320361,15,1,2
40,26,340,392,4.787867965644035,8,1,2
40,27,365,710,4.858578643762691,6,1,2
40,28,260,502,4.48521849295065,7,1,2
40,29,220,602,3.945248844513551,4,1,2
40,30,509,531,4.745049024320361,20,1,2
40,31,513,529,4.858578643762691,15,1,3
40,32,525,690,4.679843788128358,4,1,3
40,33,224,427,0.0,4,0,3
40,34,433,532,4.9,21,1,3
40,35,622,653,4.507557109910195,3,1,3
40,36,493,533,4.587689437438234,18,1,3
40,37,547,373,4.9,14,1,3
40,38,585,403,4.730741759643275,11,1,3
40,39,506,453,4.646446609406726,19,1,3
40,40,334,572,4.841886116991581,10,1,3
40,41,686,441,4.507557109910195,7,1,3
40,42,578,316,4.284108946836182,7,1,3
40,43,413,554,4.858578643762691,21,1,3
40,44,405,473,4.929289321881345,20,1,3
40,45,470,360,4.8197224362268,18,1,3
40,46,632,446,4.888196601125011,8,1,3
40,47,705,246,0.0,0,0,3
40,48,440,448,4.95,20,1,3
40,49,349,200,0.0,0,0,3
40,50,452,497,4.888196601125011,26,1,3

