Iteration,Cheesecake,Profiterole,Mucake
1,1,25,20
2,1,25,21
3,0,25,24
4,0,26,23
5,0,24,25
6,1,23,25
7,1,23,25
8,1,22,26
9,1,20,28
10,1,21,27
11,1,18,30
12,1,18,30
13,1,19,29
14,1,16,32
15,1,18,31
16,1,18,31
17,1,16,33
18,1,16,33
19,1,17,32
20,1,16,33
21,1,14,35
22,1,15,34
23,1,15,34
24,1,16,33
25,1,16,33
26,1,15,34
27,1,16,33
28,2,17,31
29,2,17,31
30,2,18,30
31,2,19,29
32,2,19,29
33,2,19,29
34,2,22,26
35,2,21,27
36,2,22,26
37,2,23,25
38,2,23,25
39,2,23,25
40,2,23,25
41,2,23,25
42,2,22,26
43,2,21,27
44,2,21,27
45,2,21,27
46,2,20,28
47,2,20,28
48,2,20,28
49,2,19,29
50,2,19,29
51,2,19,29
52,2,19,29
53,2,19,29
54,2,20,28
55,2,21,27
56,2,21,27
57,2,21,27
58,2,21,27
59,2,21,27
60,2,21,27
61,2,21,27
62,2,22,26
63,2,22,26
64,2,22,26
65,2,22,26
66,2,22,26
67,2,22,26
68,2,22,26
69,2,26,22
70,2,26,22
71,2,26,22
72,2,25,23
73,2,25,23
74,2,25,23
75,2,25,23
76,2,26,22
77,2,26,22
78,2,27,21
79,2,27,21
80,2,26,22
81,2,26,22
82,2,25,23
83,2,25,23
84,2,24,24
85,2,24,24
86,2,24,24
87,2,24,24
88,2,24,24
89,2,25,23
90,2,25,23
91,2,25,23
92,2,25,23
93,2,25,23
94,2,25,23
95,2,25,23
96,2,25,23
97,2,25,23
98,2,26,22
99,2,26,22
100,2,26,22
