Iteration,Cheesecake,Profiterole,Mucake
1,1,26,16
2,1,24,22
3,0,26,22
4,0,24,24
5,0,28,21
6,0,28,21
7,0,28,21
8,0,27,22
9,0,24,25
10,0,24,25
11,0,26,23
12,0,25,24
13,0,25,24
14,0,25,24
15,0,26,23
16,0,27,22
17,0,28,21
18,0,27,22
19,0,26,23
20,0,25,24
21,0,26,23
22,0,26,23
23,0,25,24
24,0,25,24
25,0,22,27
26,0,23,26
27,0,25,24
28,0,24,25
29,0,24,25
30,0,24,25
31,0,24,25
32,0,25,24
33,0,25,24
34,0,25,24
35,0,25,24
36,0,24,25
37,0,24,25
38,0,24,25
39,0,24,25
40,0,24,25
41,0,24,25
42,0,24,25
43,0,24,25
44,0,25,24
45,0,25,24
46,0,25,24
47,0,25,24
48,0,25,24
49,0,25,24
50,0,26,23
51,0,26,23
52,0,26,23
53,0,26,23
54,0,27,22
55,0,27,22
56,0,28,21
57,0,28,21
58,0,27,22
59,0,27,22
60,0,26,23
61,0,26,23
62,0,25,24
63,0,25,24
64,0,25,24
65,0,25,24
66,0,25,24
67,0,25,24
68,0,25,24
69,0,26,23
70,0,27,22
71,0,27,22
72,0,27,22
73,0,27,22
74,0,27,22
75,0,30,19
76,0,30,19
77,0,30,19
78,0,30,19
79,0,30,19
80,0,30,19
81,0,30,19
82,0,30,19
83,0,31,18
84,0,31,18
85,0,31,18
86,0,31,18
87,0,32,17
88,0,32,17
89,0,32,17
90,0,31,18
91,0,30,19
92,0,30,19
93,0,29,20
94,0,29,20
95,0,29,20
96,0,30,19
97,0,30,19
98,0,30,19
99,0,30,19
100,0,30,19
