Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
1,1,464,631,4.098612181134003,17,1,2
1,2,339,603,4.302683715950933,9,1,2
1,3,550,583,3.79584054212077,19,1,2
1,4,477,416,4.083143958955388,23,1,2
1,5,529,517,4.5742653408518406,22,1,2
1,6,590,368,4.468492709363268,18,1,2
1,7,494,327,3.5673451218105594,17,1,2
1,8,504,625,3.203301639116905,19,1,2
1,9,163,580,0.0,0,0,2
1,10,525,616,3.0551349661223277,19,1,2
1,11,348,453,3.9601682828457285,15,1,2
1,12,581,446,4.275,19,1,2
1,13,713,495,3.4232152968778524,12,1,2
1,14,506,514,4.302683715950933,22,1,2
1,15,389,568,4.52237567063643,15,1,2
1,16,366,457,3.5991074273878096,17,1,2
1,17,446,618,2.443513152781732,17,1,2
1,18,470,472,3.7171808389332495,23,1,2
1,19,493,656,2.7948922928800055,14,1,2
1,20,389,680,3.3696242764319635,8,1,2
1,21,441,680,0.0,11,1,2
1,22,575,373,3.75050010004002,19,1,2
1,23,544,463,4.1674587097326645,22,1,2
1,24,425,473,2.6035182036994313,20,1,2
1,25,480,474,3.0904843546071685,23,1,2
1,26,724,540,2.1066887481641383,10,1,2
1,27,414,302,4.6118956325935,12,1,2
1,28,366,359,3.174315196974023,13,1,2
1,29,192,462,0.0,3,0,2
1,30,593,577,4.18108303229204,17,1,2
1,31,533,650,0.0,14,1,2
1,32,596,478,0.0,17,1,2
1,33,633,639,0.0,10,1,2
1,34,371,351,1.4558146211012044,12,1,2
1,35,510,501,0.0,22,1,2
1,36,679,380,2.17102050201844,12,1,2
1,37,438,415,0.0,21,1,2
1,38,647,411,1.2998310849367967,13,1,2
1,39,479,551,0.0,22,1,2
1,40,381,452,0.0,18,1,2
1,41,586,607,0.0,15,1,2
1,42,424,333,0.0,15,1,2
1,43,530,525,0.0,22,1,2
1,44,325,599,0.0,9,1,2
1,45,405,342,0.0,14,1,2
1,46,517,624,0.0,17,1,2
1,47,409,444,0.0,20,1,2
1,48,467,553,0.0,21,1,2
1,49,251,498,0.0,6,1,2
1,50,570,482,0.0,19,1,2
1,51,508,470,0.0,23,1,2
1,52,430,623,0.0,16,1,2
1,53,651,426,0.0,13,1,2
1,54,555,719,0.0,7,1,2
1,55,570,396,0.0,21,1,2
1,56,604,274,0.0,10,1,2
1,57,683,671,0.0,6,1,2
1,58,505,379,0.0,20,1,2
1,59,531,513,0.0,22,1,2
1,60,627,292,0.0,9,1,2
1,61,495,236,0.0,2,0,3
1,62,728,711,0.0,5,0,3
1,63,88,571,0.0,0,0,3
1,64,467,441,3.172946360940654,12,1,3
1,65,782,589,0.0,5,0,3
1,66,280,239,0.0,0,0,3
1,67,487,650,4.171597923710955,14,1,3
1,68,511,582,4.453991758303961,17,1,3
1,69,508,472,3.5480616404268392,16,1,3
1,70,454,566,4.0084733992474035,16,1,3
1,71,591,493,4.061583781043828,17,1,3
1,72,619,406,4.725,9,1,3
1,73,384,401,2.074038619530326,6,1,3
1,74,775,468,1.852580421996457,7,1,3
1,75,334,654,2.547960032952154,9,1,3
1,76,461,758,3.2893714605443996,8,1,3
1,77,537,427,4.399479392526785,12,1,3
1,78,609,496,2.650931035495126,16,1,3
1,79,607,543,2.9696059495753047,15,1,3
1,80,576,381,3.2661459115600295,8,1,3
1,81,553,629,3.7188872024681046,16,1,3
1,82,504,427,2.5514034632059124,12,1,3
1,83,455,311,0.0,3,0,3
1,84,403,265,0.0,2,0,3
1,85,635,709,3.4649918566991245,9,1,3
1,86,352,242,0.0,0,0,3
1,87,279,491,0.0,4,0,3
1,88,528,458,0.6339377008567546,17,1,3
1,89,454,476,2.142881696534076,12,1,3
1,90,480,503,1.916981998106401,14,1,3
1,91,428,669,0.0,11,1,3
1,92,271,446,0.0,3,0,3
1,93,584,474,0.0,17,1,3
1,94,302,637,0.0,7,1,3
1,95,475,563,0.0,17,1,3
1,96,543,520,0.0,18,1,3
1,97,525,736,0.0,10,1,3
1,98,503,489,0.0,16,1,3
1,99,512,420,0.0,12,1,3
1,100,297,440,0.0,4,0,3

