Iteration,Cheesecake,Profiterole,Mucake
1,0,24,22
2,0,26,21
3,0,24,23
4,0,25,23
5,0,23,26
6,0,23,26
7,0,24,25
8,0,24,25
9,0,24,25
10,0,24,25
11,0,24,25
12,0,24,25
13,0,22,27
14,0,22,27
15,0,24,25
16,0,24,25
17,0,25,24
18,0,26,23
19,0,27,22
20,0,28,21
21,0,28,21
22,0,29,20
23,0,30,19
24,0,30,19
25,0,30,19
26,0,30,19
27,0,29,20
28,0,28,21
29,0,28,21
30,0,29,20
31,0,28,21
32,0,29,20
33,0,29,20
34,0,28,21
35,0,28,21
36,0,28,21
37,0,28,21
38,0,28,21
39,0,28,21
40,0,28,21
41,0,29,21
42,0,29,21
43,0,29,21
44,0,29,21
45,0,31,19
46,0,32,18
47,0,31,19
48,0,30,20
49,0,31,19
50,0,31,19
51,0,31,19
52,0,31,19
53,0,31,19
54,0,32,18
55,0,31,19
56,0,31,19
57,0,31,19
58,0,32,18
59,0,33,17
60,0,33,17
61,0,33,17
62,0,33,17
63,0,33,17
64,0,33,17
65,0,33,17
66,0,34,16
67,0,33,17
68,0,31,19
69,0,31,19
70,0,31,19
71,0,31,19
72,0,31,19
73,0,31,19
74,0,32,18
75,0,32,18
76,0,32,18
77,0,31,19
78,0,31,19
79,0,30,20
80,0,30,20
81,0,30,20
82,0,30,20
83,0,30,20
84,0,31,19
85,0,30,20
86,0,30,20
87,0,29,21
88,0,29,21
89,0,29,21
90,0,29,21
91,0,29,21
92,0,29,21
93,0,30,20
94,0,31,19
95,0,31,19
96,0,31,19
97,0,32,18
98,0,32,18
99,0,32,18
100,0,32,18
