Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.7451791905041034,[D@60b85ba1,92.0%,92.0%,32.16783216783217%,46,46,46,143
2,4.035959597002872,[D@492fc69e,94.0%,94.0%,26.857142857142858%,47,47,47,175
3,4.175447937456752,[D@117632cf,94.0%,94.0%,29.01234567901235%,47,47,47,162
4,4.297361099601508,[D@2fb68ec6,96.0%,96.0%,29.629629629629626%,48,48,48,162
5,4.4033573549229486,[D@d71adc2,98.0%,98.0%,30.061349693251532%,49,49,49,163
6,4.4385785237624775,[D@3add81c4,98.0%,98.0%,29.878048780487802%,49,49,49,164
7,4.4652907367016335,[D@1a1d3c1a,98.0%,98.0%,28.160919540229884%,49,49,49,174
8,4.500360492881429,[D@1c65121,98.0%,98.0%,28.160919540229884%,49,49,49,174
9,4.555551641422585,[D@159e366,98.0%,98.0%,28.160919540229884%,49,49,49,174
10,4.572543889553254,[D@57dc9128,98.0%,98.0%,28.160919540229884%,49,49,49,174
11,4.5747549921041815,[D@24528a25,98.0%,98.0%,26.344086021505376%,49,49,49,186
12,4.59339930346221,[D@17ae98d7,98.0%,98.0%,26.344086021505376%,49,49,49,186
13,4.614465258217975,[D@59221b97,98.0%,98.0%,26.344086021505376%,49,49,49,186
14,4.620697813073165,[D@6ac4944a,98.0%,98.0%,26.344086021505376%,49,49,49,186
15,4.642087990973564,[D@5a772895,98.0%,98.0%,26.344086021505376%,49,49,49,186
16,4.644211763067862,[D@39fc6b2c,98.0%,98.0%,26.344086021505376%,49,49,49,186
17,4.649606600288681,[D@704b2127,98.0%,98.0%,26.344086021505376%,49,49,49,186
18,4.655396812725833,[D@3ee39da0,98.0%,98.0%,26.344086021505376%,49,49,49,186
19,4.671370140270625,[D@5d332969,98.0%,98.0%,26.344086021505376%,49,49,49,186
20,4.674065840205651,[D@7cc9ce8,98.0%,98.0%,26.344086021505376%,49,49,49,186
21,4.678154327548489,[D@2e27d72f,98.0%,98.0%,26.344086021505376%,49,49,49,186
22,4.68183941534583,[D@c0b41d6,98.0%,98.0%,26.344086021505376%,49,49,49,186
23,4.682800243311279,[D@4837595f,98.0%,98.0%,26.344086021505376%,49,49,49,186
24,4.691315027993511,[D@2bffa76d,98.0%,98.0%,26.344086021505376%,49,49,49,186
25,4.701608591595263,[D@3b718392,98.0%,98.0%,26.344086021505376%,49,49,49,186
26,4.708999639949983,[D@6d2260db,98.0%,98.0%,26.344086021505376%,49,49,49,186
27,4.712440191059813,[D@1f2d2181,98.0%,98.0%,26.344086021505376%,49,49,49,186
28,4.719545468263016,[D@49bf29c6,98.0%,98.0%,26.344086021505376%,49,49,49,186
29,4.7312373443816815,[D@7ee55e70,98.0%,98.0%,26.344086021505376%,49,49,49,186
30,4.735689027146217,[D@3fcdcf,98.0%,98.0%,26.344086021505376%,49,49,49,186
31,4.737812132771833,[D@7668d560,98.0%,98.0%,24.747474747474747%,49,49,49,198
32,4.739575574376807,[D@46292372,98.0%,98.0%,24.747474747474747%,49,49,49,198
33,4.745632841173932,[D@126be319,98.0%,98.0%,24.747474747474747%,49,49,49,198
34,4.7465590508566,[D@6c44052e,98.0%,98.0%,24.747474747474747%,49,49,49,198
35,4.75325476208931,[D@5c371e13,98.0%,98.0%,24.747474747474747%,49,49,49,198
36,4.75325476208931,[D@530a8454,98.0%,98.0%,24.747474747474747%,49,49,49,198
37,4.75325476208931,[D@1e34c607,98.0%,98.0%,24.747474747474747%,49,49,49,198
38,4.75325476208931,[D@5215cd9a,98.0%,98.0%,24.747474747474747%,49,49,49,198
39,4.754180971771979,[D@36b6964d,98.0%,98.0%,24.747474747474747%,49,49,49,198
40,4.754180971771979,[D@31198ceb,98.0%,98.0%,24.747474747474747%,49,49,49,198
41,4.81768439659019,[D@9257031,100.0%,100.0%,25.252525252525253%,50,50,50,198
42,4.81768439659019,[D@75201592,100.0%,100.0%,25.125628140703515%,50,50,50,199
43,4.819604033563239,[D@7726e185,100.0%,100.0%,25.125628140703515%,50,50,50,199
44,4.8210975018013675,[D@aa5455e,100.0%,100.0%,25.125628140703515%,50,50,50,199
45,4.825416332309166,[D@282308c3,100.0%,100.0%,25.125628140703515%,50,50,50,199
46,4.830029852083745,[D@5dda14d0,100.0%,100.0%,25.125628140703515%,50,50,50,199
47,4.8301529577093625,[D@1db0ec27,100.0%,100.0%,25.125628140703515%,50,50,50,199
48,4.841351311609805,[D@3d9fc57a,100.0%,100.0%,25.125628140703515%,50,50,50,199
49,4.844351311609805,[D@d4ab71a,100.0%,100.0%,25.125628140703515%,50,50,50,199
50,4.844351311609805,[D@3b4ef7,100.0%,100.0%,25.125628140703515%,50,50,50,199
51,4.846863307730101,[D@1af05b03,100.0%,100.0%,25.125628140703515%,50,50,50,199
52,4.846863307730101,[D@5987e932,100.0%,100.0%,25.125628140703515%,50,50,50,199
53,4.850449094167728,[D@1ad777f,100.0%,100.0%,25.125628140703515%,50,50,50,199
54,4.8645669755615755,[D@5bbbdd4b,100.0%,100.0%,25.125628140703515%,50,50,50,199
55,4.864858771629076,[D@438bad7c,100.0%,100.0%,25.125628140703515%,50,50,50,199
56,4.864858771629076,[D@25230246,100.0%,100.0%,25.125628140703515%,50,50,50,199
57,4.864858771629076,[D@4fdf8f12,100.0%,100.0%,25.125628140703515%,50,50,50,199
58,4.86537632597923,[D@4a8b5227,100.0%,100.0%,25.125628140703515%,50,50,50,199
59,4.866547898854484,[D@54f5f647,100.0%,100.0%,25.125628140703515%,50,50,50,199
60,4.866547898854484,[D@6979efad,100.0%,100.0%,25.125628140703515%,50,50,50,199
61,4.866547898854484,[D@5a6d5a8f,100.0%,100.0%,25.125628140703515%,50,50,50,199
62,4.866547898854484,[D@4a67318f,100.0%,100.0%,25.125628140703515%,50,50,50,199
63,4.86714025800173,[D@315ba14a,100.0%,100.0%,25.125628140703515%,50,50,50,199
64,4.86714025800173,[D@17f9344b,100.0%,100.0%,25.125628140703515%,50,50,50,199
65,4.86714025800173,[D@27f0ad19,100.0%,100.0%,25.125628140703515%,50,50,50,199
66,4.868053286853866,[D@54e81b21,100.0%,100.0%,25.125628140703515%,50,50,50,199
67,4.870525422808865,[D@38d5b107,100.0%,100.0%,25.125628140703515%,50,50,50,199
68,4.87780511267743,[D@6650813a,100.0%,100.0%,25.125628140703515%,50,50,50,199
69,4.87780511267743,[D@44ea608c,100.0%,100.0%,25.125628140703515%,50,50,50,199
70,4.87780511267743,[D@50cf5a23,100.0%,100.0%,25.125628140703515%,50,50,50,199
71,4.87780511267743,[D@450794b4,100.0%,100.0%,25.125628140703515%,50,50,50,199
72,4.87780511267743,[D@273c947f,100.0%,100.0%,25.125628140703515%,50,50,50,199
73,4.87780511267743,[D@30457e14,100.0%,100.0%,25.125628140703515%,50,50,50,199
74,4.878582236828148,[D@1af1347d,100.0%,100.0%,25.125628140703515%,50,50,50,199
75,4.878582236828148,[D@632aa1a3,100.0%,100.0%,25.125628140703515%,50,50,50,199
76,4.878582236828148,[D@20765ed5,100.0%,100.0%,25.125628140703515%,50,50,50,199
77,4.879818304805648,[D@3b582111,100.0%,100.0%,25.125628140703515%,50,50,50,199
78,4.879818304805648,[D@2899a8db,100.0%,100.0%,25.125628140703515%,50,50,50,199
79,4.881216650443316,[D@1e8823d2,100.0%,100.0%,25.125628140703515%,50,50,50,199
