Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.454764561606203,[D@609db43b,90.0%,90.0%,30.612244897959183%,45,45,45,147
2,3.7795770072885904,[D@55f616cf,92.0%,92.0%,26.436781609195403%,46,46,46,174
3,3.9592416660340883,[D@1356d4d4,94.0%,94.0%,29.01234567901235%,47,47,47,162
4,4.1154090331133,[D@c03cf28,94.0%,94.0%,28.65853658536585%,47,47,47,164
5,4.192739603771922,[D@1329eff,94.0%,94.0%,28.65853658536585%,47,47,47,164
6,4.2546968566109715,[D@6497b078,94.0%,94.0%,28.65853658536585%,47,47,47,164
7,4.302184906756933,[D@41c2284a,94.0%,94.0%,28.65853658536585%,47,47,47,164
8,4.321056185205683,[D@53aad5d5,94.0%,94.0%,28.65853658536585%,47,47,47,164
9,4.339384752213255,[D@46fa7c39,94.0%,94.0%,28.65853658536585%,47,47,47,164
10,4.37509340327625,[D@1fb700ee,94.0%,94.0%,28.65853658536585%,47,47,47,164
11,4.390291920166444,[D@4f67eb2a,94.0%,94.0%,28.65853658536585%,47,47,47,164
12,4.401169213972634,[D@4a668b6e,94.0%,94.0%,27.011494252873565%,47,47,47,174
13,4.4062658783825,[D@5f683daf,94.0%,94.0%,27.011494252873565%,47,47,47,174
14,4.410883882764292,[D@78ffe6dc,94.0%,94.0%,27.011494252873565%,47,47,47,174
15,4.413225078472831,[D@8317c52,94.0%,94.0%,27.011494252873565%,47,47,47,174
16,4.433933482386604,[D@76f2bbc1,94.0%,94.0%,27.011494252873565%,47,47,47,174
17,4.440933482386604,[D@68e965f5,94.0%,94.0%,27.011494252873565%,47,47,47,174
18,4.453216650967291,[D@6f27a732,94.0%,94.0%,25.268817204301076%,47,47,47,186
19,4.4581630387713895,[D@6c779568,94.0%,94.0%,25.268817204301076%,47,47,47,186
20,4.462971527882216,[D@f381794,94.0%,94.0%,25.268817204301076%,47,47,47,186
21,4.462971527882216,[D@2cdd0d4b,94.0%,94.0%,25.268817204301076%,47,47,47,186
22,4.508983111683951,[D@7e9131d5,96.0%,96.0%,25.806451612903224%,48,48,48,186
23,4.489035942408632,[D@2e1d27ba,94.0%,94.0%,25.268817204301076%,47,47,47,186
24,4.496339046734196,[D@61d6015a,94.0%,94.0%,25.268817204301076%,47,47,47,186
25,4.497339046734195,[D@2525ff7e,94.0%,94.0%,25.268817204301076%,47,47,47,186
26,4.500647550088312,[D@524d6d96,94.0%,94.0%,25.268817204301076%,47,47,47,186
27,4.500647550088312,[D@152aa092,94.0%,94.0%,25.268817204301076%,47,47,47,186
28,4.5014340481723485,[D@44a7bfbc,94.0%,94.0%,25.268817204301076%,47,47,47,186
29,4.502434048172349,[D@4ef37659,94.0%,94.0%,25.268817204301076%,47,47,47,186
30,4.509727746021884,[D@776b83cc,94.0%,94.0%,25.268817204301076%,47,47,47,186
31,4.512707293053301,[D@37858383,94.0%,94.0%,25.268817204301076%,47,47,47,186
32,4.518112211400589,[D@4e268090,94.0%,94.0%,25.268817204301076%,47,47,47,186
33,4.524415299250434,[D@1bb266b3,94.0%,94.0%,25.268817204301076%,47,47,47,186
34,4.526281883929969,[D@306cf3ea,94.0%,94.0%,25.268817204301076%,47,47,47,186
35,4.607829982063674,[D@2beee7ff,96.0%,96.0%,25.806451612903224%,48,48,48,186
36,4.618071525311896,[D@5136d012,96.0%,96.0%,25.668449197860966%,48,48,48,187
37,4.6207616670170655,[D@5939a379,96.0%,96.0%,25.668449197860966%,48,48,48,187
38,4.6264303412517425,[D@e1de817,96.0%,96.0%,25.668449197860966%,48,48,48,187
39,4.63143274075509,[D@52102734,96.0%,96.0%,25.668449197860966%,48,48,48,187
40,4.632025099902337,[D@3541cb24,96.0%,96.0%,25.668449197860966%,48,48,48,187
41,4.632025099902337,[D@2177849e,96.0%,96.0%,25.668449197860966%,48,48,48,187
42,4.633025099902336,[D@40cb8df7,96.0%,96.0%,25.668449197860966%,48,48,48,187
43,4.637497235857336,[D@13b13b5d,96.0%,96.0%,25.668449197860966%,48,48,48,187
44,4.637497235857336,[D@2892dae4,96.0%,96.0%,25.668449197860966%,48,48,48,187
45,4.6409352621970665,[D@355ce81c,96.0%,96.0%,25.668449197860966%,48,48,48,187
46,4.6409352621970665,[D@29647f75,96.0%,96.0%,25.668449197860966%,48,48,48,187
47,4.650127942423513,[D@3315d2d7,96.0%,96.0%,25.668449197860966%,48,48,48,187
48,4.658299515298768,[D@d6e7bab,96.0%,96.0%,25.668449197860966%,48,48,48,187
49,4.660047579396562,[D@5fa07e12,96.0%,96.0%,25.668449197860966%,48,48,48,187
50,4.66657501632429,[D@55b53d44,96.0%,96.0%,25.668449197860966%,48,48,48,187
51,4.667396870739418,[D@482bce4f,96.0%,96.0%,25.668449197860966%,48,48,48,187
52,4.667396870739418,[D@366647c2,96.0%,96.0%,25.668449197860966%,48,48,48,187
53,4.672289792966409,[D@6a6afff2,96.0%,96.0%,25.668449197860966%,48,48,48,187
54,4.673771224136494,[D@1649b0e6,96.0%,96.0%,25.668449197860966%,48,48,48,187
55,4.675185437698867,[D@865dd6,96.0%,96.0%,25.668449197860966%,48,48,48,187
56,4.6754215056763675,[D@4da4253,96.0%,96.0%,25.668449197860966%,48,48,48,187
57,4.6790606978913,[D@3972a855,96.0%,96.0%,25.668449197860966%,48,48,48,187
58,4.6790606978913,[D@62e7f11d,96.0%,96.0%,25.668449197860966%,48,48,48,187
59,4.6790606978913,[D@503d687a,96.0%,96.0%,25.668449197860966%,48,48,48,187
60,4.762588953789461,[D@6a370f4,98.0%,98.0%,26.203208556149733%,49,49,49,187
61,4.762588953789461,[D@2abf4075,98.0%,98.0%,26.063829787234045%,49,49,49,188
62,4.763174740227088,[D@770d3326,98.0%,98.0%,24.5%,49,49,49,200
63,4.763174740227088,[D@4cc8eb05,98.0%,98.0%,24.5%,49,49,49,200
64,4.765337017887257,[D@51f116b8,98.0%,98.0%,24.5%,49,49,49,200
65,4.765337017887257,[D@19d481b,98.0%,98.0%,24.5%,49,49,49,200
66,4.765337017887257,[D@1f97cf0d,98.0%,98.0%,24.5%,49,49,49,200
67,4.765337017887257,[D@140c9f39,98.0%,98.0%,24.5%,49,49,49,200
68,4.765337017887257,[D@4d910fd6,98.0%,98.0%,24.5%,49,49,49,200
69,4.766114142037974,[D@26275bef,98.0%,98.0%,24.5%,49,49,49,200
70,4.771171608801391,[D@7690781,98.0%,98.0%,24.5%,49,49,49,200
71,4.771757395239018,[D@77eca502,98.0%,98.0%,24.5%,49,49,49,200
72,4.77209124577444,[D@3246fb96,98.0%,98.0%,24.5%,49,49,49,200
73,4.77209124577444,[D@2e222612,98.0%,98.0%,24.5%,49,49,49,200
74,4.77209124577444,[D@61386958,98.0%,98.0%,24.5%,49,49,49,200
75,4.77209124577444,[D@73ee04c8,98.0%,98.0%,24.5%,49,49,49,200
76,4.77209124577444,[D@7671cb68,98.0%,98.0%,24.5%,49,49,49,200
77,4.781913911029328,[D@49dc7102,98.0%,98.0%,24.5%,49,49,49,200
78,4.787996673559626,[D@6b8ca3c8,98.0%,98.0%,24.5%,49,49,49,200
79,4.787996673559626,[D@68c72235,98.0%,98.0%,24.5%,49,49,49,200
80,4.787996673559626,[D@10959ece,98.0%,98.0%,24.5%,49,49,49,200
81,4.787996673559626,[D@3a6bb9bf,98.0%,98.0%,24.5%,49,49,49,200
82,4.787996673559626,[D@34f7cfd9,98.0%,98.0%,24.5%,49,49,49,200
83,4.787996673559626,[D@65f095f8,98.0%,98.0%,24.5%,49,49,49,200
84,4.7992548257295855,[D@59af0466,98.0%,98.0%,24.5%,49,49,49,200
85,4.7992548257295855,[D@3e6ef8ad,98.0%,98.0%,24.5%,49,49,49,200
86,4.802319320831831,[D@346d61be,98.0%,98.0%,24.5%,49,49,49,200
87,4.802319320831831,[D@55536d9e,98.0%,98.0%,24.5%,49,49,49,200
88,4.802319320831831,[D@747edf66,98.0%,98.0%,24.5%,49,49,49,200
89,4.805028212895076,[D@3d1cfad4,98.0%,98.0%,24.5%,49,49,49,200
90,4.806947849868124,[D@62230c58,98.0%,98.0%,24.5%,49,49,49,200
91,4.807540209015371,[D@2cd2a21f,98.0%,98.0%,24.5%,49,49,49,200
92,4.807540209015371,[D@2e55dd0c,98.0%,98.0%,24.5%,49,49,49,200
93,4.808368636140117,[D@74455848,98.0%,98.0%,24.5%,49,49,49,200
94,4.808368636140117,[D@e7edb54,98.0%,98.0%,24.5%,49,49,49,200
95,4.808368636140117,[D@378542de,98.0%,98.0%,24.5%,49,49,49,200
96,4.808368636140117,[D@3738449f,98.0%,98.0%,24.5%,49,49,49,200
97,4.8087828497024905,[D@69e1dd28,98.0%,98.0%,24.5%,49,49,49,200
98,4.8087828497024905,[D@11bd0f3b,98.0%,98.0%,24.5%,49,49,49,200
99,4.8087828497024905,[D@c333c60,98.0%,98.0%,24.5%,49,49,49,200
100,4.8087828497024905,[D@79da8dc5,98.0%,98.0%,24.5%,49,49,49,200
