Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
100,0,415,349,4.8197224362268,0,0,2
100,1,334,709,4.95,0,0,3
100,2,608,540,4.95,0,0,3
100,3,483,429,4.929289321881345,0,0,3
100,4,565,559,4.85,0,0,2
100,5,398,473,4.95,0,0,3
100,6,610,568,4.929289321881345,0,0,2
100,7,483,517,5.0,0,0,2
100,8,633,624,4.9,0,0,2
100,9,633,745,4.664589803375032,0,0,3
100,10,408,714,4.95,0,0,3
100,11,683,495,5.0,0,0,3
100,12,400,499,4.9,0,0,2
100,13,435,527,4.929289321881345,0,0,3
100,14,400,476,4.85,0,0,2
100,15,538,475,5.0,0,0,2
100,16,669,625,4.841886116991581,0,0,3
100,17,516,507,0.0,1,0,3
100,18,478,599,4.929289321881345,0,0,1
100,19,384,451,4.95,0,0,2
100,20,682,359,0.0,1,0,3
100,21,588,695,4.929289321881345,0,0,3
100,22,401,366,4.929289321881345,0,0,2
100,23,560,718,4.929289321881345,0,0,2
100,24,517,488,5.0,0,0,2
100,25,322,656,4.95,0,0,2
100,26,555,556,4.95,0,0,2
100,27,613,402,4.929289321881345,0,0,2
100,28,478,634,5.0,0,0,3
100,29,469,626,4.9,0,0,3
100,30,306,484,4.8197224362268,0,0,3
100,31,488,226,4.787867965644035,0,0,3
100,32,368,709,4.8197224362268,0,0,3
100,33,623,672,4.9,0,0,2
100,34,624,726,4.929289321881345,0,0,2
100,35,382,494,4.95,0,0,2
100,36,533,426,4.95,0,0,2
100,37,579,767,4.776393202250022,0,0,3
100,38,456,454,4.9,0,0,2
100,39,666,558,4.888196601125011,0,0,2
100,40,566,498,4.929289321881345,0,0,3
100,41,507,389,4.858578643762691,0,0,2
100,42,388,248,4.75,0,0,3
100,43,464,518,4.888196601125011,0,0,2
100,44,391,364,5.0,0,0,3
100,45,613,492,4.9,0,0,3
100,46,667,521,4.929289321881345,0,0,3
100,47,648,326,4.85,0,0,2
100,48,343,508,4.888196601125011,0,0,2
100,49,566,354,0.0,1,0,1
100,50,482,666,0.0,1,0,2
100,51,608,454,0.0,1,0,2
100,52,562,308,0.0,1,0,2
100,53,429,454,0.0,1,0,2
100,54,388,591,0.0,1,0,2
100,55,663,367,0.0,1,0,2
100,56,468,639,0.0,1,0,2
100,57,457,646,0.0,1,0,2
100,58,530,305,0.0,1,0,2
100,59,392,551,0.0,1,0,2
100,60,428,583,0.0,1,0,2
100,61,377,450,0.0,1,0,2
100,62,516,592,0.0,1,0,2
100,63,498,473,0.0,1,0,2
100,64,586,712,0.0,1,0,2
100,65,410,680,0.0,1,0,2
100,66,739,609,0.0,1,0,2
100,67,509,462,0.0,1,0,2
100,68,382,593,0.0,1,0,2
100,69,394,565,0.0,1,0,2
100,70,497,362,0.0,1,0,2
100,71,471,455,0.0,1,0,2
100,72,417,323,0.0,1,0,2
100,73,575,660,0.0,1,0,2
100,74,690,572,0.0,1,0,2
100,75,570,483,0.0,1,0,2
100,76,599,679,0.0,1,0,2
100,77,603,668,0.0,1,0,2
100,78,781,447,0.0,1,0,2
100,79,506,583,0.0,1,0,2
100,80,407,611,0.0,1,0,2
100,81,497,643,0.0,1,0,2
100,82,382,626,0.0,1,0,2
100,83,364,522,0.0,1,0,2
100,84,438,520,0.0,1,0,2
100,85,560,660,0.0,1,0,2
100,86,537,697,0.0,1,0,2
100,87,609,552,0.0,1,0,2
100,88,486,429,0.0,1,0,2
100,89,496,437,0.0,1,0,2
100,90,685,559,0.0,1,0,2
100,91,376,364,0.0,1,0,2
100,92,730,688,0.0,1,0,2
100,93,653,616,0.0,1,0,2
100,94,385,568,0.0,1,0,2
100,95,451,410,0.0,1,0,2
100,96,489,433,0.0,1,0,2
100,97,622,359,0.0,1,0,2
100,98,423,818,0.0,1,0,2
100,99,380,328,0.0,1,0,2
100,100,590,560,0.0,1,0,2
100,101,606,529,0.0,1,0,2
100,102,566,613,0.0,1,0,2
100,103,618,623,0.0,1,0,2
100,104,614,462,0.0,1,0,2
100,105,706,524,0.0,1,0,2
100,106,394,387,0.0,1,0,2
100,107,433,339,0.0,1,0,2
100,108,490,422,0.0,1,0,2
100,109,761,643,0.0,1,0,2
100,110,450,536,0.0,1,0,2
100,111,335,607,0.0,1,0,2
100,112,516,508,4.95,0,0,2
100,113,473,539,0.0,1,0,2
100,114,546,442,0.0,1,0,2
100,115,364,485,0.0,1,0,2
100,116,328,385,0.0,1,0,2
100,117,683,359,4.95,0,0,2
100,118,479,416,0.0,1,0,2
100,119,662,370,0.0,1,0,2
100,120,487,563,0.0,1,0,2
100,121,417,627,0.0,1,0,2
100,122,375,357,0.0,1,0,2
100,123,399,685,0.0,1,0,2
100,124,536,516,0.0,1,0,3
100,125,519,516,0.0,1,0,3
100,126,462,462,0.0,1,0,3
100,127,417,718,0.0,1,0,3
100,128,561,595,0.0,1,0,3
