Iteration,Cheesecake,Profiterole,Mucake
1,1,26,17
2,0,28,18
3,0,26,23
4,0,25,24
5,0,21,28
6,0,19,30
7,0,19,30
8,0,21,28
9,0,22,27
10,0,23,26
11,0,23,26
12,0,23,26
13,0,24,25
14,0,25,24
15,0,26,23
16,0,27,22
17,0,26,23
18,0,25,24
19,0,25,24
20,0,24,25
21,0,25,24
22,0,24,25
23,0,23,26
24,0,22,27
25,0,22,27
26,0,24,25
27,0,24,25
28,0,26,23
29,0,26,23
30,0,25,24
31,0,25,24
32,0,23,26
33,0,24,25
34,0,25,24
35,0,24,25
36,0,24,25
37,0,24,25
38,0,23,26
39,0,23,26
40,0,23,26
41,0,23,26
42,0,22,27
43,1,22,26
44,1,22,26
45,1,22,26
46,1,22,26
47,1,23,25
48,1,23,25
49,1,24,24
50,1,24,24
51,1,24,24
52,1,24,24
53,1,24,24
54,1,24,24
55,1,24,24
56,1,25,23
57,1,25,23
58,1,24,24
59,1,24,24
60,1,24,24
61,1,24,24
62,1,24,24
63,1,24,24
64,1,24,24
65,1,26,22
66,1,25,23
67,1,24,24
68,1,24,24
69,1,23,25
70,1,23,25
71,1,23,25
72,1,23,25
73,1,23,25
74,1,23,25
75,1,23,25
76,1,24,24
77,1,24,24
78,1,24,24
79,1,24,24
80,1,24,24
81,1,24,24
82,1,24,24
83,1,24,24
84,1,24,24
85,1,24,24
86,1,24,24
87,1,24,24
88,1,24,24
89,1,24,24
90,1,24,24
91,1,24,24
92,1,24,24
93,1,24,24
94,1,24,24
95,1,24,24
96,1,25,23
97,1,25,23
98,1,25,23
99,1,25,23
100,1,27,21
