Iteration,Cheesecake,Profiterole,Mucake
1,1,16,22
2,1,18,23
3,1,19,22
4,1,22,21
5,1,21,22
6,1,22,21
7,1,24,21
8,1,24,22
9,1,26,20
10,1,26,20
11,0,25,22
12,0,25,22
13,0,25,22
14,0,22,25
15,0,23,24
16,0,24,23
17,0,28,19
18,0,27,20
19,0,28,19
20,0,28,20
21,0,28,20
22,0,30,18
23,0,30,18
24,0,29,19
25,0,27,21
26,0,25,23
27,0,27,21
28,0,27,21
29,0,26,23
30,0,26,23
31,0,27,22
32,0,25,24
33,0,25,24
34,0,24,25
35,0,23,26
36,0,23,26
37,0,23,26
38,0,22,27
39,0,22,27
40,0,21,28
41,0,22,27
42,0,22,27
43,0,22,27
44,0,21,28
45,0,21,28
46,0,22,27
47,0,22,27
48,0,22,27
49,0,22,27
50,0,22,27
51,0,22,27
52,0,22,27
53,0,22,27
54,0,21,28
55,0,23,26
56,0,24,25
57,0,23,26
58,0,23,26
59,0,23,26
60,0,21,28
61,0,21,28
62,0,20,29
63,0,21,28
64,0,21,28
65,0,21,28
66,0,21,28
67,0,22,27
68,0,22,27
69,0,22,27
70,0,23,26
71,0,23,26
72,0,22,27
73,0,22,27
74,0,22,27
75,0,22,27
76,0,22,27
77,0,22,27
78,0,22,27
79,0,22,27
80,0,24,25
81,0,24,25
82,0,24,25
83,0,24,25
84,0,24,25
85,0,23,26
86,0,23,26
87,0,23,26
88,0,23,26
89,0,23,26
90,0,23,26
91,0,23,26
92,0,23,26
93,0,23,26
94,0,23,26
95,0,24,25
96,0,24,25
97,0,24,25
98,0,24,25
99,0,24,25
100,0,24,25
