Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.6677000412469316,[D@5b5caf08,92.0%,92.0%,31.292517006802722%,46,46,46,147
2,4.043315900328119,[D@23cd4ff2,94.0%,94.0%,26.55367231638418%,47,47,47,177
3,4.218953561461626,[D@70807224,96.0%,96.0%,26.96629213483146%,48,48,48,178
4,4.29834900613234,[D@7e97551f,96.0%,96.0%,26.81564245810056%,48,48,48,179
5,4.326148405508395,[D@400d912a,96.0%,96.0%,26.81564245810056%,48,48,48,179
6,4.362532937970618,[D@9f6e406,96.0%,96.0%,26.81564245810056%,48,48,48,179
7,4.389295349351734,[D@7a94b64e,96.0%,96.0%,26.81564245810056%,48,48,48,179
8,4.413757747952216,[D@3e6f3bae,96.0%,96.0%,26.81564245810056%,48,48,48,179
9,4.416197220686692,[D@12477988,96.0%,96.0%,26.81564245810056%,48,48,48,179
10,4.448903141176055,[D@2caf6912,96.0%,96.0%,26.81564245810056%,48,48,48,179
11,4.453666735212056,[D@73d69c0f,96.0%,96.0%,26.81564245810056%,48,48,48,179
12,4.486625782372573,[D@34237b90,96.0%,96.0%,26.81564245810056%,48,48,48,179
13,4.493505691665991,[D@1d01dfa5,96.0%,96.0%,26.81564245810056%,48,48,48,179
14,4.501442655804764,[D@4a31c2ee,96.0%,96.0%,26.81564245810056%,48,48,48,179
15,4.505351445956461,[D@d400943,96.0%,96.0%,26.81564245810056%,48,48,48,179
16,4.510653208143758,[D@22101c80,96.0%,96.0%,26.81564245810056%,48,48,48,179
17,4.514138073628148,[D@31ff1390,96.0%,96.0%,26.81564245810056%,48,48,48,179
18,4.5406128407228765,[D@759d81f3,96.0%,96.0%,26.81564245810056%,48,48,48,179
19,4.5432428975558805,[D@781a9412,96.0%,96.0%,26.81564245810056%,48,48,48,179
20,4.550746626217657,[D@5a4c638d,96.0%,96.0%,26.81564245810056%,48,48,48,179
21,4.557325642210298,[D@13e698c7,96.0%,96.0%,26.81564245810056%,48,48,48,179
22,4.560962950549233,[D@aed0151,96.0%,96.0%,26.81564245810056%,48,48,48,179
23,4.571327411177361,[D@267bbe1a,96.0%,96.0%,26.81564245810056%,48,48,48,179
24,4.581379959198645,[D@1f12e153,96.0%,96.0%,26.81564245810056%,48,48,48,179
25,4.596558508930475,[D@389562d6,96.0%,96.0%,26.81564245810056%,48,48,48,179
26,4.596558508930475,[D@5a101b1c,96.0%,96.0%,26.81564245810056%,48,48,48,179
27,4.596604833142598,[D@2160e52a,96.0%,96.0%,25.13089005235602%,48,48,48,191
28,4.603242343431505,[D@29f0802c,96.0%,96.0%,25.13089005235602%,48,48,48,191
29,4.6103229938746075,[D@3a60c416,96.0%,96.0%,25.13089005235602%,48,48,48,191
30,4.6103229938746075,[D@60f2e0bd,96.0%,96.0%,25.13089005235602%,48,48,48,191
31,4.612542538331901,[D@469d003c,96.0%,96.0%,25.13089005235602%,48,48,48,191
32,4.622558068559188,[D@6b410923,96.0%,96.0%,25.13089005235602%,48,48,48,191
