Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@31da3d60,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
2,0.0,[D@60acd609,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
3,0.0,[D@65ec8b24,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
4,0.0,[D@3f49e266,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
5,0.0,[D@5f18f9d2,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
6,0.0,[D@598260a6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
7,0.0,[D@58b67519,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
8,0.0,[D@281ce6bb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
9,0.0,[D@30d25c03,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
10,0.0,[D@7a1f8def,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
11,0.0,[D@116a2108,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
12,0.0,[D@5e8c34a0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
13,0.0,[D@7c1c5936,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
14,0.0,[D@7aead3af,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
15,0.0,[D@3ac8cf9b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
16,0.0,[D@55ec556,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
17,0.0,[D@1b15f922,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
18,0.0,[D@37ce3644,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
19,0.0,[D@4b869331,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
20,0.0,[D@38018b62,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
21,0.0,[D@ce9b9a9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
22,0.0,[D@4ad3d266,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
23,0.0,[D@3533df16,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
24,0.0,[D@15d0849,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
25,0.0,[D@4038cd3a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
26,0.0,[D@14ac77b9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
27,0.0,[D@3f4cd155,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
28,0.0,[D@563a89b5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
29,0.0,[D@506dcf55,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
30,0.0,[D@270b6b5e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
31,0.0,[D@7e94d093,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
32,0.0,[D@7c6189d5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
33,0.0,[D@4248e66b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
34,0.0,[D@3e6534e7,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
35,0.0,[D@66ad7bf0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
36,0.0,[D@167279d1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
37,0.0,[D@138caeca,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
38,0.0,[D@4d96250,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
