Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,2.4207288699525047,[D@343f4d3d,70.0%,70.0%,29.914529914529915%,35,35,35,117
2,3.1063926140330125,[D@53b32d7,80.0%,80.0%,28.776978417266186%,40,40,40,139
3,3.2908316615249205,[D@5442a311,80.0%,80.0%,30.075187969924812%,40,40,40,133
4,3.3296864323700253,[D@548e7350,80.0%,80.0%,30.075187969924812%,40,40,40,133
5,3.33586106952251,[D@1a968a59,80.0%,80.0%,30.075187969924812%,40,40,40,133
6,3.4289262757592587,[D@4667ae56,80.0%,80.0%,28.368794326241137%,40,40,40,141
7,3.4640391428579616,[D@77cd7a0,80.0%,80.0%,28.368794326241137%,40,40,40,141
8,3.514009661111369,[D@204f30ec,80.0%,80.0%,28.368794326241137%,40,40,40,141
9,3.591591102138092,[D@e25b2fe,82.0%,82.0%,29.078014184397162%,41,41,41,141
10,3.6837159297071747,[D@754ba872,84.0%,84.0%,29.577464788732392%,42,42,42,142
11,3.732111598847684,[D@146ba0ac,84.0%,84.0%,29.37062937062937%,42,42,42,143
12,3.7580851996778066,[D@4dfa3a9d,84.0%,84.0%,29.37062937062937%,42,42,42,143
13,3.7672478723802953,[D@6eebc39e,84.0%,84.0%,27.81456953642384%,42,42,42,151
14,3.806708484553521,[D@464bee09,84.0%,84.0%,27.81456953642384%,42,42,42,151
15,3.8138775326586756,[D@f6c48ac,84.0%,84.0%,27.81456953642384%,42,42,42,151
16,3.8407310815004454,[D@13deb50e,84.0%,84.0%,26.08695652173913%,42,42,42,161
17,3.8514213580720082,[D@239963d8,84.0%,84.0%,26.08695652173913%,42,42,42,161
18,3.8534770861620093,[D@3abbfa04,84.0%,84.0%,26.08695652173913%,42,42,42,161
19,3.860633218771184,[D@57fffcd7,84.0%,84.0%,26.08695652173913%,42,42,42,161
20,3.8810286372240377,[D@31ef45e3,84.0%,84.0%,26.08695652173913%,42,42,42,161
21,3.8873853172888717,[D@598067a5,84.0%,84.0%,26.08695652173913%,42,42,42,161
22,3.8988340501630563,[D@3c0ecd4b,84.0%,84.0%,26.08695652173913%,42,42,42,161
23,3.9003670607386223,[D@14bf9759,84.0%,84.0%,26.08695652173913%,42,42,42,161
24,3.90873878412238,[D@5f341870,84.0%,84.0%,26.08695652173913%,42,42,42,161
25,3.925589650234518,[D@553f17c,84.0%,84.0%,26.08695652173913%,42,42,42,161
26,3.9324848981653453,[D@4f7d0008,84.0%,84.0%,26.08695652173913%,42,42,42,161
27,3.9333226205051766,[D@271053e1,84.0%,84.0%,26.08695652173913%,42,42,42,161
28,3.9333226205051766,[D@589838eb,84.0%,84.0%,26.08695652173913%,42,42,42,161
29,3.9448897669702347,[D@42dafa95,84.0%,84.0%,26.08695652173913%,42,42,42,161
30,3.952466385442599,[D@6500df86,84.0%,84.0%,26.08695652173913%,42,42,42,161
31,3.9560521718802253,[D@402a079c,84.0%,84.0%,26.08695652173913%,42,42,42,161
32,3.959099153580066,[D@59ec2012,84.0%,84.0%,26.08695652173913%,42,42,42,161
33,3.9628285983276696,[D@4cf777e8,84.0%,84.0%,26.08695652173913%,42,42,42,161
34,3.9694642623783243,[D@2f686d1f,84.0%,84.0%,26.08695652173913%,42,42,42,161
35,3.971700330355824,[D@3fee9989,84.0%,84.0%,26.08695652173913%,42,42,42,161
36,3.972228194400825,[D@73ad2d6,84.0%,84.0%,26.08695652173913%,42,42,42,161
37,3.977278070021946,[D@7085bdee,84.0%,84.0%,26.08695652173913%,42,42,42,161
38,3.981242401174327,[D@1ce92674,84.0%,84.0%,26.08695652173913%,42,42,42,161
39,3.9851748572175993,[D@5700d6b1,84.0%,84.0%,26.08695652173913%,42,42,42,161
40,3.9851748572175993,[D@6fd02e5,84.0%,84.0%,26.08695652173913%,42,42,42,161
41,3.991224316624563,[D@5bcab519,84.0%,84.0%,26.08695652173913%,42,42,42,161
42,3.998951814208086,[D@e45f292,84.0%,84.0%,26.08695652173913%,42,42,42,161
43,3.998951814208086,[D@5f2108b5,84.0%,84.0%,26.08695652173913%,42,42,42,161
44,3.998951814208086,[D@31a5c39e,84.0%,84.0%,26.08695652173913%,42,42,42,161
45,4.003461951375346,[D@3f49dace,84.0%,84.0%,26.08695652173913%,42,42,42,161
46,4.003461951375346,[D@1e397ed7,84.0%,84.0%,26.08695652173913%,42,42,42,161
47,4.017083715754398,[D@490ab905,84.0%,84.0%,26.08695652173913%,42,42,42,161
48,4.017083715754398,[D@56ac3a89,84.0%,84.0%,26.08695652173913%,42,42,42,161
49,4.017083715754398,[D@27c20538,84.0%,84.0%,26.08695652173913%,42,42,42,161
50,4.0184377695701965,[D@72d818d1,84.0%,84.0%,26.08695652173913%,42,42,42,161
51,4.0184377695701965,[D@6e06451e,84.0%,84.0%,26.08695652173913%,42,42,42,161
52,4.0184377695701965,[D@59494225,84.0%,84.0%,26.08695652173913%,42,42,42,161
53,4.0184377695701965,[D@6e1567f1,84.0%,84.0%,26.08695652173913%,42,42,42,161
54,4.019052604763062,[D@5cb9f472,84.0%,84.0%,26.08695652173913%,42,42,42,161
55,4.020609331147767,[D@cb644e,84.0%,84.0%,26.08695652173913%,42,42,42,161
56,4.020609331147767,[D@13805618,84.0%,84.0%,26.08695652173913%,42,42,42,161
57,4.020609331147767,[D@56ef9176,84.0%,84.0%,26.08695652173913%,42,42,42,161
58,4.024691042764293,[D@4566e5bd,84.0%,84.0%,26.08695652173913%,42,42,42,161
59,4.024691042764293,[D@1ed4004b,84.0%,84.0%,26.08695652173913%,42,42,42,161
60,4.025953101945811,[D@ff5b51f,84.0%,84.0%,26.08695652173913%,42,42,42,161
61,4.025953101945811,[D@25bbe1b6,84.0%,84.0%,26.08695652173913%,42,42,42,161
62,4.032439934926316,[D@5702b3b1,84.0%,84.0%,26.08695652173913%,42,42,42,161
63,4.032439934926316,[D@69ea3742,84.0%,84.0%,26.08695652173913%,42,42,42,161
64,4.039533991796695,[D@4b952a2d,84.0%,84.0%,26.08695652173913%,42,42,42,161
65,4.039770059774195,[D@3159c4b8,84.0%,84.0%,26.08695652173913%,42,42,42,161
66,4.039770059774195,[D@73846619,84.0%,84.0%,26.08695652173913%,42,42,42,161
67,4.040153708386357,[D@4bec1f0c,84.0%,84.0%,26.08695652173913%,42,42,42,161
68,4.043153708386357,[D@29ca901e,84.0%,84.0%,26.08695652173913%,42,42,42,161
69,4.043153708386357,[D@5649fd9b,84.0%,84.0%,26.08695652173913%,42,42,42,161
70,4.043153708386357,[D@6adede5,84.0%,84.0%,26.08695652173913%,42,42,42,161
71,4.043153708386357,[D@2d928643,84.0%,84.0%,26.08695652173913%,42,42,42,161
72,4.043153708386357,[D@5025a98f,84.0%,84.0%,26.08695652173913%,42,42,42,161
73,4.043779149788557,[D@49993335,84.0%,84.0%,26.08695652173913%,42,42,42,161
74,4.043779149788557,[D@20322d26,84.0%,84.0%,26.08695652173913%,42,42,42,161
75,4.043779149788557,[D@192b07fd,84.0%,84.0%,26.08695652173913%,42,42,42,161
76,4.043779149788557,[D@64bfbc86,84.0%,84.0%,26.08695652173913%,42,42,42,161
77,4.046244713033937,[D@64bf3bbf,84.0%,84.0%,26.08695652173913%,42,42,42,161
78,4.046244713033937,[D@55d56113,84.0%,84.0%,26.08695652173913%,42,42,42,161
79,4.046772577078938,[D@148080bb,84.0%,84.0%,26.08695652173913%,42,42,42,161
80,4.047198485359744,[D@dc24521,84.0%,84.0%,26.08695652173913%,42,42,42,161
81,4.047692088785236,[D@10bdf5e5,84.0%,84.0%,26.08695652173913%,42,42,42,161
82,4.047692088785236,[D@6e1ec318,84.0%,84.0%,26.08695652173913%,42,42,42,161
83,4.047692088785236,[D@7e0b0338,84.0%,84.0%,26.08695652173913%,42,42,42,161
84,4.047692088785236,[D@617faa95,84.0%,84.0%,26.08695652173913%,42,42,42,161
85,4.048164224740235,[D@1e127982,84.0%,84.0%,26.08695652173913%,42,42,42,161
86,4.048164224740235,[D@60c6f5b,84.0%,84.0%,26.08695652173913%,42,42,42,161
87,4.048164224740235,[D@2038ae61,84.0%,84.0%,26.08695652173913%,42,42,42,161
88,4.048164224740235,[D@3c0f93f1,84.0%,84.0%,26.08695652173913%,42,42,42,161
89,4.048164224740235,[D@31dc339b,84.0%,84.0%,26.08695652173913%,42,42,42,161
90,4.048164224740235,[D@544fe44c,84.0%,84.0%,26.08695652173913%,42,42,42,161
91,4.048164224740235,[D@31610302,84.0%,84.0%,26.08695652173913%,42,42,42,161
92,4.050858325906541,[D@71318ec4,84.0%,84.0%,26.08695652173913%,42,42,42,161
93,4.050858325906541,[D@21213b92,84.0%,84.0%,26.08695652173913%,42,42,42,161
94,4.050858325906541,[D@a67c67e,84.0%,84.0%,26.08695652173913%,42,42,42,161
95,4.052029898781794,[D@3327bd23,84.0%,84.0%,26.08695652173913%,42,42,42,161
96,4.052029898781794,[D@4e1d422d,84.0%,84.0%,26.08695652173913%,42,42,42,161
97,4.052029898781794,[D@66480dd7,84.0%,84.0%,26.08695652173913%,42,42,42,161
98,4.052029898781794,[D@52a86356,84.0%,84.0%,26.08695652173913%,42,42,42,161
99,4.054265966759293,[D@5ce81285,84.0%,84.0%,26.08695652173913%,42,42,42,161
100,4.057323889151919,[D@78c03f1f,84.0%,84.0%,26.08695652173913%,42,42,42,161
