Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.445280466595503,[D@46c670a6,92.0%,92.0%,32.62411347517731%,46,46,46,141
2,3.8592088225344394,[D@59fc684e,92.0%,92.0%,26.900584795321635%,46,46,46,171
3,3.947838740655659,[D@5ae81e1,92.0%,92.0%,28.930817610062892%,46,46,46,159
4,4.019634516986797,[D@2fd1731c,92.0%,92.0%,28.930817610062892%,46,46,46,159
5,4.086940606402089,[D@5ae76500,92.0%,92.0%,28.930817610062892%,46,46,46,159
6,4.112169703981255,[D@6063d80a,92.0%,92.0%,28.930817610062892%,46,46,46,159
7,4.131858802974204,[D@1133ec6e,92.0%,92.0%,28.930817610062892%,46,46,46,159
8,4.179161119712449,[D@355e34c7,92.0%,92.0%,28.930817610062892%,46,46,46,159
9,4.195610906443598,[D@54709809,92.0%,92.0%,28.930817610062892%,46,46,46,159
10,4.2718902529903255,[D@2a2da905,94.0%,94.0%,29.559748427672954%,47,47,47,159
11,4.290314691833872,[D@24f360b2,94.0%,94.0%,29.375%,47,47,47,160
12,4.308765536489422,[D@60cf80e7,94.0%,94.0%,29.375%,47,47,47,160
13,4.3580840374155345,[D@302fec27,94.0%,94.0%,27.647058823529413%,47,47,47,170
14,4.381209415124948,[D@770d0ea6,94.0%,94.0%,27.647058823529413%,47,47,47,170
15,4.394781626735881,[D@48c40605,94.0%,94.0%,27.647058823529413%,47,47,47,170
16,4.40073444439403,[D@54107f42,94.0%,94.0%,27.647058823529413%,47,47,47,170
17,4.410252877319283,[D@1b11ef33,94.0%,94.0%,25.82417582417583%,47,47,47,182
18,4.420875388883686,[D@476aac9,94.0%,94.0%,25.82417582417583%,47,47,47,182
19,4.425691906879027,[D@6cea706c,94.0%,94.0%,25.82417582417583%,47,47,47,182
20,4.430722432512244,[D@3bd7f8dc,94.0%,94.0%,25.82417582417583%,47,47,47,182
21,4.434409273429974,[D@2f2bf0e2,94.0%,94.0%,25.82417582417583%,47,47,47,182
22,4.438669565055443,[D@1eba372c,94.0%,94.0%,25.82417582417583%,47,47,47,182
23,4.447322922362692,[D@21ec5d87,94.0%,94.0%,25.82417582417583%,47,47,47,182
24,4.454766195977987,[D@25f9407e,94.0%,94.0%,25.82417582417583%,47,47,47,182
25,4.4577726001284725,[D@552518c3,94.0%,94.0%,25.82417582417583%,47,47,47,182
26,4.465564254722016,[D@1a69561c,94.0%,94.0%,25.82417582417583%,47,47,47,182
27,4.468633273358052,[D@59aa20b3,94.0%,94.0%,25.82417582417583%,47,47,47,182
28,4.548993414616521,[D@363f6148,96.0%,96.0%,26.373626373626376%,48,48,48,182
29,4.55303157217131,[D@4b21844c,96.0%,96.0%,26.229508196721312%,48,48,48,183
30,4.567961211064129,[D@1b28f282,96.0%,96.0%,26.229508196721312%,48,48,48,183
31,4.5724128938286634,[D@138fe6ec,96.0%,96.0%,26.229508196721312%,48,48,48,183
32,4.5724128938286634,[D@5e77f0f4,96.0%,96.0%,26.229508196721312%,48,48,48,183
33,4.579954183519979,[D@19b30c92,96.0%,96.0%,26.229508196721312%,48,48,48,183
34,4.586217616405249,[D@455351c4,96.0%,96.0%,26.229508196721312%,48,48,48,183
35,4.586447111673129,[D@29876704,96.0%,96.0%,26.229508196721312%,48,48,48,183
36,4.591771666993466,[D@4816c290,96.0%,96.0%,26.229508196721312%,48,48,48,183
37,4.593894772619084,[D@4940809c,96.0%,96.0%,26.229508196721312%,48,48,48,183
38,4.595308986181457,[D@16423501,96.0%,96.0%,26.229508196721312%,48,48,48,183
39,4.59598443086112,[D@4efcf8a,96.0%,96.0%,26.229508196721312%,48,48,48,183
40,4.597453684382749,[D@7a138fc5,96.0%,96.0%,26.229508196721312%,48,48,48,183
41,4.605508187071334,[D@379ab47b,96.0%,96.0%,26.229508196721312%,48,48,48,183
42,4.60610054621858,[D@307765b4,96.0%,96.0%,26.229508196721312%,48,48,48,183
43,4.60610054621858,[D@4a9e6faf,96.0%,96.0%,26.229508196721312%,48,48,48,183
44,4.623172139235893,[D@2c95ac9e,96.0%,96.0%,26.229508196721312%,48,48,48,183
45,4.623172139235893,[D@4e4efc1b,96.0%,96.0%,26.229508196721312%,48,48,48,183
46,4.623295244861511,[D@459f7aa3,96.0%,96.0%,24.615384615384617%,48,48,48,195
47,4.62445752252168,[D@7cc586a8,96.0%,96.0%,24.615384615384617%,48,48,48,195
48,4.625657957736637,[D@7db534f2,96.0%,96.0%,24.615384615384617%,48,48,48,195
49,4.625657957736637,[D@44a2b17b,96.0%,96.0%,24.615384615384617%,48,48,48,195
50,4.6435075029637485,[D@7a56812e,96.0%,96.0%,24.615384615384617%,48,48,48,195
51,4.646750143650867,[D@2a76b80a,96.0%,96.0%,24.615384615384617%,48,48,48,195
52,4.646750143650867,[D@7eb01b12,96.0%,96.0%,24.615384615384617%,48,48,48,195
53,4.650658933802564,[D@2f4854d6,96.0%,96.0%,24.615384615384617%,48,48,48,195
54,4.650658933802564,[D@61d9efe0,96.0%,96.0%,24.615384615384617%,48,48,48,195
55,4.651131069757564,[D@7e70bd39,96.0%,96.0%,24.615384615384617%,48,48,48,195
56,4.651131069757564,[D@e6516e,96.0%,96.0%,24.615384615384617%,48,48,48,195
57,4.651131069757564,[D@6de54b40,96.0%,96.0%,24.615384615384617%,48,48,48,195
58,4.652367137735063,[D@43ed0ff3,96.0%,96.0%,24.615384615384617%,48,48,48,195
59,4.653144261885782,[D@388ffbc2,96.0%,96.0%,24.615384615384617%,48,48,48,195
60,4.654749813161245,[D@a50b09c,96.0%,96.0%,24.615384615384617%,48,48,48,195
61,4.654749813161245,[D@4da855dd,96.0%,96.0%,24.615384615384617%,48,48,48,195
62,4.654749813161245,[D@6691490c,96.0%,96.0%,24.615384615384617%,48,48,48,195
63,4.654749813161245,[D@2187fff7,96.0%,96.0%,24.615384615384617%,48,48,48,195
64,4.654749813161245,[D@2e5c7f0b,96.0%,96.0%,24.615384615384617%,48,48,48,195
65,4.654749813161245,[D@21d5c1a0,96.0%,96.0%,24.615384615384617%,48,48,48,195
66,4.657164026723618,[D@4de025bf,96.0%,96.0%,24.615384615384617%,48,48,48,195
67,4.657164026723618,[D@538613b3,96.0%,96.0%,24.615384615384617%,48,48,48,195
68,4.661562372361287,[D@1eef9aef,96.0%,96.0%,24.615384615384617%,48,48,48,195
69,4.664564897131386,[D@11389053,96.0%,96.0%,24.615384615384617%,48,48,48,195
70,4.665979110693758,[D@5db99216,96.0%,96.0%,24.615384615384617%,48,48,48,195
71,4.669123210905088,[D@3ec11999,96.0%,96.0%,24.615384615384617%,48,48,48,195
72,4.670598888504182,[D@5c1bd44c,96.0%,96.0%,24.615384615384617%,48,48,48,195
73,4.670598888504182,[D@9f46d94,96.0%,96.0%,24.615384615384617%,48,48,48,195
74,4.670598888504182,[D@18cc679e,96.0%,96.0%,24.615384615384617%,48,48,48,195
75,4.670598888504182,[D@2e77b8cf,96.0%,96.0%,24.615384615384617%,48,48,48,195
76,4.671427315628929,[D@2c4ca0f9,96.0%,96.0%,24.615384615384617%,48,48,48,195
77,4.673013102066555,[D@67ef029,96.0%,96.0%,24.615384615384617%,48,48,48,195
78,4.673834956481682,[D@7df587ef,96.0%,96.0%,24.615384615384617%,48,48,48,195
79,4.674352510831835,[D@6e57e95e,96.0%,96.0%,24.615384615384617%,48,48,48,195
80,4.674352510831835,[D@2755d705,96.0%,96.0%,24.615384615384617%,48,48,48,195
81,4.6749448699790825,[D@56db847e,96.0%,96.0%,24.615384615384617%,48,48,48,195
82,4.677067975604699,[D@740abb5,96.0%,96.0%,24.615384615384617%,48,48,48,195
83,4.679599736562832,[D@560cbf1a,96.0%,96.0%,24.615384615384617%,48,48,48,195
84,4.679599736562832,[D@5fe8b721,96.0%,96.0%,24.615384615384617%,48,48,48,195
85,4.682462688098925,[D@551a20d6,96.0%,96.0%,24.615384615384617%,48,48,48,195
86,4.682462688098925,[D@578524c3,96.0%,96.0%,24.615384615384617%,48,48,48,195
87,4.682462688098925,[D@64c2b546,96.0%,96.0%,24.615384615384617%,48,48,48,195
88,4.682462688098925,[D@7e094740,96.0%,96.0%,24.615384615384617%,48,48,48,195
89,4.682462688098925,[D@7a11c4c7,96.0%,96.0%,24.615384615384617%,48,48,48,195
90,4.683055047246171,[D@4cc547a,96.0%,96.0%,24.615384615384617%,48,48,48,195
91,4.684832171396889,[D@7555b920,96.0%,96.0%,24.615384615384617%,48,48,48,195
92,4.686246384959262,[D@4152d38d,96.0%,96.0%,24.615384615384617%,48,48,48,195
93,4.686580235494684,[D@3591009c,96.0%,96.0%,24.615384615384617%,48,48,48,195
94,4.687742513154852,[D@5398edd0,96.0%,96.0%,24.615384615384617%,48,48,48,195
95,4.687742513154852,[D@b5cc23a,96.0%,96.0%,24.615384615384617%,48,48,48,195
96,4.687742513154852,[D@5cc5b667,96.0%,96.0%,24.615384615384617%,48,48,48,195
97,4.687742513154852,[D@61edc883,96.0%,96.0%,24.615384615384617%,48,48,48,195
98,4.687742513154852,[D@758f4f03,96.0%,96.0%,24.615384615384617%,48,48,48,195
99,4.6892957002675475,[D@182f1e9a,96.0%,96.0%,24.615384615384617%,48,48,48,195
100,4.6892957002675475,[D@6928f576,96.0%,96.0%,24.615384615384617%,48,48,48,195
