Iteration,Cheesecake,Profiterole,Mucake
1,0,21,22
2,0,21,24
3,0,21,26
4,1,20,26
5,1,18,28
6,1,18,28
7,1,21,25
8,1,23,23
9,1,22,24
10,1,22,24
11,1,24,22
12,1,22,24
13,1,23,23
14,1,23,23
15,0,23,24
16,0,23,24
17,0,23,24
18,0,24,23
19,0,24,23
20,0,23,24
21,0,23,24
22,0,23,24
23,0,23,24
24,0,23,24
25,0,23,24
26,0,22,25
27,0,22,25
28,0,21,26
29,0,21,26
30,0,21,26
31,0,21,26
32,0,21,26
33,0,21,27
34,0,22,26
35,0,23,25
36,0,22,26
37,0,22,26
38,0,22,26
39,0,22,26
40,0,22,26
41,0,23,25
42,0,23,25
43,0,23,25
44,0,23,25
45,0,23,25
46,0,22,26
47,0,24,24
48,0,24,24
49,0,22,26
50,0,24,24
51,0,25,23
52,0,25,23
53,0,25,23
54,0,24,24
55,0,24,24
56,0,23,25
57,0,23,25
58,0,24,24
59,0,23,25
60,0,23,25
61,0,23,25
62,0,23,25
63,0,23,25
64,0,22,26
65,0,22,26
66,0,23,25
67,0,24,24
68,0,24,24
69,0,24,24
70,0,24,24
71,0,24,24
72,0,24,24
73,0,23,25
74,0,23,25
75,0,23,25
76,0,23,25
77,0,24,24
78,0,24,24
79,0,24,24
80,0,24,24
81,0,24,24
82,1,25,23
83,1,25,23
84,1,26,23
85,1,26,23
86,0,27,23
87,0,27,23
88,0,27,23
89,0,28,22
90,0,28,22
91,0,28,22
92,0,28,22
93,0,28,22
94,0,28,22
95,0,28,22
96,0,28,22
97,0,28,22
98,0,28,22
99,0,28,22
100,0,28,22
