Iteration,Cheesecake,Profiterole,Mucake
1,0,26,16
2,0,28,16
3,0,26,18
4,0,25,20
5,0,26,20
6,0,26,20
7,1,24,21
8,1,23,22
9,1,23,23
10,1,23,23
11,1,23,23
12,1,22,24
13,1,24,22
14,1,24,22
15,1,24,22
16,0,27,20
17,0,29,18
18,0,28,20
19,0,30,18
20,0,31,17
21,0,32,16
22,0,32,16
23,0,32,16
24,0,32,16
25,0,31,17
26,0,27,21
27,0,27,21
28,0,28,20
29,0,29,19
30,0,27,21
31,0,28,20
32,0,27,21
33,0,27,21
34,0,27,21
35,0,25,23
36,0,25,23
37,0,26,22
38,0,26,22
39,0,26,22
40,0,26,22
41,0,27,21
42,0,26,22
43,0,26,22
44,0,26,22
45,0,26,22
46,0,26,22
47,0,26,22
48,0,26,22
49,0,26,22
50,0,26,22
51,0,26,22
52,0,26,22
53,0,25,23
54,0,25,23
55,0,24,24
56,0,25,23
57,0,25,23
58,0,25,23
59,0,26,22
60,0,26,22
61,0,26,22
62,0,25,23
63,0,25,23
64,0,26,22
65,0,26,22
66,0,25,23
67,1,25,22
68,1,24,23
69,1,24,23
70,1,24,23
71,1,24,23
72,1,24,23
73,1,24,23
74,1,24,23
75,1,23,24
76,1,23,24
77,1,23,24
78,1,23,24
79,1,23,24
80,1,23,24
81,1,22,25
82,1,22,25
83,1,22,25
84,1,21,26
85,1,21,26
86,1,20,27
87,1,20,27
88,1,20,27
89,1,20,27
90,1,21,26
91,1,21,26
92,1,21,26
93,1,21,26
94,1,21,26
95,1,21,26
96,1,22,25
97,1,22,25
98,1,22,25
99,1,22,25
100,1,22,25
